event_id,request_id,timestamp,device_id,session_id,prior_attempts_10s,prior_attempts_60s,prior_attempts_5m,prior_attempts_1h,prior_attempts_24h,prior_attempts_7d,prospective_requests_10s,prospective_requests_60s,distinct_cards_5m,distinct_cards_1h,distinct_cards_24h,distinct_cards_7d,distinct_bins_5m,distinct_bins_24h,cross_session_cards_24h,cross_session_cards_7d,prior_decline_streak,prior_decline_ratio_5m,prior_decline_ratio_24h,attempts_before_first_approval,attempts_after_first_approval,seconds_since_previous_authorization,device_age_seconds,session_age_seconds,seconds_since_previous_session,sessions_24h,sessions_7d,ip_changes_24h,devices_per_ip_5m,requests_per_ip_5m,same_card_retry_ratio_24h,card_switches_after_decline_24h,current_amount,amount_delta_from_previous,amount_variation_24h,near_minimum_ratio_24h,prior_successful_checkouts,seconds_since_successful_checkout,campaign_active,label,population,attack_subtype,scenario_tag
evt_0022438,req_0008445,2026-01-29T10:06:03+00:00,dev_0006248,dev_0006248_s1,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,81.000000,81.000000,81.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,4.500000,-12.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0022440,req_0008446,2026-01-29T10:07:22+00:00,dev_0006248,dev_0006248_s1,0.000000,0.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,79.000000,160.000000,160.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,0.500000,1.000000,8.820000,4.320000,6.050000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0003550,req_0001318,2026-01-29T10:10:25+00:00,dev_0001048,dev_0001048_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,12.040000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0061855,req_0026757,2026-01-29T10:13:32+00:00,dev_0010000,dev_0010000_s1,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,802.000000,802.000000,802.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.340000,-11.650000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0008745,req_0003230,2026-01-29T10:24:01+00:00,dev_0002562,dev_0002562_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,13.490000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0027230,req_0010385,2026-01-29T10:25:31+00:00,dev_0007290,dev_0007290_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5.180000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0007705,req_0002849,2026-01-29T10:26:10+00:00,dev_0002266,dev_0002266_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,18.780000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0010507,req_0003881,2026-01-29T10:27:25+00:00,dev_0003080,dev_0003080_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,2.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0043839,req_0018028,2026-01-29T10:28:17+00:00,dev_0008955,dev_0008955_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043841,req_0018029,2026-01-29T10:28:40+00:00,dev_0008955,dev_0008955_s1,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,23.000000,23.000000,23.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,1.000000,0.000000,3.870000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043843,req_0018030,2026-01-29T10:28:51+00:00,dev_0008955,dev_0008955_s1,0.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,3.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.500000,0.500000,1.000000,0.000000,11.000000,34.000000,34.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,0.000000,0.000000,5.580000,1.710000,0.000000,0.000000,0.000000,0.000000,1.000000,1,attack,burst,attack_burst
evt_0043845,req_0018031,2026-01-29T10:29:09+00:00,dev_0008955,dev_0008955_s1,0.000000,3.000000,3.000000,3.000000,3.000000,3.000000,1.000000,4.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.333333,0.333333,1.000000,1.000000,18.000000,52.000000,52.000000,0.000000,1.000000,1.000000,0.000000,1.000000,4.000000,0.333333,0.000000,1.190000,-4.390000,0.806102,0.000000,0.000000,0.000000,1.000000,1,attack,burst,attack_burst
evt_0043847,req_0018032,2026-01-29T10:29:21+00:00,dev_0008955,dev_0008955_s1,0.000000,3.000000,4.000000,4.000000,4.000000,4.000000,1.000000,4.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.250000,0.250000,1.000000,2.000000,12.000000,64.000000,64.000000,0.000000,1.000000,1.000000,0.000000,1.000000,5.000000,0.500000,0.000000,4.980000,3.790000,1.570929,0.250000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043849,req_0018033,2026-01-29T10:29:41+00:00,dev_0008955,dev_0008955_s1,0.000000,3.000000,5.000000,5.000000,5.000000,5.000000,1.000000,4.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.400000,0.400000,1.000000,3.000000,20.000000,84.000000,84.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.600000,0.000000,24.850000,19.870000,1.505635,0.200000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0000800,req_0000296,2026-01-29T10:29:52+00:00,dev_0000235,dev_0000235_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0009748,req_0003601,2026-01-29T10:29:54+00:00,dev_0002861,dev_0002861_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,3.080000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0043851,req_0018034,2026-01-29T10:30:04+00:00,dev_0008955,dev_0008955_s1,0.000000,3.000000,6.000000,6.000000,6.000000,6.000000,1.000000,4.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.333333,0.333333,1.000000,4.000000,23.000000,107.000000,107.000000,0.000000,1.000000,1.000000,1.000000,1.000000,2.000000,0.333333,0.000000,17.160000,-7.690000,7.928394,0.166667,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043853,req_0018035,2026-01-29T10:30:21+00:00,dev_0008955,dev_0008955_s1,0.000000,3.000000,7.000000,7.000000,7.000000,7.000000,1.000000,4.000000,3.000000,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.285714,0.285714,1.000000,5.000000,17.000000,124.000000,124.000000,0.000000,1.000000,1.000000,1.000000,1.000000,3.000000,0.000000,0.000000,15.840000,-1.320000,8.097384,0.142857,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043855,req_0018036,2026-01-29T10:30:32+00:00,dev_0008955,dev_0008955_s1,0.000000,3.000000,8.000000,8.000000,8.000000,8.000000,1.000000,4.000000,3.000000,3.000000,3.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.375000,0.375000,1.000000,6.000000,11.000000,135.000000,135.000000,0.000000,1.000000,1.000000,1.000000,1.000000,4.000000,0.500000,0.000000,19.260000,3.420000,7.925560,0.125000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043857,req_0018037,2026-01-29T10:30:44+00:00,dev_0008955,dev_0008955_s1,0.000000,3.000000,9.000000,9.000000,9.000000,9.000000,1.000000,4.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,1.000000,1.000000,0.000000,0.333333,0.333333,1.000000,7.000000,12.000000,147.000000,147.000000,0.000000,1.000000,1.000000,1.000000,1.000000,5.000000,0.000000,1.000000,17.820000,-1.440000,8.057488,0.111111,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043859,req_0018038,2026-01-29T10:30:52+00:00,dev_0008955,dev_0008955_s1,1.000000,4.000000,10.000000,10.000000,10.000000,10.000000,2.000000,5.000000,4.000000,4.000000,4.000000,4.000000,2.000000,2.000000,1.000000,1.000000,0.000000,0.300000,0.300000,1.000000,8.000000,8.000000,155.000000,155.000000,0.000000,1.000000,1.000000,2.000000,1.000000,1.000000,0.100000,1.000000,12.170000,-5.650000,7.934146,0.100000,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0043861,req_0018039,2026-01-29T10:31:06+00:00,dev_0008955,dev_0008955_s1,0.000000,4.000000,11.000000,11.000000,11.000000,11.000000,1.000000,5.000000,5.000000,5.000000,5.000000,5.000000,2.000000,2.000000,1.000000,1.000000,0.000000,0.272727,0.272727,1.000000,9.000000,14.000000,169.000000,169.000000,0.000000,1.000000,1.000000,2.000000,1.000000,2.000000,0.000000,1.000000,13.020000,0.850000,7.567806,0.090909,0.000000,0.000000,0.000000,1,attack,burst,attack_burst
evt_0003833,req_0001421,2026-01-29T10:32:21+00:00,dev_0001135,dev_0001135_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,13.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0006171,req_0002288,2026-01-29T10:36:16+00:00,dev_0001810,dev_0001810_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,22.760000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0026779,req_0010218,2026-01-29T10:40:24+00:00,dev_0007160,dev_0007160_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5.620000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0000648,req_0000240,2026-01-29T10:42:31+00:00,dev_0000196,dev_0000196_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,25.290000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0057619,req_0024707,2026-01-29T10:45:06+00:00,dev_0009732,dev_0009732_s2,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,86212.000000,87163.000000,0.000000,87163.000000,1.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.000000,16.050000,7.970000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0014424,req_0005319,2026-01-29T10:45:42+00:00,dev_0004230,dev_0004230_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.240000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0027059,req_0010321,2026-01-29T10:50:08+00:00,dev_0007236,dev_0007236_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,37.300000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0010871,req_0004012,2026-01-29T10:53:45+00:00,dev_0003185,dev_0003185_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,15.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0055359,req_0023617,2026-01-29T10:58:01+00:00,dev_0009589,dev_0009589_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,11.150000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0000377,req_0000138,2026-01-29T11:00:13+00:00,dev_0000112,dev_0000112_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,8.870000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0003090,req_0001149,2026-01-29T11:00:26+00:00,dev_0000911,dev_0000911_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5.630000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0002197,req_0000820,2026-01-29T11:01:24+00:00,dev_0000644,dev_0000644_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,9.140000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0032713,req_0012647,2026-01-29T11:02:05+00:00,dev_0008372,dev_0008372_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,6.380000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0032715,req_0012648,2026-01-29T11:02:14+00:00,dev_0008372,dev_0008372_s1,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,9.000000,9.000000,9.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,27.700000,21.320000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0032717,req_0012649,2026-01-29T11:02:20+00:00,dev_0008372,dev_0008372_s1,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,3.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,6.000000,15.000000,15.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,0.500000,1.000000,9.720000,-17.980000,10.660000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_hard_retry
evt_0057621,req_0024708,2026-01-29T11:04:13+00:00,dev_0009732,dev_0009732_s2,0.000000,0.000000,0.000000,1.000000,1.000000,3.000000,1.000000,1.000000,1.000000,2.000000,2.000000,3.000000,1.000000,1.000000,1.000000,3.000000,1.000000,0.000000,1.000000,0.000000,2.000000,1147.000000,88310.000000,1147.000000,88310.000000,1.000000,2.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.510000,-14.540000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0005872,req_0002178,2026-01-29T11:06:24+00:00,dev_0001727,dev_0001727_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.740000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0055361,req_0023618,2026-01-29T11:06:26+00:00,dev_0009589,dev_0009589_s1,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,505.000000,505.000000,505.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,1.530000,-9.620000,0.000000,0.000000,0.000000,0.000000,1.000000,1,attack,patient,attack_patient
evt_0017515,req_0006458,2026-01-29T11:06:37+00:00,dev_0005140,dev_0005140_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,6.120000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,normal,,normal_standard
evt_0027490,req_0010478,2026-01-29T11:07:17+00:00,dev_0007363,dev_0007363_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,12.880000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0011639,req_0004296,2026-01-29T11:09:07+00:00,dev_0003416,dev_0003416_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,10.800000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0057443,req_0024621,2026-01-29T11:14:56+00:00,dev_0009721,dev_0009721_s2,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,257127.000000,258787.000000,0.000000,258787.000000,1.000000,2.000000,1.000000,1.000000,1.000000,0.000000,0.000000,5.690000,3.710000,0.000000,0.000000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0025818,req_0009865,2026-01-29T11:18:44+00:00,dev_0006875,dev_0006875_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,13.290000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
evt_0021891,req_0008202,2026-01-29T11:22:20+00:00,dev_0006182,dev_0006182_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,22.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0021893,req_0008203,2026-01-29T11:23:08+00:00,dev_0006182,dev_0006182_s1,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,48.000000,48.000000,48.000000,0.000000,1.000000,1.000000,0.000000,1.000000,2.000000,0.000000,0.000000,8.490000,-13.520000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0057445,req_0024622,2026-01-29T11:23:17+00:00,dev_0009721,dev_0009721_s2,0.000000,0.000000,0.000000,1.000000,1.000000,4.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,0.000000,3.000000,501.000000,259288.000000,501.000000,259288.000000,1.000000,2.000000,0.000000,1.000000,1.000000,1.000000,0.000000,7.890000,2.200000,0.000000,0.000000,0.000000,0.000000,1.000000,1,attack,patient,attack_patient
evt_0055363,req_0023619,2026-01-29T11:23:25+00:00,dev_0009589,dev_0009589_s1,0.000000,0.000000,0.000000,2.000000,2.000000,2.000000,1.000000,1.000000,1.000000,2.000000,2.000000,2.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,1.000000,2.000000,0.000000,1019.000000,1524.000000,1524.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,10.790000,9.260000,4.810000,0.500000,0.000000,0.000000,0.000000,1,attack,patient,attack_patient
evt_0021895,req_0008204,2026-01-29T11:24:06+00:00,dev_0006182,dev_0006182_s1,0.000000,1.000000,2.000000,2.000000,2.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,1.000000,1.000000,2.000000,1.000000,1.000000,2.000000,0.000000,58.000000,106.000000,106.000000,0.000000,1.000000,1.000000,0.000000,1.000000,3.000000,0.500000,1.000000,11.420000,2.930000,6.760000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_bad_luck
evt_0000625,req_0000232,2026-01-29T11:28:50+00:00,dev_0000189,dev_0000189_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.440000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,normal,,normal_standard
evt_0025836,req_0009871,2026-01-29T11:29:20+00:00,dev_0006880,dev_0006880_s1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0,flash_sale,,flash_standard
