device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound,fold
dev_0007101,0,flash_sale,,flash_standard,2,2026-01-12 08:16:13+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007102,0,flash_sale,,flash_standard,1,2026-01-10 03:27:30+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007106,0,flash_sale,,flash_standard,1,2026-01-18 05:13:07+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007107,0,flash_sale,,flash_standard,1,2026-01-15 12:24:16+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007108,0,flash_sale,,flash_standard,1,2026-01-28 05:45:00+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007109,0,flash_sale,,flash_standard,1,2026-01-19 08:00:34+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007110,0,flash_sale,,flash_standard,1,2026-01-16 06:52:41+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007111,0,flash_sale,,flash_standard,2,2026-01-29 13:35:39+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007112,0,flash_sale,,flash_standard,1,2026-01-26 01:55:40+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007113,0,flash_sale,,flash_standard,1,2026-01-23 23:33:45+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007116,0,flash_sale,,flash_standard,1,2026-01-25 18:23:38+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007118,0,flash_sale,,flash_standard,1,2026-01-18 18:18:23+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007119,0,flash_sale,,flash_standard,1,2026-01-15 11:13:58+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007121,0,flash_sale,,flash_standard,1,2026-01-14 15:59:24+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007122,0,flash_sale,,flash_standard,1,2026-01-20 18:10:49+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007123,0,flash_sale,,flash_standard,1,2026-01-23 11:10:30+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007124,0,flash_sale,,flash_standard,1,2026-01-23 21:02:48+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007125,0,flash_sale,,flash_standard,1,2026-01-04 12:51:26+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007126,0,flash_sale,,flash_standard,3,2026-01-22 11:03:50+00:00,False,False,never,,,3,3,,,,,0,0
dev_0007127,0,flash_sale,,flash_standard,3,2026-01-26 10:48:24+00:00,False,False,never,,,3,3,,,,,0,2
dev_0007128,0,flash_sale,,flash_standard,1,2026-01-22 21:37:14+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007129,0,flash_sale,,flash_standard,1,2026-01-07 01:50:54+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007130,0,flash_sale,,flash_standard,1,2026-01-10 08:32:48+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007131,0,flash_sale,,flash_standard,2,2026-01-16 16:47:00+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007132,0,flash_sale,,flash_standard,1,2026-01-13 04:01:44+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007133,0,flash_sale,,flash_standard,2,2026-01-18 23:20:31+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007135,0,flash_sale,,flash_standard,1,2026-01-15 13:47:30+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007137,0,flash_sale,,flash_standard,1,2026-01-29 12:27:05+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007138,0,flash_sale,,flash_standard,1,2026-01-03 02:38:16+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007139,0,flash_sale,,flash_standard,1,2026-01-16 11:54:18+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007140,0,flash_sale,,flash_standard,1,2026-01-28 03:22:23+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007141,0,flash_sale,,flash_standard,1,2026-01-29 20:32:52+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007142,0,flash_sale,,flash_standard,1,2026-01-19 03:02:16+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007143,0,flash_sale,,flash_standard,1,2026-01-02 10:48:35+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007144,0,flash_sale,,flash_standard,1,2026-01-07 17:21:41+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007145,0,flash_sale,,flash_standard,1,2026-01-09 11:10:46+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007146,0,flash_sale,,flash_standard,1,2026-01-29 22:08:29+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007147,0,flash_sale,,flash_standard,1,2026-01-08 07:04:00+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007148,0,flash_sale,,flash_standard,1,2026-01-12 18:59:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007149,0,flash_sale,,flash_standard,1,2026-01-02 11:46:17+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007150,0,flash_sale,,flash_standard,1,2026-01-27 23:20:55+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007151,0,flash_sale,,flash_standard,1,2026-01-07 14:33:05+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007152,0,flash_sale,,flash_standard,1,2026-01-04 02:21:04+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007153,0,flash_sale,,flash_standard,1,2026-01-16 10:46:41+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007154,0,flash_sale,,flash_standard,1,2026-01-30 05:08:24+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007155,0,flash_sale,,flash_standard,1,2026-01-12 14:41:44+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007156,0,flash_sale,,flash_standard,1,2026-01-05 01:09:48+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007157,0,flash_sale,,flash_standard,1,2026-01-03 12:58:41+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007158,0,flash_sale,,flash_standard,2,2026-01-06 05:02:04+00:00,False,False,never,,,2,2,,,,,0,1
dev_0007159,0,flash_sale,,flash_standard,2,2026-01-30 18:22:58+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007160,0,flash_sale,,flash_standard,1,2026-01-29 10:40:24+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007161,0,flash_sale,,flash_standard,1,2026-01-23 15:58:35+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007162,0,flash_sale,,flash_standard,1,2026-01-28 17:51:37+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007163,0,flash_sale,,flash_standard,1,2026-01-05 19:28:43+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007164,0,flash_sale,,flash_standard,2,2026-01-01 04:50:32+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007165,0,flash_sale,,flash_standard,1,2026-01-25 10:55:38+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007166,0,flash_sale,,flash_standard,1,2026-01-15 11:38:13+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007167,0,flash_sale,,flash_standard,2,2026-01-14 21:02:08+00:00,False,False,never,,,2,2,,,,,0,1
dev_0007170,0,flash_sale,,flash_standard,1,2026-01-09 11:54:22+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007171,0,flash_sale,,flash_standard,1,2026-01-10 20:17:47+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007172,0,flash_sale,,flash_standard,1,2026-01-19 05:03:09+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007173,0,flash_sale,,flash_standard,1,2026-01-12 12:42:50+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007174,0,flash_sale,,flash_standard,1,2026-01-12 10:07:49+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007175,0,flash_sale,,flash_standard,2,2026-01-21 10:08:10+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007176,0,flash_sale,,flash_standard,1,2026-01-06 05:18:53+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007178,0,flash_sale,,flash_standard,2,2026-01-30 15:52:18+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007179,0,flash_sale,,flash_standard,1,2026-01-02 20:01:20+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007181,0,flash_sale,,flash_standard,1,2026-01-11 16:19:47+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007183,0,flash_sale,,flash_standard,1,2026-01-13 12:00:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007184,0,flash_sale,,flash_standard,3,2026-01-15 00:07:32+00:00,False,False,never,,,3,3,,,,,0,1
dev_0007188,0,flash_sale,,flash_standard,1,2026-01-14 09:16:15+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007189,0,flash_sale,,flash_standard,1,2026-01-20 15:22:49+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007191,0,flash_sale,,flash_standard,1,2026-01-02 13:40:21+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007192,0,flash_sale,,flash_standard,2,2026-01-27 22:28:10+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007193,0,flash_sale,,flash_standard,2,2026-01-12 14:26:27+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007194,0,flash_sale,,flash_standard,1,2026-01-28 12:35:38+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007197,0,flash_sale,,flash_standard,1,2026-01-24 09:49:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007200,0,flash_sale,,flash_standard,2,2026-01-11 12:20:07+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007201,0,flash_sale,,flash_standard,1,2026-01-10 00:44:29+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007202,0,flash_sale,,flash_standard,1,2026-01-09 15:33:45+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007203,0,flash_sale,,flash_standard,3,2026-01-18 12:08:48+00:00,False,False,never,,,3,3,,,,,0,0
dev_0007204,0,flash_sale,,flash_standard,1,2026-01-14 07:46:49+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007205,0,flash_sale,,flash_standard,1,2026-01-07 22:53:23+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007206,0,flash_sale,,flash_standard,1,2026-01-20 12:14:36+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007207,0,flash_sale,,flash_standard,2,2026-01-05 10:48:51+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007209,0,flash_sale,,flash_standard,1,2026-01-27 18:45:43+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007210,0,flash_sale,,flash_standard,1,2026-01-28 08:50:54+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007211,0,flash_sale,,flash_standard,2,2026-01-02 02:16:58+00:00,False,False,never,,,2,2,,,,,0,3
dev_0007212,0,flash_sale,,flash_standard,1,2026-01-23 22:20:57+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007214,0,flash_sale,,flash_standard,1,2026-01-17 03:02:04+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007215,0,flash_sale,,flash_standard,2,2026-01-01 06:52:35+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007217,0,flash_sale,,flash_standard,1,2026-01-15 13:08:42+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007218,0,flash_sale,,flash_standard,1,2026-01-21 17:08:10+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007220,0,flash_sale,,flash_standard,1,2026-01-20 16:39:32+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007221,0,flash_sale,,flash_standard,1,2026-01-24 20:19:55+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007222,0,flash_sale,,flash_standard,1,2026-01-04 22:09:48+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007224,0,flash_sale,,flash_standard,1,2026-01-13 19:03:38+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007226,0,flash_sale,,flash_standard,2,2026-01-17 06:35:58+00:00,False,False,never,,,2,2,,,,,0,1
dev_0007227,0,flash_sale,,flash_standard,3,2026-01-09 19:44:15+00:00,False,False,never,,,3,3,,,,,0,0
dev_0007228,0,flash_sale,,flash_standard,1,2026-01-23 15:19:14+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007229,0,flash_sale,,flash_standard,1,2026-01-11 20:47:38+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007230,0,flash_sale,,flash_standard,1,2026-01-29 15:32:09+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007231,0,flash_sale,,flash_standard,1,2026-01-30 16:39:57+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007233,0,flash_sale,,flash_standard,1,2026-01-26 19:33:41+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007237,0,flash_sale,,flash_standard,1,2026-01-01 09:09:50+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007238,0,flash_sale,,flash_standard,1,2026-01-04 19:15:38+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007239,0,flash_sale,,flash_standard,1,2026-01-19 21:10:48+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007240,0,flash_sale,,flash_standard,2,2026-01-29 23:23:22+00:00,False,False,never,,,2,2,,,,,0,1
dev_0007241,0,flash_sale,,flash_standard,1,2026-01-06 12:30:03+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007242,0,flash_sale,,flash_standard,1,2026-01-16 23:10:27+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007245,0,flash_sale,,flash_standard,1,2026-01-19 21:20:18+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007246,0,flash_sale,,flash_standard,1,2026-01-03 07:13:28+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007247,0,flash_sale,,flash_standard,3,2026-01-14 02:22:20+00:00,False,False,never,,,3,3,,,,,0,0
dev_0007248,0,flash_sale,,flash_standard,1,2026-01-10 07:49:56+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007249,0,flash_sale,,flash_standard,1,2026-01-17 07:43:54+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007250,0,flash_sale,,flash_standard,1,2026-01-15 21:02:40+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007251,0,flash_sale,,flash_standard,1,2026-01-22 03:27:07+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007252,0,flash_sale,,flash_standard,1,2026-01-22 06:42:35+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007253,0,flash_sale,,flash_standard,1,2026-01-21 09:33:18+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007254,0,flash_sale,,flash_standard,3,2026-01-05 23:47:37+00:00,False,False,never,,,3,3,,,,,0,1
dev_0007255,0,flash_sale,,flash_standard,1,2026-01-20 01:48:14+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007256,0,flash_sale,,flash_standard,1,2026-01-05 03:41:27+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007258,0,flash_sale,,flash_standard,3,2026-01-07 01:22:08+00:00,False,False,never,,,3,3,,,,,0,3
dev_0007261,0,flash_sale,,flash_standard,1,2026-01-28 03:46:26+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007262,0,flash_sale,,flash_standard,1,2026-01-02 11:33:59+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007263,0,flash_sale,,flash_standard,1,2026-01-26 23:35:12+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007264,0,flash_sale,,flash_standard,1,2026-01-06 21:28:11+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007265,0,flash_sale,,flash_standard,1,2026-01-16 05:51:04+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007266,0,flash_sale,,flash_standard,1,2026-01-01 10:58:38+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007267,0,flash_sale,,flash_standard,1,2026-01-09 23:52:05+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007268,0,flash_sale,,flash_standard,1,2026-01-27 14:16:04+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007269,0,flash_sale,,flash_standard,1,2026-01-01 10:10:49+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007270,0,flash_sale,,flash_standard,1,2026-01-02 15:27:47+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007271,0,flash_sale,,flash_standard,2,2026-01-10 03:17:22+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007273,0,flash_sale,,flash_standard,1,2026-01-17 07:30:47+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007274,0,flash_sale,,flash_standard,1,2026-01-17 19:33:42+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007275,0,flash_sale,,flash_standard,1,2026-01-26 14:03:33+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007279,0,flash_sale,,flash_standard,1,2026-01-21 05:02:20+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007280,0,flash_sale,,flash_standard,1,2026-01-07 11:49:56+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007281,0,flash_sale,,flash_standard,1,2026-01-29 08:09:25+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007282,0,flash_sale,,flash_standard,1,2026-01-29 22:58:35+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007284,0,flash_sale,,flash_standard,1,2026-01-02 02:41:41+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007285,0,flash_sale,,flash_standard,1,2026-01-03 08:33:55+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007286,0,flash_sale,,flash_standard,1,2026-01-22 00:15:45+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007287,0,flash_sale,,flash_standard,1,2026-01-17 16:15:22+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007288,0,flash_sale,,flash_standard,1,2026-01-13 12:03:25+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007291,0,flash_sale,,flash_standard,2,2026-01-25 21:42:46+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007292,0,flash_sale,,flash_standard,1,2026-01-18 09:08:07+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007294,0,flash_sale,,flash_standard,1,2026-01-20 11:53:21+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007296,0,flash_sale,,flash_standard,1,2026-01-30 22:21:23+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007298,0,flash_sale,,flash_standard,1,2026-01-27 14:24:32+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007299,0,flash_sale,,flash_standard,1,2026-01-30 02:04:18+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007303,0,flash_sale,,flash_standard,1,2026-01-17 06:36:43+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007305,0,flash_sale,,flash_standard,1,2026-01-14 04:34:54+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007307,0,flash_sale,,flash_standard,1,2026-01-25 16:32:54+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007308,0,flash_sale,,flash_standard,1,2026-01-05 19:18:20+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007309,0,flash_sale,,flash_standard,2,2026-01-26 13:22:13+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007310,0,flash_sale,,flash_standard,2,2026-01-20 22:48:16+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007311,0,flash_sale,,flash_standard,1,2026-01-28 01:05:52+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007313,0,flash_sale,,flash_standard,1,2026-01-29 18:38:15+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007314,0,flash_sale,,flash_standard,1,2026-01-20 19:22:07+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007316,0,flash_sale,,flash_standard,1,2026-01-29 18:33:01+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007317,0,flash_sale,,flash_standard,1,2026-01-24 19:22:22+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007318,0,flash_sale,,flash_standard,1,2026-01-19 03:19:49+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007319,0,flash_sale,,flash_standard,2,2026-01-14 16:20:52+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007320,0,flash_sale,,flash_standard,2,2026-01-06 04:39:08+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007321,0,flash_sale,,flash_standard,1,2026-01-13 02:55:40+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007322,0,flash_sale,,flash_standard,2,2026-01-28 17:38:56+00:00,False,False,never,,,2,2,,,,,0,1
dev_0007323,0,flash_sale,,flash_standard,1,2026-01-01 15:26:38+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007324,0,flash_sale,,flash_standard,1,2026-01-28 10:04:47+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007325,0,flash_sale,,flash_standard,3,2026-01-24 13:33:42+00:00,False,False,never,,,3,3,,,,,0,0
dev_0007327,0,flash_sale,,flash_standard,1,2026-01-03 17:01:57+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007328,0,flash_sale,,flash_standard,2,2026-01-05 18:24:19+00:00,False,False,never,,,2,2,,,,,0,3
dev_0007330,0,flash_sale,,flash_standard,1,2026-01-28 17:24:51+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007331,0,flash_sale,,flash_standard,1,2026-01-01 17:17:37+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007332,0,flash_sale,,flash_standard,1,2026-01-07 16:27:41+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007333,0,flash_sale,,flash_standard,1,2026-01-05 17:29:36+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007334,0,flash_sale,,flash_standard,1,2026-01-20 01:31:32+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007335,0,flash_sale,,flash_standard,2,2026-01-02 15:35:53+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007336,0,flash_sale,,flash_standard,1,2026-01-10 14:12:21+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007338,0,flash_sale,,flash_standard,1,2026-01-25 14:19:54+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007339,0,flash_sale,,flash_standard,1,2026-01-11 02:21:02+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007341,0,flash_sale,,flash_standard,1,2026-01-15 05:35:14+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007343,0,flash_sale,,flash_standard,1,2026-01-12 04:25:34+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007344,0,flash_sale,,flash_standard,1,2026-01-16 16:30:54+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007345,0,flash_sale,,flash_standard,3,2026-01-24 06:27:39+00:00,False,False,never,,,3,3,,,,,0,4
dev_0007346,0,flash_sale,,flash_standard,1,2026-01-06 04:04:52+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007347,0,flash_sale,,flash_standard,1,2026-01-16 03:14:04+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007348,0,flash_sale,,flash_standard,2,2026-01-10 17:18:57+00:00,False,False,never,,,2,2,,,,,0,0
dev_0007349,0,flash_sale,,flash_standard,1,2026-01-16 13:46:34+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007350,0,flash_sale,,flash_standard,3,2026-01-30 05:53:20+00:00,False,False,never,,,3,3,,,,,0,4
dev_0007351,0,flash_sale,,flash_standard,1,2026-01-20 05:16:59+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007352,0,flash_sale,,flash_standard,1,2026-01-22 08:58:21+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007354,0,flash_sale,,flash_standard,1,2026-01-01 18:16:58+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007355,0,flash_sale,,flash_standard,1,2026-01-04 23:31:39+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007356,0,flash_sale,,flash_standard,1,2026-01-07 17:44:58+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007357,0,flash_sale,,flash_standard,1,2026-01-03 09:45:55+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007358,0,flash_sale,,flash_standard,1,2026-01-09 20:46:25+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007360,0,flash_sale,,flash_standard,1,2026-01-16 17:42:28+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007361,0,flash_sale,,flash_standard,2,2026-01-05 13:05:44+00:00,False,False,never,,,2,2,,,,,0,3
dev_0007362,0,flash_sale,,flash_standard,1,2026-01-24 05:20:04+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007363,0,flash_sale,,flash_standard,2,2026-01-29 11:07:17+00:00,False,False,never,,,2,2,,,,,0,2
dev_0007364,0,flash_sale,,flash_standard,1,2026-01-19 14:43:40+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007365,0,flash_sale,,flash_standard,1,2026-01-12 03:44:51+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007366,0,flash_sale,,flash_standard,1,2026-01-16 09:05:34+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007369,0,flash_sale,,flash_standard,2,2026-01-25 23:18:30+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007370,0,flash_sale,,flash_standard,1,2026-01-25 09:50:07+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007371,0,flash_sale,,flash_standard,1,2026-01-09 08:45:55+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007372,0,flash_sale,,flash_standard,1,2026-01-05 11:20:58+00:00,False,False,never,,,1,1,,,,,0,2
dev_0007373,0,flash_sale,,flash_standard,2,2026-01-12 05:18:34+00:00,False,False,never,,,2,2,,,,,0,3
dev_0007374,0,flash_sale,,flash_standard,2,2026-01-04 09:05:53+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007376,0,flash_sale,,flash_standard,1,2026-01-08 23:25:42+00:00,False,False,never,,,1,1,,,,,0,0
dev_0007377,0,flash_sale,,flash_standard,2,2026-01-29 00:49:58+00:00,False,False,never,,,2,2,,,,,0,3
dev_0007379,0,flash_sale,,flash_standard,1,2026-01-02 10:05:55+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007380,0,flash_sale,,flash_standard,1,2026-01-13 19:36:28+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007381,0,flash_sale,,flash_standard,1,2026-01-23 15:29:34+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007382,0,flash_sale,,flash_standard,1,2026-01-26 02:23:42+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007383,0,flash_sale,,flash_standard,1,2026-01-04 20:47:36+00:00,False,False,never,,,1,1,,,,,0,4
dev_0007384,0,flash_sale,,flash_standard,1,2026-01-04 20:05:02+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007385,0,flash_sale,,flash_standard,1,2026-01-03 23:19:05+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007386,0,flash_sale,,flash_standard,1,2026-01-17 23:54:21+00:00,False,False,never,,,1,1,,,,,0,1
dev_0007388,0,flash_sale,,flash_standard,1,2026-01-13 13:30:49+00:00,False,False,never,,,1,1,,,,,0,3
dev_0007389,0,flash_sale,,flash_standard,2,2026-01-26 17:51:09+00:00,False,False,never,,,2,2,,,,,0,4
dev_0007390,0,flash_sale,,flash_standard,2,2026-01-20 04:37:24+00:00,False,False,never,,,2,2,,,,,0,1
dev_0007391,0,flash_sale,,flash_standard,3,2026-01-22 00:02:37+00:00,False,False,never,,,3,3,,,,,0,3
dev_0007394,0,flash_sale,,flash_standard,1,2026-01-04 23:11:34+00:00,False,False,never,,,1,1,,,,,0,1
