device_id,group,split
normal_02152,normal,train
normal_02153,normal,train
normal_02154,normal,train
normal_02155,normal,train
normal_02156,normal,validation
normal_02157,normal,train
normal_02158,normal,train
normal_02159,normal,train
normal_02160,normal,train
normal_02161,normal,train
normal_02162,normal,train
normal_02163,normal,train
normal_02164,normal,train
normal_02165,normal,train
normal_02166,normal,train
normal_02167,normal,train
normal_02168,normal,train
normal_02169,normal,train
normal_02170,normal,test
normal_02171,normal,train
normal_02172,normal,train
normal_02173,normal,train
normal_02174,normal,train
normal_02175,normal,train
normal_02176,normal,train
normal_02177,normal,train
normal_02178,normal,train
normal_02179,normal,validation
normal_02180,normal,train
normal_02181,normal,train
normal_02182,normal,train
normal_02183,normal,train
normal_02184,normal,train
normal_02185,normal,train
normal_02186,normal,train
normal_02187,normal,train
normal_02188,normal,validation
normal_02189,normal,train
normal_02190,normal,train
normal_02191,normal,train
normal_02192,normal,train
normal_02193,normal,validation
normal_02194,normal,validation
normal_02195,normal,test
normal_02196,normal,test
normal_02197,normal,train
normal_02198,normal,train
normal_02199,normal,validation
normal_02200,normal,test
normal_02201,normal,validation
normal_02202,normal,train
normal_02203,normal,train
normal_02204,normal,train
normal_02205,normal,train
normal_02206,normal,train
normal_02207,normal,test
normal_02208,normal,train
normal_02209,normal,train
normal_02210,normal,train
normal_02211,normal,train
normal_02212,normal,train
normal_02213,normal,train
normal_02214,normal,test
normal_02215,normal,train
normal_02216,normal,validation
normal_02217,normal,train
normal_02218,normal,train
normal_02219,normal,test
normal_02220,normal,train
normal_02221,normal,validation
normal_02222,normal,test
normal_02223,normal,train
normal_02224,normal,validation
normal_02225,normal,train
normal_02226,normal,test
normal_02227,normal,train
normal_02228,normal,train
normal_02229,normal,validation
normal_02230,normal,validation
normal_02231,normal,train
normal_02232,normal,train
normal_02233,normal,train
normal_02234,normal,train
normal_02235,normal,train
normal_02236,normal,train
normal_02237,normal,train
normal_02238,normal,train
normal_02239,normal,train
normal_02240,normal,test
normal_02241,normal,validation
normal_02242,normal,train
normal_02243,normal,train
normal_02244,normal,validation
normal_02245,normal,test
normal_02246,normal,train
normal_02247,normal,validation
normal_02248,normal,train
normal_02249,normal,train
normal_02250,normal,test
normal_02251,normal,test
normal_02252,normal,validation
normal_02253,normal,train
normal_02254,normal,train
normal_02255,normal,train
normal_02256,normal,train
normal_02257,normal,test
normal_02258,normal,train
normal_02259,normal,train
normal_02260,normal,train
normal_02261,normal,validation
normal_02262,normal,train
normal_02263,normal,train
normal_02264,normal,train
normal_02265,normal,validation
normal_02266,normal,train
normal_02267,normal,train
normal_02268,normal,train
normal_02269,normal,train
normal_02270,normal,train
normal_02271,normal,train
normal_02272,normal,validation
normal_02273,normal,validation
normal_02274,normal,train
normal_02275,normal,train
normal_02276,normal,validation
normal_02277,normal,train
normal_02278,normal,train
normal_02279,normal,train
normal_02280,normal,validation
normal_02281,normal,train
normal_02282,normal,validation
normal_02283,normal,train
normal_02284,normal,test
normal_02285,normal,train
normal_02286,normal,train
normal_02287,normal,validation
normal_02288,normal,train
normal_02289,normal,train
normal_02290,normal,test
normal_02291,normal,train
normal_02292,normal,test
normal_02293,normal,test
normal_02294,normal,train
normal_02295,normal,train
normal_02296,normal,test
normal_02297,normal,validation
normal_02298,normal,validation
normal_02299,normal,train
normal_02300,normal,train
normal_02301,normal,train
normal_02302,normal,train
normal_02303,normal,train
normal_02304,normal,train
normal_02305,normal,test
normal_02306,normal,train
normal_02307,normal,train
normal_02308,normal,train
normal_02309,normal,test
normal_02310,normal,train
normal_02311,normal,validation
normal_02312,normal,train
normal_02313,normal,validation
normal_02314,normal,train
normal_02315,normal,validation
normal_02316,normal,train
normal_02317,normal,train
normal_02318,normal,test
normal_02319,normal,validation
normal_02320,normal,train
normal_02321,normal,train
normal_02322,normal,train
normal_02323,normal,test
normal_02324,normal,train
normal_02325,normal,train
normal_02326,normal,validation
normal_02327,normal,train
normal_02328,normal,train
normal_02329,normal,test
normal_02330,normal,train
normal_02331,normal,validation
normal_02332,normal,train
normal_02333,normal,train
normal_02334,normal,train
normal_02335,normal,train
normal_02336,normal,train
normal_02337,normal,validation
normal_02338,normal,test
normal_02339,normal,train
normal_02340,normal,train
normal_02341,normal,train
normal_02342,normal,test
normal_02343,normal,train
normal_02344,normal,train
normal_02345,normal,train
normal_02346,normal,validation
normal_02347,normal,test
normal_02348,normal,train
normal_02349,normal,validation
normal_02350,normal,validation
normal_02351,normal,train
normal_02352,normal,validation
normal_02353,normal,train
normal_02354,normal,validation
normal_02355,normal,validation
normal_02356,normal,test
normal_02357,normal,train
normal_02358,normal,validation
normal_02359,normal,train
normal_02360,normal,train
normal_02361,normal,test
normal_02362,normal,train
normal_02363,normal,train
normal_02364,normal,train
normal_02365,normal,validation
normal_02366,normal,train
normal_02367,normal,test
normal_02368,normal,train
normal_02369,normal,train
normal_02370,normal,validation
normal_02371,normal,train
normal_02372,normal,train
normal_02373,normal,train
normal_02374,normal,train
normal_02375,normal,test
normal_02376,normal,train
normal_02377,normal,train
normal_02378,normal,train
normal_02379,normal,train
normal_02380,normal,train
normal_02381,normal,train
normal_02382,normal,train
normal_02383,normal,train
normal_02384,normal,validation
normal_02385,normal,train
normal_02386,normal,train
normal_02387,normal,train
normal_02388,normal,train
normal_02389,normal,train
normal_02390,normal,test
normal_02391,normal,train
normal_02392,normal,test
normal_02393,normal,train
normal_02394,normal,train
normal_02395,normal,train
normal_02396,normal,train
normal_02397,normal,train
normal_02398,normal,train
normal_02399,normal,train
normal_02400,normal,train
normal_02401,normal,train
normal_02402,normal,train
normal_02403,normal,train
normal_02404,normal,train
normal_02405,normal,train
normal_02406,normal,train
normal_02407,normal,train
normal_02408,normal,train
normal_02409,normal,train
normal_02410,normal,validation
normal_02411,normal,train
normal_02412,normal,train
normal_02413,normal,train
normal_02414,normal,validation
normal_02415,normal,train
normal_02416,normal,train
normal_02417,normal,validation
normal_02418,normal,test
normal_02419,normal,train
normal_02420,normal,train
normal_02421,normal,train
normal_02422,normal,test
normal_02423,normal,train
normal_02424,normal,train
normal_02425,normal,train
normal_02426,normal,train
normal_02427,normal,train
normal_02428,normal,train
normal_02429,normal,train
normal_02430,normal,train
normal_02431,normal,test
normal_02432,normal,train
normal_02433,normal,validation
normal_02434,normal,validation
normal_02435,normal,train
normal_02436,normal,train
normal_02437,normal,train
normal_02438,normal,train
normal_02439,normal,train
normal_02440,normal,train
normal_02441,normal,train
normal_02442,normal,train
normal_02443,normal,train
normal_02444,normal,train
normal_02445,normal,train
normal_02446,normal,train
normal_02447,normal,train
normal_02448,normal,test
normal_02449,normal,train
normal_02450,normal,train
normal_02451,normal,train
normal_02452,normal,validation
normal_02453,normal,train
normal_02454,normal,validation
normal_02455,normal,train
normal_02456,normal,validation
normal_02457,normal,validation
normal_02458,normal,train
normal_02459,normal,test
normal_02460,normal,train
normal_02461,normal,train
normal_02462,normal,train
normal_02463,normal,validation
normal_02464,normal,test
normal_02465,normal,train
normal_02466,normal,test
normal_02467,normal,train
normal_02468,normal,train
normal_02469,normal,train
normal_02470,normal,train
normal_02471,normal,train
normal_02472,normal,train
normal_02473,normal,train
normal_02474,normal,train
normal_02475,normal,train
normal_02476,normal,validation
normal_02477,normal,train
normal_02478,normal,validation
normal_02479,normal,train
normal_02480,normal,train
normal_02481,normal,train
normal_02482,normal,train
normal_02483,normal,train
normal_02484,normal,validation
normal_02485,normal,train
normal_02486,normal,test
normal_02487,normal,train
normal_02488,normal,train
normal_02489,normal,test
normal_02490,normal,train
normal_02491,normal,validation
normal_02492,normal,validation
normal_02493,normal,train
normal_02494,normal,train
normal_02495,normal,validation
normal_02496,normal,train
normal_02497,normal,train
normal_02498,normal,validation
normal_02499,normal,train
normal_02500,normal,train
normal_02501,normal,train
normal_02502,normal,train
normal_02503,normal,test
normal_02504,normal,train
normal_02505,normal,train
normal_02506,normal,test
normal_02507,normal,train
normal_02508,normal,validation
normal_02509,normal,validation
normal_02510,normal,train
normal_02511,normal,train
normal_02512,normal,train
normal_02513,normal,train
normal_02514,normal,train
normal_02515,normal,train
normal_02516,normal,test
normal_02517,normal,train
normal_02518,normal,validation
normal_02519,normal,train
normal_02520,normal,train
normal_02521,normal,validation
normal_02522,normal,test
normal_02523,normal,train
normal_02524,normal,train
normal_02525,normal,train
normal_02526,normal,validation
normal_02527,normal,train
normal_02528,normal,train
normal_02529,normal,validation
normal_02530,normal,test
normal_02531,normal,train
normal_02532,normal,train
normal_02533,normal,train
normal_02534,normal,train
normal_02535,normal,train
normal_02536,normal,train
normal_02537,normal,train
normal_02538,normal,train
normal_02539,normal,train
normal_02540,normal,train
normal_02541,normal,train
normal_02542,normal,train
normal_02543,normal,train
normal_02544,normal,train
normal_02545,normal,train
normal_02546,normal,test
normal_02547,normal,train
normal_02548,normal,train
normal_02549,normal,train
normal_02550,normal,validation
normal_02551,normal,test
normal_02552,normal,test
normal_02553,normal,train
normal_02554,normal,test
normal_02555,normal,train
normal_02556,normal,validation
normal_02557,normal,test
normal_02558,normal,train
normal_02559,normal,test
normal_02560,normal,train
normal_02561,normal,train
normal_02562,normal,train
normal_02563,normal,train
normal_02564,normal,train
normal_02565,normal,validation
normal_02566,normal,train
normal_02567,normal,train
normal_02568,normal,train
normal_02569,normal,train
normal_02570,normal,train
normal_02571,normal,train
normal_02572,normal,train
normal_02573,normal,train
normal_02574,normal,train
normal_02575,normal,validation
normal_02576,normal,train
normal_02577,normal,validation
normal_02578,normal,train
normal_02579,normal,test
normal_02580,normal,test
normal_02581,normal,validation
normal_02582,normal,train
normal_02583,normal,train
normal_02584,normal,train
normal_02585,normal,validation
normal_02586,normal,train
normal_02587,normal,test
normal_02588,normal,test
normal_02589,normal,train
normal_02590,normal,train
normal_02591,normal,train
normal_02592,normal,train
normal_02593,normal,train
normal_02594,normal,train
normal_02595,normal,test
normal_02596,normal,train
normal_02597,normal,train
normal_02598,normal,validation
normal_02599,normal,train
normal_02600,normal,train
normal_02601,normal,validation
normal_02602,normal,test
normal_02603,normal,validation
normal_02604,normal,validation
normal_02605,normal,train
normal_02606,normal,train
normal_02607,normal,train
normal_02608,normal,validation
normal_02609,normal,train
normal_02610,normal,train
normal_02611,normal,train
normal_02612,normal,train
normal_02613,normal,validation
normal_02614,normal,validation
normal_02615,normal,train
normal_02616,normal,train
normal_02617,normal,test
normal_02618,normal,train
normal_02619,normal,train
normal_02620,normal,train
normal_02621,normal,train
normal_02622,normal,train
normal_02623,normal,train
normal_02624,normal,train
normal_02625,normal,train
normal_02626,normal,test
normal_02627,normal,train
normal_02628,normal,train
normal_02629,normal,test
normal_02630,normal,train
normal_02631,normal,train
normal_02632,normal,train
normal_02633,normal,test
normal_02634,normal,train
normal_02635,normal,train
normal_02636,normal,train
normal_02637,normal,train
normal_02638,normal,train
normal_02639,normal,train
normal_02640,normal,train
normal_02641,normal,train
normal_02642,normal,train
normal_02643,normal,train
normal_02644,normal,train
normal_02645,normal,train
normal_02646,normal,train
normal_02647,normal,train
normal_02648,normal,test
normal_02649,normal,train
normal_02650,normal,test
normal_02651,normal,train
normal_02652,normal,validation
normal_02653,normal,train
normal_02654,normal,train
normal_02655,normal,train
normal_02656,normal,train
normal_02657,normal,train
normal_02658,normal,train
normal_02659,normal,train
normal_02660,normal,train
normal_02661,normal,train
normal_02662,normal,test
normal_02663,normal,validation
normal_02664,normal,train
normal_02665,normal,train
normal_02666,normal,train
normal_02667,normal,train
normal_02668,normal,train
normal_02669,normal,train
normal_02670,normal,train
normal_02671,normal,train
normal_02672,normal,train
normal_02673,normal,train
normal_02674,normal,train
normal_02675,normal,validation
normal_02676,normal,train
normal_02677,normal,train
normal_02678,normal,validation
normal_02679,normal,validation
normal_02680,normal,train
normal_02681,normal,test
normal_02682,normal,train
normal_02683,normal,validation
normal_02684,normal,train
normal_02685,normal,train
normal_02686,normal,train
normal_02687,normal,test
normal_02688,normal,test
normal_02689,normal,test
normal_02690,normal,validation
normal_02691,normal,train
normal_02692,normal,test
normal_02693,normal,train
normal_02694,normal,train
normal_02695,normal,test
normal_02696,normal,train
normal_02697,normal,train
normal_02698,normal,train
normal_02699,normal,train
normal_02700,normal,train
normal_02701,normal,validation
normal_02702,normal,train
normal_02703,normal,train
normal_02704,normal,test
normal_02705,normal,train
normal_02706,normal,validation
normal_02707,normal,train
normal_02708,normal,train
normal_02709,normal,test
normal_02710,normal,validation
normal_02711,normal,validation
normal_02712,normal,train
normal_02713,normal,train
normal_02714,normal,test
normal_02715,normal,test
normal_02716,normal,train
normal_02717,normal,train
normal_02718,normal,test
normal_02719,normal,test
normal_02720,normal,train
normal_02721,normal,train
normal_02722,normal,train
normal_02723,normal,train
normal_02724,normal,validation
normal_02725,normal,train
normal_02726,normal,test
normal_02727,normal,validation
normal_02728,normal,test
normal_02729,normal,train
normal_02730,normal,train
normal_02731,normal,train
normal_02732,normal,test
normal_02733,normal,train
normal_02734,normal,train
normal_02735,normal,train
normal_02736,normal,train
normal_02737,normal,validation
normal_02738,normal,train
normal_02739,normal,validation
normal_02740,normal,train
normal_02741,normal,train
normal_02742,normal,test
normal_02743,normal,test
normal_02744,normal,train
normal_02745,normal,train
normal_02746,normal,train
normal_02747,normal,train
normal_02748,normal,train
normal_02749,normal,train
normal_02750,normal,train
normal_02751,normal,train
normal_02752,normal,train
normal_02753,normal,test
normal_02754,normal,test
normal_02755,normal,test
normal_02756,normal,validation
normal_02757,normal,validation
normal_02758,normal,validation
normal_02759,normal,train
normal_02760,normal,train
normal_02761,normal,validation
normal_02762,normal,train
normal_02763,normal,test
normal_02764,normal,train
normal_02765,normal,train
normal_02766,normal,train
normal_02767,normal,train
normal_02768,normal,train
normal_02769,normal,train
normal_02770,normal,test
normal_02771,normal,validation
normal_02772,normal,train
normal_02773,normal,train
normal_02774,normal,test
normal_02775,normal,train
normal_02776,normal,train
normal_02777,normal,test
normal_02778,normal,validation
normal_02779,normal,train
normal_02780,normal,train
normal_02781,normal,train
normal_02782,normal,train
normal_02783,normal,train
normal_02784,normal,train
normal_02785,normal,train
normal_02786,normal,train
normal_02787,normal,train
normal_02788,normal,validation
normal_02789,normal,train
normal_02790,normal,test
normal_02791,normal,train
normal_02792,normal,train
normal_02793,normal,train
normal_02794,normal,test
normal_02795,normal,train
normal_02796,normal,train
normal_02797,normal,validation
normal_02798,normal,train
normal_02799,normal,test
normal_02800,normal,test
normal_02801,normal,test
normal_02802,normal,train
normal_02803,normal,train
normal_02804,normal,train
normal_02805,normal,train
normal_02806,normal,train
normal_02807,normal,train
normal_02808,normal,train
normal_02809,normal,test
normal_02810,normal,test
normal_02811,normal,train
normal_02812,normal,train
normal_02813,normal,train
normal_02814,normal,train
normal_02815,normal,train
normal_02816,normal,validation
normal_02817,normal,train
normal_02818,normal,test
normal_02819,normal,validation
normal_02820,normal,train
normal_02821,normal,train
normal_02822,normal,train
normal_02823,normal,train
normal_02824,normal,test
normal_02825,normal,train
normal_02826,normal,train
normal_02827,normal,test
normal_02828,normal,test
normal_02829,normal,train
normal_02830,normal,test
normal_02831,normal,test
normal_02832,normal,train
normal_02833,normal,validation
normal_02834,normal,train
normal_02835,normal,train
normal_02836,normal,train
normal_02837,normal,validation
normal_02838,normal,test
normal_02839,normal,train
normal_02840,normal,test
normal_02841,normal,train
normal_02842,normal,train
normal_02843,normal,test
normal_02844,normal,train
normal_02845,normal,train
normal_02846,normal,train
normal_02847,normal,train
normal_02848,normal,train
normal_02849,normal,validation
normal_02850,normal,train
normal_02851,normal,validation
normal_02852,normal,train
normal_02853,normal,train
normal_02854,normal,train
normal_02855,normal,train
normal_02856,normal,test
normal_02857,normal,train
normal_02858,normal,train
normal_02859,normal,train
normal_02860,normal,train
normal_02861,normal,test
normal_02862,normal,train
normal_02863,normal,train
normal_02864,normal,train
normal_02865,normal,train
normal_02866,normal,train
normal_02867,normal,validation
normal_02868,normal,train
normal_02869,normal,train
normal_02870,normal,train
normal_02871,normal,train
normal_02872,normal,test
normal_02873,normal,validation
normal_02874,normal,train
normal_02875,normal,train
normal_02876,normal,train
normal_02877,normal,train
normal_02878,normal,train
normal_02879,normal,train
normal_02880,normal,test
normal_02881,normal,validation
normal_02882,normal,train
normal_02883,normal,validation
normal_02884,normal,train
normal_02885,normal,validation
normal_02886,normal,train
normal_02887,normal,validation
normal_02888,normal,train
normal_02889,normal,train
normal_02890,normal,train
normal_02891,normal,train
normal_02892,normal,validation
normal_02893,normal,train
normal_02894,normal,train
normal_02895,normal,test
normal_02896,normal,train
normal_02897,normal,train
normal_02898,normal,train
normal_02899,normal,train
normal_02900,normal,train
normal_02901,normal,train
normal_02902,normal,train
normal_02903,normal,train
normal_02904,normal,test
normal_02905,normal,train
normal_02906,normal,test
normal_02907,normal,test
normal_02908,normal,train
normal_02909,normal,validation
normal_02910,normal,train
normal_02911,normal,train
normal_02912,normal,test
normal_02913,normal,train
normal_02914,normal,train
normal_02915,normal,test
normal_02916,normal,train
normal_02917,normal,train
normal_02918,normal,train
normal_02919,normal,train
normal_02920,normal,train
normal_02921,normal,train
normal_02922,normal,train
normal_02923,normal,train
normal_02924,normal,train
normal_02925,normal,train
normal_02926,normal,validation
normal_02927,normal,validation
normal_02928,normal,train
normal_02929,normal,train
normal_02930,normal,train
normal_02931,normal,train
normal_02932,normal,test
normal_02933,normal,validation
normal_02934,normal,validation
normal_02935,normal,test
normal_02936,normal,train
normal_02937,normal,test
normal_02938,normal,train
normal_02939,normal,test
normal_02940,normal,train
normal_02941,normal,train
normal_02942,normal,train
normal_02943,normal,train
normal_02944,normal,train
normal_02945,normal,test
normal_02946,normal,train
normal_02947,normal,train
normal_02948,normal,train
normal_02949,normal,train
normal_02950,normal,validation
normal_02951,normal,train
normal_02952,normal,train
normal_02953,normal,validation
normal_02954,normal,train
normal_02955,normal,test
normal_02956,normal,train
normal_02957,normal,train
normal_02958,normal,train
normal_02959,normal,validation
normal_02960,normal,test
normal_02961,normal,train
normal_02962,normal,train
normal_02963,normal,train
normal_02964,normal,train
normal_02965,normal,train
normal_02966,normal,train
normal_02967,normal,train
normal_02968,normal,train
normal_02969,normal,validation
normal_02970,normal,validation
normal_02971,normal,test
normal_02972,normal,validation
normal_02973,normal,train
normal_02974,normal,train
normal_02975,normal,train
normal_02976,normal,test
normal_02977,normal,train
normal_02978,normal,validation
normal_02979,normal,validation
normal_02980,normal,train
normal_02981,normal,train
normal_02982,normal,test
normal_02983,normal,validation
normal_02984,normal,train
normal_02985,normal,train
normal_02986,normal,test
normal_02987,normal,train
normal_02988,normal,train
normal_02989,normal,train
normal_02990,normal,test
normal_02991,normal,train
normal_02992,normal,train
normal_02993,normal,train
normal_02994,normal,train
normal_02995,normal,train
normal_02996,normal,train
normal_02997,normal,test
normal_02998,normal,train
normal_02999,normal,validation
