event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label
event_00010729,10729,2026-08-05T14:55:18.318843,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005665,436807,682.41,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010730,10730,2026-08-05T14:55:21.024494,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005666,518437,725.06,True,insufficient_funds,attack,burst,attack_burst,1
event_00010731,10731,2026-08-05T14:55:23.571853,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005667,450443,682.41,False,,attack,burst,attack_burst,1
event_00010732,10732,2026-08-05T14:55:25.179700,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005668,483234,677.23,False,,attack,burst,attack_burst,1
event_00010733,10733,2026-08-05T14:55:27.308038,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005669,462991,2.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00010734,10734,2026-08-05T14:55:29.383676,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005670,445530,10.0,False,,attack,burst,attack_burst,1
event_00010735,10735,2026-08-05T14:55:31.203706,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005671,483234,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010736,10736,2026-08-05T14:55:33.991598,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005672,542442,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00010737,10737,2026-08-05T14:55:36.041286,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005672,542442,655.42,True,insufficient_funds,attack,burst,attack_burst,1
event_00010738,10738,2026-08-05T14:55:38.561728,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005673,417136,662.52,False,,attack,burst,attack_burst,1
event_00010739,10739,2026-08-05T14:55:40.297034,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005674,466109,682.41,False,,attack,burst,attack_burst,1
event_00010740,10740,2026-08-05T14:55:44.150605,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005675,486268,682.41,False,,attack,burst,attack_burst,1
event_00010741,10741,2026-08-05T14:55:46.234209,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005675,486268,682.41,True,generic_decline,attack,burst,attack_burst,1
event_00010742,10742,2026-08-05T14:55:48.941971,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005676,545422,682.41,True,generic_decline,attack,burst,attack_burst,1
event_00010743,10743,2026-08-05T14:55:50.997178,attack_burst_0075,attack_burst_0075_session_0,ip_attack_unique_00075,authorization,card_00005676,545422,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00013053,13053,2026-08-05T14:55:56.013053,attack_evasive_0024,attack_evasive_0024_session_0,ip_attack_botnet_010,authorization,card_00007802,451365,835.75,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00013054,13054,2026-08-05T14:56:34.742842,attack_evasive_0024,attack_evasive_0024_session_0,ip_attack_botnet_010,authorization,card_00007803,436605,10.0,False,,attack,evasive,attack_evasive,1
event_00013055,13055,2026-08-05T14:57:34.207514,attack_evasive_0024,attack_evasive_0024_session_0,ip_attack_botnet_010,authorization,card_00007804,460934,835.75,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013056,13056,2026-08-05T14:57:48.860264,attack_evasive_0024,attack_evasive_0024_session_0,ip_attack_botnet_010,authorization,card_00007804,460934,835.75,True,cvv_mismatch,attack,evasive,attack_evasive,1
event_00013057,13057,2026-08-05T14:58:14.866513,attack_evasive_0024,attack_evasive_0024_session_0,ip_attack_botnet_010,authorization,card_00007805,450443,835.75,True,insufficient_funds,attack,evasive,attack_evasive,1
event_00000850,850,2026-08-05T15:02:06.000850,normal_00346,normal_00346_session_0,ip_normal_unique_00346,authorization,card_00000400,341609,1038.81,False,,normal,,normal_standard,0
event_00000851,851,2026-08-05T15:02:45.153862,normal_00346,normal_00346_session_0,ip_normal_unique_00346,completion,,,,,,normal,,normal_standard,0
event_00012721,12721,2026-08-05T15:04:40.012721,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007514,410156,1.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00012722,12722,2026-08-05T15:04:43.390064,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007515,405537,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00012723,12723,2026-08-05T15:04:45.032992,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007515,405537,1432.1,True,insufficient_funds,attack,burst,attack_burst,1
event_00012724,12724,2026-08-05T15:04:46.837861,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007516,522489,5.0,False,,attack,burst,attack_burst,1
event_00012725,12725,2026-08-05T15:04:48.510080,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007517,455988,2.0,True,generic_decline,attack,burst,attack_burst,1
event_00012726,12726,2026-08-05T15:04:51.493780,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007518,490873,10.0,False,,attack,burst,attack_burst,1
event_00012727,12727,2026-08-05T15:04:53.619836,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007519,486268,5.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012728,12728,2026-08-05T15:04:56.588696,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007520,436807,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012729,12729,2026-08-05T15:04:59.238747,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007521,466022,1246.21,True,generic_decline,attack,burst,attack_burst,1
event_00012730,12730,2026-08-05T15:05:02.872375,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007521,466022,5.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00012731,12731,2026-08-05T15:05:05.454120,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007522,454890,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012732,12732,2026-08-05T15:05:07.311409,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007523,515508,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012733,12733,2026-08-05T15:05:10.685004,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007524,408365,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00012734,12734,2026-08-05T15:05:12.227279,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007525,417136,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00012735,12735,2026-08-05T15:05:13.759714,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007526,405537,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012736,12736,2026-08-05T15:05:15.938696,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007527,445530,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00012737,12737,2026-08-05T15:05:18.508514,attack_burst_0232,attack_burst_0232_session_0,ip_attack_unique_00232,authorization,card_00007528,559038,1432.1,True,generic_decline,attack,burst,attack_burst,1
event_00014038,14038,2026-08-05T15:09:45.014038,attack_patient_0054,attack_patient_0054_session_1,ip_attack_unique_00436,authorization,card_00008480,530910,397.39,False,,attack,patient,attack_patient,1
event_00005356,5356,2026-08-05T15:10:02.005356,normal_02148,normal_02148_session_0,ip_normal_unique_02148,authorization,card_00002518,416492,1740.09,False,,normal,,normal_standard,0
event_00005357,5357,2026-08-05T15:10:11.515754,normal_02148,normal_02148_session_0,ip_normal_unique_02148,completion,,,,,,normal,,normal_standard,0
event_00001631,1631,2026-08-05T15:10:40.001631,normal_00659,normal_00659_session_0,ip_normal_unique_00659,authorization,card_00000767,414131,941.14,False,,normal,,normal_standard,0
event_00001632,1632,2026-08-05T15:11:32.936377,normal_00659,normal_00659_session_0,ip_normal_unique_00659,completion,,,,,,normal,,normal_standard,0
event_00014039,14039,2026-08-05T15:12:24.905673,attack_patient_0054,attack_patient_0054_session_1,ip_attack_unique_00436,authorization,card_00008480,530910,397.39,False,,attack,patient,attack_patient,1
event_00014040,14040,2026-08-05T15:13:14.263750,attack_patient_0054,attack_patient_0054_session_1,ip_attack_unique_00436,authorization,card_00008481,436807,5.0,False,,attack,patient,attack_patient,1
event_00005985,5985,2026-08-05T15:14:10.005985,normal_02393,normal_02393_session_0,ip_normal_unique_02393,authorization,card_00002810,490873,720.45,False,,normal,,normal_standard,0
event_00005986,5986,2026-08-05T15:14:17.017573,normal_02393,normal_02393_session_0,ip_normal_unique_02393,completion,,,,,,normal,,normal_standard,0
event_00014041,14041,2026-08-05T15:14:54.602093,attack_patient_0054,attack_patient_0054_session_1,ip_attack_unique_00436,authorization,card_00008481,436807,2.0,True,generic_decline,attack,patient,attack_patient,1
event_00001112,1112,2026-08-05T15:15:14.001112,normal_00457,normal_00457_session_1,ip_normal_unique_00457,authorization,card_00000529,514894,305.97,False,,normal,,normal_standard,0
event_00003264,3264,2026-08-05T15:15:45.003264,normal_01324,normal_01324_session_0,ip_normal_unique_01324,authorization,card_00001549,342217,497.37,True,generic_decline,normal,,normal_standard,0
event_00001113,1113,2026-08-05T15:16:13.441825,normal_00457,normal_00457_session_1,ip_normal_unique_00457,completion,,,,,,normal,,normal_standard,0
event_00003265,3265,2026-08-05T15:16:24.269737,normal_01324,normal_01324_session_0,ip_normal_unique_01324,authorization,card_00001549,342217,497.37,False,,normal,,normal_standard,0
event_00002664,2664,2026-08-05T15:16:25.002664,normal_01071,normal_01071_session_0,ip_normal_unique_01071,authorization,card_00001259,517302,498.27,False,,normal,,normal_standard,0
event_00003266,3266,2026-08-05T15:16:53.883648,normal_01324,normal_01324_session_0,ip_normal_unique_01324,completion,,,,,,normal,,normal_standard,0
event_00002665,2665,2026-08-05T15:17:01.011260,normal_01071,normal_01071_session_0,ip_normal_unique_01071,completion,,,,,,normal,,normal_standard,0
event_00006577,6577,2026-08-05T15:18:09.006577,normal_02631,normal_02631_session_1,ip_normal_unique_02631,authorization,card_00003101,515508,433.48,False,,normal,,normal_standard,0
event_00006578,6578,2026-08-05T15:18:15.142868,normal_02631,normal_02631_session_1,ip_normal_unique_02631,completion,,,,,,normal,,normal_standard,0
event_00005061,5061,2026-08-05T15:21:41.005061,normal_02032,normal_02032_session_0,ip_normal_unique_02032,authorization,card_00002380,478538,1029.88,False,,normal,,normal_standard,0
event_00005062,5062,2026-08-05T15:22:04.778879,normal_02032,normal_02032_session_0,ip_normal_unique_02032,completion,,,,,,normal,,normal_standard,0
event_00005386,5386,2026-08-05T15:26:37.005386,normal_02158,normal_02158_session_0,ip_normal_unique_02158,authorization,card_00002531,445707,2014.1,False,,normal,,normal_standard,0
event_00005387,5387,2026-08-05T15:27:15.848662,normal_02158,normal_02158_session_0,ip_normal_unique_02158,completion,,,,,,normal,,normal_standard,0
event_00013693,13693,2026-08-05T15:27:45.013693,attack_patient_0001,attack_patient_0001_session_1,ip_attack_unique_00383,authorization,card_00008264,476163,333.99,False,,attack,patient,attack_patient,1
event_00003946,3946,2026-08-05T15:35:01.003946,normal_01580,normal_01580_session_0,ip_normal_unique_01580,authorization,card_00001857,462991,1651.53,False,,normal,,normal_standard,0
event_00003947,3947,2026-08-05T15:35:31.214997,normal_01580,normal_01580_session_0,ip_normal_unique_01580,completion,,,,,,normal,,normal_standard,0
event_00005999,5999,2026-08-05T15:37:39.005999,normal_02400,normal_02400_session_0,ip_normal_unique_02400,authorization,card_00002817,436807,634.54,True,insufficient_funds,normal,,normal_standard,0
event_00006000,6000,2026-08-05T15:37:45.715343,normal_02400,normal_02400_session_0,ip_normal_unique_02400,authorization,card_00002817,436807,634.54,False,,normal,,normal_standard,0
event_00006001,6001,2026-08-05T15:38:27.811837,normal_02400,normal_02400_session_0,ip_normal_unique_02400,completion,,,,,,normal,,normal_standard,0
event_00013694,13694,2026-08-05T15:38:30.306881,attack_patient_0001,attack_patient_0001_session_1,ip_attack_unique_00383,authorization,card_00008264,476163,333.99,True,insufficient_funds,attack,patient,attack_patient,1
event_00002433,2433,2026-08-05T15:38:32.002433,normal_00971,normal_00971_session_0,ip_normal_unique_00971,authorization,card_00001147,417136,2382.42,False,,normal,,normal_standard,0
event_00013038,13038,2026-08-05T15:39:25.013038,attack_evasive_0021,attack_evasive_0021_session_0,ip_attack_unique_00268,authorization,card_00007793,474887,1.0,False,,attack,evasive,attack_evasive,1
event_00002434,2434,2026-08-05T15:39:28.162114,normal_00971,normal_00971_session_0,ip_normal_unique_00971,completion,,,,,,normal,,normal_standard,0
event_00004815,4815,2026-08-05T15:40:20.004815,normal_01924,normal_01924_session_1,ip_normal_unique_01924,authorization,card_00002262,445707,568.81,False,,normal,,normal_standard,0
event_00004816,4816,2026-08-05T15:40:37.606504,normal_01924,normal_01924_session_1,ip_normal_unique_01924,completion,,,,,,normal,,normal_standard,0
event_00013695,13695,2026-08-05T15:40:42.329790,attack_patient_0001,attack_patient_0001_session_1,ip_attack_unique_00383,authorization,card_00008264,476163,333.99,True,cvv_mismatch,attack,patient,attack_patient,1
event_00013039,13039,2026-08-05T15:41:03.341925,attack_evasive_0021,attack_evasive_0021_session_0,ip_attack_unique_00268,authorization,card_00007793,474887,594.14,True,generic_decline,attack,evasive,attack_evasive,1
event_00013040,13040,2026-08-05T15:41:23.149749,attack_evasive_0021,attack_evasive_0021_session_0,ip_attack_unique_00268,authorization,card_00007793,474887,2.0,True,generic_decline,attack,evasive,attack_evasive,1
event_00005611,5611,2026-08-05T15:41:41.005611,normal_02238,normal_02238_session_0,ip_normal_shared_0057,authorization,card_00002632,555932,1548.56,True,generic_decline,normal,,normal_bad_luck,0
event_00013041,13041,2026-08-05T15:41:41.967999,attack_evasive_0021,attack_evasive_0021_session_0,ip_attack_unique_00268,authorization,card_00007794,424506,639.07,True,generic_decline,attack,evasive,attack_evasive,1
event_00005612,5612,2026-08-05T15:43:00.861504,normal_02238,normal_02238_session_0,ip_normal_shared_0057,authorization,card_00002633,514894,1548.56,True,insufficient_funds,normal,,normal_bad_luck,0
event_00005613,5613,2026-08-05T15:44:32.244527,normal_02238,normal_02238_session_0,ip_normal_shared_0057,authorization,card_00002633,514894,1548.56,True,cvv_mismatch,normal,,normal_bad_luck,0
event_00005614,5614,2026-08-05T15:45:37.801306,normal_02238,normal_02238_session_0,ip_normal_shared_0057,authorization,card_00002633,514894,1548.56,False,,normal,,normal_bad_luck,0
event_00005615,5615,2026-08-05T15:46:04.456216,normal_02238,normal_02238_session_0,ip_normal_shared_0057,completion,,,,,,normal,,normal_bad_luck,0
event_00003627,3627,2026-08-05T15:46:54.003627,normal_01459,normal_01459_session_0,ip_normal_unique_01459,authorization,card_00001712,408365,477.27,False,,normal,,normal_standard,0
event_00003628,3628,2026-08-05T15:47:31.459714,normal_01459,normal_01459_session_0,ip_normal_unique_01459,completion,,,,,,normal,,normal_standard,0
event_00006260,6260,2026-08-05T15:48:25.006260,normal_02509,normal_02509_session_0,ip_normal_unique_02509,authorization,card_00002945,463166,1251.48,False,,normal,,normal_standard,0
event_00006261,6261,2026-08-05T15:48:58.156833,normal_02509,normal_02509_session_0,ip_normal_unique_02509,completion,,,,,,normal,,normal_standard,0
event_00013696,13696,2026-08-05T15:50:25.273534,attack_patient_0001,attack_patient_0001_session_1,ip_attack_unique_00383,authorization,card_00008264,476163,10.0,False,,attack,patient,attack_patient,1
event_00004018,4018,2026-08-05T15:55:52.004018,normal_01606,normal_01606_session_0,ip_normal_unique_01606,authorization,card_00001890,416492,135.17,False,,normal,,normal_standard,0
event_00004019,4019,2026-08-05T15:56:12.625912,normal_01606,normal_01606_session_0,ip_normal_unique_01606,completion,,,,,,normal,,normal_standard,0
event_00012319,12319,2026-08-05T15:57:20.012319,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007144,462991,2777.61,True,insufficient_funds,attack,burst,attack_burst,1
event_00012320,12320,2026-08-05T15:57:22.944831,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007145,341609,2451.3,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012321,12321,2026-08-05T15:57:24.379679,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007145,341609,2451.3,True,generic_decline,attack,burst,attack_burst,1
event_00012322,12322,2026-08-05T15:57:26.306770,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007146,510503,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00012323,12323,2026-08-05T15:57:27.955159,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007147,454890,2451.3,True,generic_decline,attack,burst,attack_burst,1
event_00012324,12324,2026-08-05T15:57:32.073603,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007148,601168,2451.3,False,,attack,burst,attack_burst,1
event_00012325,12325,2026-08-05T15:57:36.899481,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007149,463166,1.0,False,,attack,burst,attack_burst,1
event_00012326,12326,2026-08-05T15:57:41.632079,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007150,545422,10.0,True,generic_decline,attack,burst,attack_burst,1
event_00012327,12327,2026-08-05T15:57:45.476149,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007151,601168,2451.3,True,generic_decline,attack,burst,attack_burst,1
event_00012328,12328,2026-08-05T15:57:48.597076,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007151,601168,2451.3,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012329,12329,2026-08-05T15:57:53.477451,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007152,341609,10.0,False,,attack,burst,attack_burst,1
event_00012330,12330,2026-08-05T15:57:58.598474,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007153,419892,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012331,12331,2026-08-05T15:58:00.187602,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007154,455988,2.0,True,generic_decline,attack,burst,attack_burst,1
event_00012332,12332,2026-08-05T15:58:04.846119,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007155,341609,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012333,12333,2026-08-05T15:58:06.408407,attack_burst_0201,attack_burst_0201_session_0,ip_attack_unique_00201,authorization,card_00007156,466530,2.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00001544,1544,2026-08-05T15:59:29.001544,normal_00627,normal_00627_session_0,ip_normal_unique_00627,authorization,card_00000728,490428,1470.17,False,,normal,,normal_standard,0
event_00001545,1545,2026-08-05T16:00:13.204899,normal_00627,normal_00627_session_0,ip_normal_unique_00627,completion,,,,,,normal,,normal_standard,0
event_00001025,1025,2026-08-05T16:03:32.001025,normal_00421,normal_00421_session_0,ip_normal_unique_00421,authorization,card_00000489,445530,479.57,False,,normal,,normal_standard,0
event_00001026,1026,2026-08-05T16:03:39.801667,normal_00421,normal_00421_session_0,ip_normal_unique_00421,completion,,,,,,normal,,normal_standard,0
event_00002630,2630,2026-08-05T16:04:36.002630,normal_01058,normal_01058_session_0,ip_normal_shared_0022,authorization,card_00001242,518437,915.69,False,,normal,,normal_standard,0
event_00002631,2631,2026-08-05T16:05:01.682550,normal_01058,normal_01058_session_0,ip_normal_shared_0022,completion,,,,,,normal,,normal_standard,0
event_00003920,3920,2026-08-05T16:10:22.003920,normal_01571,normal_01571_session_0,ip_normal_unique_01571,authorization,card_00001845,555932,496.37,False,,normal,,normal_standard,0
event_00003921,3921,2026-08-05T16:10:52.343867,normal_01571,normal_01571_session_0,ip_normal_unique_01571,completion,,,,,,normal,,normal_standard,0
event_00005790,5790,2026-08-05T16:14:28.005790,normal_02316,normal_02316_session_0,ip_normal_unique_02316,authorization,card_00002720,456415,944.65,False,,normal,,normal_standard,0
event_00005791,5791,2026-08-05T16:14:50.548147,normal_02316,normal_02316_session_0,ip_normal_unique_02316,completion,,,,,,normal,,normal_standard,0
event_00010673,10673,2026-08-05T16:17:41.010673,attack_burst_0071,attack_burst_0071_session_0,ip_attack_botnet_011,authorization,card_00005613,342217,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00010674,10674,2026-08-05T16:17:44.791967,attack_burst_0071,attack_burst_0071_session_0,ip_attack_botnet_011,authorization,card_00005614,460934,10.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010675,10675,2026-08-05T16:17:46.540450,attack_burst_0071,attack_burst_0071_session_0,ip_attack_botnet_011,authorization,card_00005615,491526,10.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010676,10676,2026-08-05T16:17:48.318098,attack_burst_0071,attack_burst_0071_session_0,ip_attack_botnet_011,authorization,card_00005615,491526,2.0,True,generic_decline,attack,burst,attack_burst,1
event_00010677,10677,2026-08-05T16:17:50.307831,attack_burst_0071,attack_burst_0071_session_0,ip_attack_botnet_011,authorization,card_00005616,480889,560.58,True,cvv_mismatch,attack,burst,attack_burst,1
event_00010678,10678,2026-08-05T16:17:53.650066,attack_burst_0071,attack_burst_0071_session_0,ip_attack_botnet_011,authorization,card_00005617,522489,2.0,False,,attack,burst,attack_burst,1
event_00002222,2222,2026-08-05T16:20:25.002222,normal_00891,normal_00891_session_0,ip_normal_unique_00891,authorization,card_00001048,491526,895.3,False,,normal,,normal_standard,0
event_00002223,2223,2026-08-05T16:21:16.926228,normal_00891,normal_00891_session_0,ip_normal_unique_00891,completion,,,,,,normal,,normal_standard,0
event_00002826,2826,2026-08-05T16:22:41.002826,normal_01134,normal_01134_session_0,ip_normal_unique_01134,authorization,card_00001338,518437,795.16,False,,normal,,normal_standard,0
event_00002827,2827,2026-08-05T16:23:40.483047,normal_01134,normal_01134_session_0,ip_normal_unique_01134,completion,,,,,,normal,,normal_standard,0
event_00006002,6002,2026-08-05T16:25:23.006002,normal_02401,normal_02401_session_0,ip_normal_unique_02401,authorization,card_00002818,447979,551.95,False,,normal,,normal_standard,0
event_00006003,6003,2026-08-05T16:26:10.136075,normal_02401,normal_02401_session_0,ip_normal_unique_02401,completion,,,,,,normal,,normal_standard,0
event_00002171,2171,2026-08-05T16:32:01.002171,normal_00869,normal_00869_session_0,ip_normal_unique_00869,authorization,card_00001023,447979,1036.03,False,,normal,,normal_standard,0
event_00011480,11480,2026-08-05T16:32:46.011480,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006357,419892,720.06,False,,attack,burst,attack_burst,1
event_00011481,11481,2026-08-05T16:32:51.220948,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006358,342217,10.0,False,,attack,burst,attack_burst,1
event_00011482,11482,2026-08-05T16:32:54.639176,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006359,490873,753.59,True,generic_decline,attack,burst,attack_burst,1
event_00011483,11483,2026-08-05T16:32:56.069477,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006359,490873,653.93,True,generic_decline,attack,burst,attack_burst,1
event_00011484,11484,2026-08-05T16:32:57.573038,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006360,451365,753.59,True,generic_decline,attack,burst,attack_burst,1
event_00011485,11485,2026-08-05T16:32:59.343239,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006361,476163,2.0,True,generic_decline,attack,burst,attack_burst,1
event_00011486,11486,2026-08-05T16:33:02.260853,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006362,445707,1.0,False,,attack,burst,attack_burst,1
event_00011487,11487,2026-08-05T16:33:04.257569,attack_burst_0135,attack_burst_0135_session_0,ip_attack_botnet_007,authorization,card_00006363,445530,753.59,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012753,12753,2026-08-05T16:33:14.012753,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007544,491526,2.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012754,12754,2026-08-05T16:33:17.987842,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007545,517302,2003.14,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012755,12755,2026-08-05T16:33:20.333037,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007546,559038,1.0,True,generic_decline,attack,burst,attack_burst,1
event_00012756,12756,2026-08-05T16:33:21.877909,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007547,555932,5.0,True,generic_decline,attack,burst,attack_burst,1
event_00012757,12757,2026-08-05T16:33:24.524776,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007548,473638,2003.14,True,insufficient_funds,attack,burst,attack_burst,1
event_00012758,12758,2026-08-05T16:33:26.829747,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007549,460934,1.0,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012759,12759,2026-08-05T16:33:28.342180,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007550,429320,10.0,True,insufficient_funds,attack,burst,attack_burst,1
event_00012760,12760,2026-08-05T16:33:32.675575,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007551,559038,2003.14,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012761,12761,2026-08-05T16:33:35.159086,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007552,466530,2003.14,True,insufficient_funds,attack,burst,attack_burst,1
event_00012762,12762,2026-08-05T16:33:38.113518,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007553,510503,2186.7,True,cvv_mismatch,attack,burst,attack_burst,1
event_00012763,12763,2026-08-05T16:33:39.294580,attack_burst_0234,attack_burst_0234_session_0,ip_attack_unique_00234,authorization,card_00007554,447979,2205.56,True,generic_decline,attack,burst,attack_burst,1
event_00001387,1387,2026-08-05T16:34:19.001387,normal_00565,normal_00565_session_0,ip_normal_unique_00565,authorization,card_00000655,466530,975.93,False,,normal,,normal_standard,0
event_00001388,1388,2026-08-05T16:34:31.228155,normal_00565,normal_00565_session_0,ip_normal_unique_00565,completion,,,,,,normal,,normal_standard,0
event_00006345,6345,2026-08-05T16:36:14.006345,normal_02540,normal_02540_session_0,ip_normal_unique_02540,authorization,card_00002988,466022,490.88,False,,normal,,normal_standard,0
event_00006346,6346,2026-08-05T16:36:42.973819,normal_02540,normal_02540_session_0,ip_normal_unique_02540,completion,,,,,,normal,,normal_standard,0
event_00003248,3248,2026-08-05T16:38:40.003248,normal_01317,normal_01317_session_0,ip_normal_unique_01317,authorization,card_00001542,481492,1739.39,True,cvv_mismatch,normal,,normal_standard,0
