event_id,event_sequence,timestamp,device_id,session_id,ip_hash,event_type,card_token,card_bin,amount,declined,decline_reason,population,attack_subtype,scenario_tag,entity_label,attempts_trailing_10s,attempts_trailing_60s,attempts_trailing_5min,mean_interarrival_s,var_interarrival_s,unique_cards_trailing_60s,unique_cards_trailing_5min,unique_bins_trailing_60s,unique_bins_trailing_5min,decline_ratio_so_far,current_decline_streak,approval_ratio_so_far,attempts_before_first_approval,amount_near_minimum_ratio_5min,amount_variance_so_far,repeated_amount_ratio,unique_amount_ratio,cards_this_session,session_age_s,attempts_this_session,checkout_completed_so_far,attempts_after_first_approval,device_reuse_count,card_switch_rate,ip_session_count_trailing_5min,ip_device_count_trailing_5min
event_00002939,2939,2026-08-05T07:53:21.002939,normal_01185,normal_01185_session_0,ip_normal_shared_0027,authorization,card_00001393,545422.0,601.01,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001413,1413,2026-08-05T07:53:25.001413,normal_00576,normal_00576_session_0,ip_normal_unique_00576,authorization,card_00000668,545422.0,551.94,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00002940,2940,2026-08-05T07:53:57.419194,normal_01185,normal_01185_session_0,ip_normal_shared_0027,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,36.416255,1,1,0,1,1.0,1,1
event_00001414,1414,2026-08-05T07:54:10.286817,normal_00576,normal_00576_session_0,ip_normal_unique_00576,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,45.285404,1,1,0,1,1.0,1,1
event_00001994,1994,2026-08-05T07:59:36.001994,normal_00800,normal_00800_session_0,ip_normal_unique_00800,authorization,card_00000935,445530.0,1610.97,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001995,1995,2026-08-05T08:00:21.795147,normal_00800,normal_00800_session_0,ip_normal_unique_00800,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,45.793153,1,1,0,1,1.0,1,1
event_00001587,1587,2026-08-05T08:01:06.001587,normal_00643,normal_00643_session_0,ip_normal_unique_00643,authorization,card_00000747,460934.0,1345.63,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001588,1588,2026-08-05T08:01:29.626811,normal_00643,normal_00643_session_0,ip_normal_unique_00643,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,23.625224,1,1,0,1,1.0,1,1
event_00000783,783,2026-08-05T08:02:29.000783,normal_00317,normal_00317_session_0,ip_normal_unique_00317,authorization,card_00000366,445707.0,662.59,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00000784,784,2026-08-05T08:03:10.664377,normal_00317,normal_00317_session_0,ip_normal_unique_00317,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,41.663594,1,1,0,1,1.0,1,1
event_00002671,2671,2026-08-05T08:06:18.002671,normal_01075,normal_01075_session_0,ip_normal_unique_01075,authorization,card_00001263,466022.0,972.32,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00002672,2672,2026-08-05T08:07:16.555449,normal_01075,normal_01075_session_0,ip_normal_unique_01075,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,58.552778,1,1,0,1,1.0,1,1
event_00004095,4095,2026-08-05T08:08:00.004095,normal_01638,normal_01638_session_0,ip_normal_unique_01638,authorization,card_00001923,517302.0,632.22,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00004096,4096,2026-08-05T08:08:48.535628,normal_01638,normal_01638_session_0,ip_normal_unique_01638,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,48.531533,1,1,0,1,1.0,1,1
event_00002485,2485,2026-08-05T08:10:57.002485,normal_00995,normal_00995_session_0,ip_normal_unique_00995,authorization,card_00001172,490428.0,1574.72,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00004243,4243,2026-08-05T08:11:17.004243,normal_01703,normal_01703_session_0,ip_normal_unique_01703,authorization,card_00001996,417136.0,1158.24,True,generic_decline,normal,,normal_bad_luck,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00002486,2486,2026-08-05T08:11:42.062528,normal_00995,normal_00995_session_0,ip_normal_unique_00995,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,45.060043,1,1,0,1,1.0,1,1
event_00004244,4244,2026-08-05T08:12:16.630798,normal_01703,normal_01703_session_0,ip_normal_unique_01703,authorization,card_00001996,417136.0,1158.24,True,insufficient_funds,normal,,normal_bad_luck,0,1,2,2,59.62655520439148,0.0,1,1,1,1,1.0,2,0.0,2,0.0,0.0,0.5,0.5,1,59.626555,2,0,0,1,0.5,1,1
event_00002917,2917,2026-08-05T08:13:14.002917,normal_01174,normal_01174_session_0,ip_normal_unique_01174,authorization,card_00001382,455947.0,614.15,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00012625,12625,2026-08-05T08:13:15.012625,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007425,480889.0,5.0,False,,attack,burst,attack_burst,1,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,1.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00012626,12626,2026-08-05T08:13:22.616678,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007426,436807.0,1252.24,True,cvv_mismatch,attack,burst,attack_burst,1,2,2,2,7.604053020477295,0.0,2,2,2,2,0.5,1,0.5,0,0.5,388901.9044,0.0,1.0,2,7.604053,2,0,1,1,1.0,1,1
event_00012627,12627,2026-08-05T08:13:26.495503,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007427,451365.0,1258.77,True,generic_decline,attack,burst,attack_burst,1,2,3,3,5.741438984870911,3.469331045637901,3,3,3,3,0.6666666666666666,2,0.3333333333333333,0,0.3333333333333333,347509.9412666667,0.0,1.0,3,11.482878,3,0,2,1,1.0,1,1
event_00012628,12628,2026-08-05T08:13:30.085312,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007428,483234.0,2.0,True,generic_decline,attack,burst,attack_burst,1,3,4,4,5.024228970209758,3.3416677740191036,4,4,4,4,0.75,3,0.25,0,0.5,391885.58511874994,0.0,1.0,4,15.072687,4,0,3,1,1.0,1,1
event_00012629,12629,2026-08-05T08:13:33.104306,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007429,522489.0,1.0,True,insufficient_funds,attack,burst,attack_burst,1,3,5,5,4.522920250892639,3.2601821267044357,5,5,5,5,0.8,4,0.2,0,0.6,376710.930896,0.0,1.0,5,18.091681,5,0,4,1,1.0,1,1
event_00012630,12630,2026-08-05T08:13:35.423922,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007430,542442.0,1297.69,True,cvv_mismatch,attack,burst,attack_burst,1,4,6,6,4.0822594165802,3.3848735849512877,6,6,6,6,0.8333333333333334,5,0.16666666666666666,0,0.5,401461.6308222222,0.0,1.0,6,20.411297,6,0,5,1,1.0,1,1
event_00012631,12631,2026-08-05T08:13:37.996527,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007431,545422.0,2.0,True,insufficient_funds,attack,burst,attack_burst,1,4,7,7,3.8306503295898438,3.1372636507400102,7,7,7,7,0.8571428571428571,6,0.14285714285714285,0,0.5714285714285714,393347.1872693877,0.1428571428571429,0.8571428571428571,7,22.983902,7,0,6,1,1.0,1,1
event_00012632,12632,2026-08-05T08:13:41.635152,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007432,490873.0,10.0,False,,attack,burst,attack_burst,1,4,8,8,3.8032181603567943,2.6935982726587078,8,8,8,8,0.75,0,0.25,0,0.625,375546.53816875,0.125,0.875,8,26.622527,8,0,7,1,1.0,1,1
event_00012633,12633,2026-08-05T08:13:43.749718,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007432,490873.0,1121.17,True,generic_decline,attack,burst,attack_burst,1,4,9,9,3.5921366214752197,2.668786400972664,8,8,8,8,0.7777777777777778,1,0.2222222222222222,0,0.5555555555555556,374600.60373580246,0.11111111111111116,0.8888888888888888,8,28.737093,9,0,8,1,0.8888888888888888,1,1
event_00012634,12634,2026-08-05T08:13:47.341612,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007433,490428.0,5.0,False,,attack,burst,attack_burst,1,4,10,10,3.5921096801757812,2.3722545844490366,9,9,9,9,0.7,0,0.3,0,0.6,363871.37638100004,0.19999999999999996,0.8,9,32.328987,10,0,9,1,0.9,1,1
event_00012635,12635,2026-08-05T08:13:51.676942,attack_burst_0225,attack_burst_0225_session_0,ip_attack_unique_00225,authorization,card_00007434,530910.0,1157.27,True,cvv_mismatch,attack,burst,attack_burst,1,3,11,11,3.666431713104248,2.184743007211714,10,10,10,10,0.7272727272727273,1,0.2727272727272727,0,0.5454545454545454,366986.9321719008,0.18181818181818177,0.8181818181818182,10,36.664317,11,0,10,1,0.9090909090909091,1,1
event_00002918,2918,2026-08-05T08:14:05.014982,normal_01174,normal_01174_session_0,ip_normal_unique_01174,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,51.012065,1,1,0,1,1.0,1,1
event_00001190,1190,2026-08-05T08:14:12.001190,normal_00489,normal_00489_session_0,ip_normal_unique_00489,authorization,card_00000564,456415.0,678.6,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001191,1191,2026-08-05T08:14:19.127586,normal_00489,normal_00489_session_0,ip_normal_unique_00489,completion,,,,,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,7.126396,1,1,0,1,1.0,1,1
event_00013229,13229,2026-08-05T08:15:40.013229,attack_evasive_0057,attack_evasive_0057_session_0,ip_attack_unique_00304,authorization,card_00007927,462991.0,785.56,False,,attack,evasive,attack_evasive,1,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00013230,13230,2026-08-05T08:16:03.797320,attack_evasive_0057,attack_evasive_0057_session_0,ip_attack_unique_00304,authorization,card_00007927,462991.0,697.8,False,,attack,evasive,attack_evasive,1,1,2,2,23.784090995788574,0.0,1,1,1,1,0.0,0,1.0,0,0.0,1925.4543999999996,0.0,1.0,1,23.784091,2,0,1,1,0.5,1,1
event_00013232,13232,2026-08-05T08:16:21.397435,attack_evasive_0057,attack_evasive_0057_session_0,ip_attack_unique_00304,completion,,,,,,attack,evasive,attack_evasive,1,0,2,2,23.784090995788574,0.0,1,1,1,1,0.0,0,1.0,0,0.0,1925.4543999999996,0.0,1.0,1,41.384206,2,1,1,1,0.5,1,1
event_00013231,13231,2026-08-05T08:16:36.971024,attack_evasive_0057,attack_evasive_0057_session_0,ip_attack_unique_00304,authorization,card_00007928,514894.0,785.56,True,cvv_mismatch,attack,evasive,attack_evasive,1,1,3,3,28.47889757156372,22.041208783941556,2,2,2,2,0.3333333333333333,1,0.6666666666666666,0,0.0,1711.515022222222,0.33333333333333337,0.6666666666666666,2,56.957795,3,1,2,1,0.6666666666666666,1,1
event_00003414,3414,2026-08-05T08:16:54.003414,normal_01377,normal_01377_session_1,ip_normal_unique_01377,authorization,card_00001614,545422.0,521.65,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,11802.649599999997,0.0,1.0,1,0.0,1,1,1,2,1.0,1,1
event_00004245,4245,2026-08-05T08:16:59.425940,normal_01703,normal_01703_session_0,ip_normal_unique_01703,authorization,card_00001996,417136.0,1158.24,False,,normal,,normal_bad_luck,0,1,1,2,282.7951419353485,0.0,1,1,1,1,0.6666666666666666,0,0.3333333333333333,2,0.0,0.0,0.6666666666666667,0.3333333333333333,1,342.421697,3,0,0,1,0.5,1,1
event_00003415,3415,2026-08-05T08:17:31.912146,normal_01377,normal_01377_session_1,ip_normal_unique_01377,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,11802.649599999997,0.0,1.0,1,37.908732,1,1,1,2,1.0,1,1
event_00004246,4246,2026-08-05T08:17:49.871556,normal_01703,normal_01703_session_0,ip_normal_unique_01703,completion,,,,,,normal,,normal_bad_luck,0,0,1,1,0.0,0.0,1,1,1,1,0.6666666666666666,0,0.3333333333333333,2,0.0,0.0,0.6666666666666667,0.3333333333333333,1,392.867313,3,1,0,1,1.0,1,1
event_00006004,6004,2026-08-05T08:20:44.006004,normal_02402,normal_02402_session_0,ip_normal_unique_02402,authorization,card_00002819,436605.0,349.9,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00006005,6005,2026-08-05T08:21:35.723011,normal_02402,normal_02402_session_0,ip_normal_unique_02402,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,51.717007,1,1,0,1,1.0,1,1
event_00000735,735,2026-08-05T08:25:21.000735,normal_00295,normal_00295_session_0,ip_normal_unique_00295,authorization,card_00000342,455988.0,1415.58,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00000736,736,2026-08-05T08:25:41.160625,normal_00295,normal_00295_session_0,ip_normal_unique_00295,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,20.15989,1,1,0,1,1.0,1,1
event_00001301,1301,2026-08-05T08:27:23.001301,normal_00530,normal_00530_session_0,ip_normal_unique_00530,authorization,card_00000615,517302.0,1680.02,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001302,1302,2026-08-05T08:28:14.522546,normal_00530,normal_00530_session_0,ip_normal_unique_00530,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,51.521245,1,1,0,1,1.0,1,1
event_00002028,2028,2026-08-05T08:36:31.002028,normal_00816,normal_00816_session_0,ip_normal_unique_00816,authorization,card_00000953,462991.0,2011.86,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00002029,2029,2026-08-05T08:36:53.775224,normal_00816,normal_00816_session_0,ip_normal_unique_00816,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,22.773196,1,1,0,1,1.0,1,1
event_00001868,1868,2026-08-05T08:39:58.001868,normal_00750,normal_00750_session_0,ip_normal_unique_00750,authorization,card_00000875,466530.0,1440.29,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001869,1869,2026-08-05T08:40:17.774340,normal_00750,normal_00750_session_0,ip_normal_unique_00750,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,19.772472,1,1,0,1,1.0,1,1
event_00001917,1917,2026-08-05T08:40:52.001917,normal_00771,normal_00771_session_0,ip_normal_unique_00771,authorization,card_00000899,342697.0,1390.63,True,generic_decline,normal,,normal_bad_luck,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001918,1918,2026-08-05T08:41:09.773083,normal_00771,normal_00771_session_0,ip_normal_unique_00771,authorization,card_00000900,436605.0,1390.63,True,insufficient_funds,normal,,normal_bad_luck,0,1,2,2,17.7711660861969,0.0,2,2,2,2,1.0,2,0.0,2,0.0,0.0,0.5,0.5,2,17.771166,2,0,0,1,1.0,1,1
event_00005333,5333,2026-08-05T08:41:16.005333,normal_02139,normal_02139_session_0,ip_normal_unique_02139,authorization,card_00002508,518437.0,950.19,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001919,1919,2026-08-05T08:41:41.945869,normal_00771,normal_00771_session_0,ip_normal_unique_00771,authorization,card_00000900,436605.0,1390.63,False,,normal,,normal_bad_luck,0,1,3,3,24.971976041793823,51.85166401662377,2,2,2,2,0.6666666666666666,0,0.3333333333333333,2,0.0,0.0,0.6666666666666667,0.3333333333333333,2,49.943952,3,0,0,1,0.6666666666666666,1,1
event_00005334,5334,2026-08-05T08:41:47.679284,normal_02139,normal_02139_session_0,ip_normal_unique_02139,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,31.673951,1,1,0,1,1.0,1,1
event_00001920,1920,2026-08-05T08:42:17.351480,normal_00771,normal_00771_session_0,ip_normal_unique_00771,completion,,,,,,normal,,normal_bad_luck,0,0,1,3,24.971976041793823,51.85166401662377,1,2,1,2,0.6666666666666666,0,0.3333333333333333,2,0.0,0.0,0.6666666666666667,0.3333333333333333,2,85.349563,3,1,0,1,0.6666666666666666,1,1
event_00006503,6503,2026-08-05T08:44:11.006503,normal_02602,normal_02602_session_0,ip_normal_unique_02602,authorization,card_00003065,490428.0,1489.86,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00006504,6504,2026-08-05T08:44:46.109510,normal_02602,normal_02602_session_0,ip_normal_unique_02602,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,35.103007,1,1,0,1,1.0,1,1
event_00001775,1775,2026-08-05T08:46:48.001775,normal_00710,normal_00710_session_0,ip_normal_unique_00710,authorization,card_00000831,490873.0,2249.97,True,cvv_mismatch,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00001776,1776,2026-08-05T08:49:12.963960,normal_00710,normal_00710_session_0,ip_normal_unique_00710,authorization,card_00000831,490873.0,2099.86,False,,normal,,normal_standard,0,1,1,2,144.96218490600586,0.0,1,1,1,1,0.5,0,0.5,1,0.0,5633.253024999975,0.0,1.0,1,144.962185,2,0,0,1,0.5,1,1
event_00001777,1777,2026-08-05T08:49:18.639443,normal_00710,normal_00710_session_0,ip_normal_unique_00710,completion,,,,,,normal,,normal_standard,0,1,1,2,144.96218490600586,0.0,1,1,1,1,0.5,0,0.5,1,0.0,5633.253024999975,0.0,1.0,1,150.637668,2,1,0,1,0.5,1,1
event_00001978,1978,2026-08-05T08:50:44.001978,normal_00792,normal_00792_session_1,ip_normal_unique_00792,authorization,card_00000927,436807.0,360.56,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,1542.1329000000007,0.0,1.0,1,0.0,1,1,1,2,1.0,1,1
event_00001979,1979,2026-08-05T08:51:28.919734,normal_00792,normal_00792_session_1,ip_normal_unique_00792,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,1542.1329000000007,0.0,1.0,1,44.917756,1,1,1,2,1.0,1,1
event_00006966,6966,2026-08-05T08:57:35.006966,normal_02795,normal_02795_session_0,ip_normal_unique_02795,authorization,card_00003288,476163.0,1734.58,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00006967,6967,2026-08-05T08:58:15.382312,normal_02795,normal_02795_session_0,ip_normal_unique_02795,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,40.375346,1,1,0,1,1.0,1,1
event_00007279,7279,2026-08-05T09:03:09.007279,normal_02920,normal_02920_session_0,ip_normal_unique_02920,authorization,card_00003439,480889.0,978.35,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00007280,7280,2026-08-05T09:04:03.010253,normal_02920,normal_02920_session_0,ip_normal_unique_02920,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,54.002974,1,1,0,1,1.0,1,1
event_00003060,3060,2026-08-05T09:16:04.003060,normal_01239,normal_01239_session_0,ip_normal_unique_01239,authorization,card_00001455,490428.0,614.36,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00003061,3061,2026-08-05T09:16:38.544695,normal_01239,normal_01239_session_0,ip_normal_unique_01239,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,34.541635,1,1,0,1,1.0,1,1
event_00002549,2549,2026-08-05T09:17:07.002549,normal_01023,normal_01023_session_0,ip_normal_unique_01023,authorization,card_00001204,456415.0,693.38,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00002550,2550,2026-08-05T09:17:13.981463,normal_01023,normal_01023_session_0,ip_normal_unique_01023,completion,,,,,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,6.978914,1,1,0,1,1.0,1,1
event_00003803,3803,2026-08-05T09:21:03.003803,normal_01528,normal_01528_session_0,ip_normal_unique_01528,authorization,card_00001792,559038.0,771.6,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00013224,13224,2026-08-05T09:29:44.013224,attack_evasive_0056,attack_evasive_0056_session_0,ip_attack_unique_00303,authorization,card_00007922,450044.0,385.35,True,generic_decline,attack,evasive,attack_evasive,1,1,1,1,0.0,0.0,1,1,1,1,1.0,1,0.0,1,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00013225,13225,2026-08-05T09:30:15.062295,attack_evasive_0056,attack_evasive_0056_session_0,ip_attack_unique_00303,authorization,card_00007923,514894.0,5.0,True,cvv_mismatch,attack,evasive,attack_evasive,1,1,2,2,31.049071073532104,0.0,2,2,2,2,1.0,2,0.0,2,0.5,36166.53062500001,0.0,1.0,2,31.049071,2,0,0,1,1.0,1,1
event_00013226,13226,2026-08-05T09:30:37.282635,attack_evasive_0056,attack_evasive_0056_session_0,ip_attack_unique_00303,authorization,card_00007924,404839.0,5.0,False,,attack,evasive,attack_evasive,1,1,3,3,26.634705543518066,19.48662303257612,3,3,3,3,0.6666666666666666,0,0.3333333333333333,2,0.6666666666666666,32148.027222222227,0.33333333333333337,0.6666666666666666,3,53.269411,3,0,0,1,1.0,1,1
event_00013227,13227,2026-08-05T09:31:28.864123,attack_evasive_0056,attack_evasive_0056_session_0,ip_attack_unique_00303,authorization,card_00007925,436807.0,385.35,True,generic_decline,attack,evasive,attack_evasive,1,1,2,4,34.95029973983765,151.28929569744517,2,4,2,4,0.75,1,0.25,2,0.5,36166.53062500001,0.5,0.5,4,104.850899,4,0,1,1,1.0,1,1
event_00000045,45,2026-08-05T09:31:34.000045,normal_00020,normal_00020_session_1,ip_normal_unique_00020,authorization,card_00000024,491526.0,1234.16,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,16745.654025000007,0.0,1.0,1,0.0,1,1,1,2,1.0,1,1
event_00013228,13228,2026-08-05T09:31:42.893591,attack_evasive_0056,attack_evasive_0056_session_0,ip_attack_unique_00303,authorization,card_00007926,490428.0,2.0,False,,attack,evasive,attack_evasive,1,1,2,5,29.72009176015854,195.5321983051809,2,5,2,5,0.6,0,0.4,2,0.6,34903.877400000005,0.4,0.6,5,118.880367,5,0,2,1,1.0,1,1
event_00000046,46,2026-08-05T09:31:53.922895,normal_00020,normal_00020_session_1,ip_normal_unique_00020,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,16745.654025000007,0.0,1.0,1,19.92285,1,1,1,2,1.0,1,1
event_00002846,2846,2026-08-05T09:33:02.002846,normal_01143,normal_01143_session_0,ip_normal_shared_0026,authorization,card_00001347,466530.0,331.78,False,,normal,,normal_standard,0,1,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,0.0,1,0,0,1,1.0,1,1
event_00002847,2847,2026-08-05T09:33:21.204469,normal_01143,normal_01143_session_0,ip_normal_shared_0026,completion,,,,,,normal,,normal_standard,0,0,1,1,0.0,0.0,1,1,1,1,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,19.201623,1,1,0,1,1.0,1,1
