device_id,population,attack_subtype,scenario_tag,label
blind_20260828_dev_0001569,flash_sale,,flash_standard,0
blind_20260828_dev_0001570,flash_sale,,flash_standard,0
blind_20260828_dev_0001571,flash_sale,,flash_standard,0
blind_20260828_dev_0001572,flash_sale,,flash_standard,0
blind_20260828_dev_0001573,flash_sale,,flash_standard,0
blind_20260828_dev_0001574,flash_sale,,flash_standard,0
blind_20260828_dev_0001575,flash_sale,,flash_standard,0
blind_20260828_dev_0001576,flash_sale,,flash_standard,0
blind_20260828_dev_0001577,flash_sale,,flash_standard,0
blind_20260828_dev_0001578,flash_sale,,flash_standard,0
blind_20260828_dev_0001579,flash_sale,,flash_standard,0
blind_20260828_dev_0001580,flash_sale,,flash_standard,0
blind_20260828_dev_0001581,flash_sale,,flash_standard,0
blind_20260828_dev_0001582,flash_sale,,flash_standard,0
blind_20260828_dev_0001583,flash_sale,,flash_standard,0
blind_20260828_dev_0001584,flash_sale,,flash_standard,0
blind_20260828_dev_0001585,flash_sale,,flash_standard,0
blind_20260828_dev_0001586,flash_sale,,flash_standard,0
blind_20260828_dev_0001587,flash_sale,,flash_standard,0
blind_20260828_dev_0001588,flash_sale,,flash_standard,0
blind_20260828_dev_0001589,flash_sale,,flash_standard,0
blind_20260828_dev_0001590,flash_sale,,flash_standard,0
blind_20260828_dev_0001591,flash_sale,,flash_standard,0
blind_20260828_dev_0001592,flash_sale,,flash_standard,0
blind_20260828_dev_0001593,flash_sale,,flash_standard,0
blind_20260828_dev_0001594,flash_sale,,flash_standard,0
blind_20260828_dev_0001595,flash_sale,,flash_standard,0
blind_20260828_dev_0001596,flash_sale,,flash_standard,0
blind_20260828_dev_0001597,flash_sale,,flash_standard,0
blind_20260828_dev_0001598,flash_sale,,flash_standard,0
blind_20260828_dev_0001599,flash_sale,,flash_standard,0
blind_20260828_dev_0001600,flash_sale,,flash_standard,0
blind_20260828_dev_0001601,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001602,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001603,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001604,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001605,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001606,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001607,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001608,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001609,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001610,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001611,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001612,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001613,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001614,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001615,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001616,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001617,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001618,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001619,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001620,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001621,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001622,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001623,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001624,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001625,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001626,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001627,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001628,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001629,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001630,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001631,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001632,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001633,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001634,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001635,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001636,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001637,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001638,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001639,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001640,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001641,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001642,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001643,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001644,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001645,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001646,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001647,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001648,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001649,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001650,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001651,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001652,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001653,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001654,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001655,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001656,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001657,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001658,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001659,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001660,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001661,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001662,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001663,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001664,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001665,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001666,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001667,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001668,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001669,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001670,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001671,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001672,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001673,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001674,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001675,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001676,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001677,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001678,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001679,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001680,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001681,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001682,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001683,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001684,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001685,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001686,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001687,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001688,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001689,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001690,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001691,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001692,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001693,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001694,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001695,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001696,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001697,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001698,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001699,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001700,flash_sale,,flash_hard_retry,0
blind_20260828_dev_0001701,attack,burst,attack_burst,1
blind_20260828_dev_0001702,attack,burst,attack_burst,1
blind_20260828_dev_0001703,attack,burst,attack_burst,1
blind_20260828_dev_0001704,attack,burst,attack_burst,1
blind_20260828_dev_0001705,attack,burst,attack_burst,1
blind_20260828_dev_0001706,attack,burst,attack_burst,1
blind_20260828_dev_0001707,attack,burst,attack_burst,1
blind_20260828_dev_0001708,attack,burst,attack_burst,1
blind_20260828_dev_0001709,attack,burst,attack_burst,1
blind_20260828_dev_0001710,attack,burst,attack_burst,1
blind_20260828_dev_0001711,attack,burst,attack_burst,1
blind_20260828_dev_0001712,attack,burst,attack_burst,1
blind_20260828_dev_0001713,attack,burst,attack_burst,1
blind_20260828_dev_0001714,attack,burst,attack_burst,1
blind_20260828_dev_0001715,attack,burst,attack_burst,1
blind_20260828_dev_0001716,attack,burst,attack_burst,1
blind_20260828_dev_0001717,attack,burst,attack_burst,1
blind_20260828_dev_0001718,attack,burst,attack_burst,1
blind_20260828_dev_0001719,attack,burst,attack_burst,1
blind_20260828_dev_0001720,attack,burst,attack_burst,1
blind_20260828_dev_0001721,attack,burst,attack_burst,1
blind_20260828_dev_0001722,attack,burst,attack_burst,1
blind_20260828_dev_0001723,attack,burst,attack_burst,1
blind_20260828_dev_0001724,attack,burst,attack_burst,1
blind_20260828_dev_0001725,attack,burst,attack_burst,1
blind_20260828_dev_0001726,attack,burst,attack_burst,1
blind_20260828_dev_0001727,attack,burst,attack_burst,1
blind_20260828_dev_0001728,attack,burst,attack_burst,1
blind_20260828_dev_0001729,attack,burst,attack_burst,1
blind_20260828_dev_0001730,attack,burst,attack_burst,1
blind_20260828_dev_0001731,attack,burst,attack_burst,1
blind_20260828_dev_0001732,attack,burst,attack_burst,1
blind_20260828_dev_0001733,attack,burst,attack_burst,1
blind_20260828_dev_0001734,attack,burst,attack_burst,1
blind_20260828_dev_0001735,attack,burst,attack_burst,1
blind_20260828_dev_0001736,attack,burst,attack_burst,1
blind_20260828_dev_0001737,attack,burst,attack_burst,1
blind_20260828_dev_0001738,attack,burst,attack_burst,1
blind_20260828_dev_0001739,attack,burst,attack_burst,1
blind_20260828_dev_0001740,attack,burst,attack_burst,1
blind_20260828_dev_0001741,attack,burst,attack_burst,1
blind_20260828_dev_0001742,attack,burst,attack_burst,1
blind_20260828_dev_0001743,attack,burst,attack_burst,1
blind_20260828_dev_0001744,attack,burst,attack_burst,1
blind_20260828_dev_0001745,attack,burst,attack_burst,1
blind_20260828_dev_0001746,attack,burst,attack_burst,1
blind_20260828_dev_0001747,attack,burst,attack_burst,1
blind_20260828_dev_0001748,attack,burst,attack_burst,1
blind_20260828_dev_0001749,attack,burst,attack_burst,1
blind_20260828_dev_0001750,attack,burst,attack_burst,1
blind_20260828_dev_0001751,attack,burst,attack_burst,1
blind_20260828_dev_0001752,attack,burst,attack_burst,1
blind_20260828_dev_0001753,attack,burst,attack_burst,1
blind_20260828_dev_0001754,attack,burst,attack_burst,1
blind_20260828_dev_0001755,attack,burst,attack_burst,1
blind_20260828_dev_0001756,attack,burst,attack_burst,1
blind_20260828_dev_0001757,attack,burst,attack_burst,1
blind_20260828_dev_0001758,attack,burst,attack_burst,1
blind_20260828_dev_0001759,attack,burst,attack_burst,1
blind_20260828_dev_0001760,attack,burst,attack_burst,1
blind_20260828_dev_0001761,attack,burst,attack_burst,1
blind_20260828_dev_0001762,attack,burst,attack_burst,1
blind_20260828_dev_0001763,attack,burst,attack_burst,1
blind_20260828_dev_0001764,attack,burst,attack_burst,1
blind_20260828_dev_0001765,attack,burst,attack_burst,1
blind_20260828_dev_0001766,attack,burst,attack_burst,1
blind_20260828_dev_0001767,attack,burst,attack_burst,1
blind_20260828_dev_0001768,attack,burst,attack_burst,1
blind_20260828_dev_0001769,attack,burst,attack_burst,1
blind_20260828_dev_0001770,attack,burst,attack_burst,1
blind_20260828_dev_0001771,attack,burst,attack_burst,1
blind_20260828_dev_0001772,attack,burst,attack_burst,1
blind_20260828_dev_0001773,attack,burst,attack_burst,1
blind_20260828_dev_0001774,attack,burst,attack_burst,1
blind_20260828_dev_0001775,attack,burst,attack_burst,1
blind_20260828_dev_0001776,attack,burst,attack_burst,1
blind_20260828_dev_0001777,attack,burst,attack_burst,1
blind_20260828_dev_0001778,attack,burst,attack_burst,1
blind_20260828_dev_0001779,attack,burst,attack_burst,1
blind_20260828_dev_0001780,attack,burst,attack_burst,1
blind_20260828_dev_0001781,attack,burst,attack_burst,1
blind_20260828_dev_0001782,attack,burst,attack_burst,1
blind_20260828_dev_0001783,attack,burst,attack_burst,1
blind_20260828_dev_0001784,attack,burst,attack_burst,1
blind_20260828_dev_0001785,attack,burst,attack_burst,1
blind_20260828_dev_0001786,attack,burst,attack_burst,1
blind_20260828_dev_0001787,attack,burst,attack_burst,1
blind_20260828_dev_0001788,attack,burst,attack_burst,1
blind_20260828_dev_0001789,attack,burst,attack_burst,1
blind_20260828_dev_0001790,attack,burst,attack_burst,1
blind_20260828_dev_0001791,attack,burst,attack_burst,1
blind_20260828_dev_0001792,attack,burst,attack_burst,1
blind_20260828_dev_0001793,attack,burst,attack_burst,1
blind_20260828_dev_0001794,attack,burst,attack_burst,1
blind_20260828_dev_0001795,attack,burst,attack_burst,1
blind_20260828_dev_0001796,attack,burst,attack_burst,1
blind_20260828_dev_0001797,attack,burst,attack_burst,1
blind_20260828_dev_0001798,attack,burst,attack_burst,1
blind_20260828_dev_0001799,attack,burst,attack_burst,1
blind_20260828_dev_0001800,attack,burst,attack_burst,1
blind_20260828_dev_0001801,attack,burst,attack_burst,1
blind_20260828_dev_0001802,attack,burst,attack_burst,1
blind_20260828_dev_0001803,attack,burst,attack_burst,1
blind_20260828_dev_0001804,attack,burst,attack_burst,1
blind_20260828_dev_0001805,attack,burst,attack_burst,1
blind_20260828_dev_0001806,attack,burst,attack_burst,1
blind_20260828_dev_0001807,attack,burst,attack_burst,1
blind_20260828_dev_0001808,attack,burst,attack_burst,1
blind_20260828_dev_0001809,attack,burst,attack_burst,1
blind_20260828_dev_0001810,attack,burst,attack_burst,1
blind_20260828_dev_0001811,attack,burst,attack_burst,1
blind_20260828_dev_0001812,attack,burst,attack_burst,1
blind_20260828_dev_0001813,attack,burst,attack_burst,1
blind_20260828_dev_0001814,attack,burst,attack_burst,1
blind_20260828_dev_0001815,attack,burst,attack_burst,1
blind_20260828_dev_0001816,attack,burst,attack_burst,1
blind_20260828_dev_0001817,attack,burst,attack_burst,1
blind_20260828_dev_0001818,attack,burst,attack_burst,1
blind_20260828_dev_0001819,attack,burst,attack_burst,1
blind_20260828_dev_0001820,attack,burst,attack_burst,1
blind_20260828_dev_0001821,attack,evasive,attack_evasive,1
blind_20260828_dev_0001822,attack,evasive,attack_evasive,1
blind_20260828_dev_0001823,attack,evasive,attack_evasive,1
blind_20260828_dev_0001824,attack,evasive,attack_evasive,1
blind_20260828_dev_0001825,attack,evasive,attack_evasive,1
blind_20260828_dev_0001826,attack,evasive,attack_evasive,1
blind_20260828_dev_0001827,attack,evasive,attack_evasive,1
blind_20260828_dev_0001828,attack,evasive,attack_evasive,1
blind_20260828_dev_0001829,attack,evasive,attack_evasive,1
blind_20260828_dev_0001830,attack,evasive,attack_evasive,1
blind_20260828_dev_0001831,attack,evasive,attack_evasive,1
blind_20260828_dev_0001832,attack,evasive,attack_evasive,1
blind_20260828_dev_0001833,attack,evasive,attack_evasive,1
blind_20260828_dev_0001834,attack,evasive,attack_evasive,1
blind_20260828_dev_0001835,attack,evasive,attack_evasive,1
blind_20260828_dev_0001836,attack,evasive,attack_evasive,1
blind_20260828_dev_0001837,attack,evasive,attack_evasive,1
blind_20260828_dev_0001838,attack,evasive,attack_evasive,1
blind_20260828_dev_0001839,attack,evasive,attack_evasive,1
blind_20260828_dev_0001840,attack,evasive,attack_evasive,1
blind_20260828_dev_0001841,attack,evasive,attack_evasive,1
blind_20260828_dev_0001842,attack,evasive,attack_evasive,1
blind_20260828_dev_0001843,attack,evasive,attack_evasive,1
blind_20260828_dev_0001844,attack,evasive,attack_evasive,1
blind_20260828_dev_0001845,attack,evasive,attack_evasive,1
blind_20260828_dev_0001846,attack,evasive,attack_evasive,1
blind_20260828_dev_0001847,attack,evasive,attack_evasive,1
blind_20260828_dev_0001848,attack,evasive,attack_evasive,1
blind_20260828_dev_0001849,attack,evasive,attack_evasive,1
blind_20260828_dev_0001850,attack,evasive,attack_evasive,1
blind_20260828_dev_0001851,attack,evasive,attack_evasive,1
blind_20260828_dev_0001852,attack,evasive,attack_evasive,1
blind_20260828_dev_0001853,attack,evasive,attack_evasive,1
blind_20260828_dev_0001854,attack,evasive,attack_evasive,1
blind_20260828_dev_0001855,attack,evasive,attack_evasive,1
blind_20260828_dev_0001856,attack,evasive,attack_evasive,1
blind_20260828_dev_0001857,attack,evasive,attack_evasive,1
blind_20260828_dev_0001858,attack,evasive,attack_evasive,1
blind_20260828_dev_0001859,attack,evasive,attack_evasive,1
blind_20260828_dev_0001860,attack,evasive,attack_evasive,1
blind_20260828_dev_0001861,attack,evasive,attack_evasive,1
blind_20260828_dev_0001862,attack,evasive,attack_evasive,1
blind_20260828_dev_0001863,attack,evasive,attack_evasive,1
blind_20260828_dev_0001864,attack,evasive,attack_evasive,1
blind_20260828_dev_0001865,attack,evasive,attack_evasive,1
blind_20260828_dev_0001866,attack,evasive,attack_evasive,1
blind_20260828_dev_0001867,attack,evasive,attack_evasive,1
blind_20260828_dev_0001868,attack,evasive,attack_evasive,1
blind_20260828_dev_0001869,attack,evasive,attack_evasive,1
blind_20260828_dev_0001870,attack,evasive,attack_evasive,1
blind_20260828_dev_0001871,attack,evasive,attack_evasive,1
blind_20260828_dev_0001872,attack,evasive,attack_evasive,1
blind_20260828_dev_0001873,attack,evasive,attack_evasive,1
blind_20260828_dev_0001874,attack,evasive,attack_evasive,1
blind_20260828_dev_0001875,attack,evasive,attack_evasive,1
blind_20260828_dev_0001876,attack,evasive,attack_evasive,1
blind_20260828_dev_0001877,attack,evasive,attack_evasive,1
blind_20260828_dev_0001878,attack,evasive,attack_evasive,1
blind_20260828_dev_0001879,attack,evasive,attack_evasive,1
blind_20260828_dev_0001880,attack,evasive,attack_evasive,1
blind_20260828_dev_0001881,attack,evasive,attack_evasive,1
blind_20260828_dev_0001882,attack,evasive,attack_evasive,1
blind_20260828_dev_0001883,attack,evasive,attack_evasive,1
blind_20260828_dev_0001884,attack,evasive,attack_evasive,1
blind_20260828_dev_0001885,attack,evasive,attack_evasive,1
blind_20260828_dev_0001886,attack,evasive,attack_evasive,1
blind_20260828_dev_0001887,attack,evasive,attack_evasive,1
blind_20260828_dev_0001888,attack,evasive,attack_evasive,1
blind_20260828_dev_0001889,attack,evasive,attack_evasive,1
blind_20260828_dev_0001890,attack,evasive,attack_evasive,1
blind_20260828_dev_0001891,attack,evasive,attack_evasive,1
blind_20260828_dev_0001892,attack,evasive,attack_evasive,1
blind_20260828_dev_0001893,attack,evasive,attack_evasive,1
blind_20260828_dev_0001894,attack,evasive,attack_evasive,1
blind_20260828_dev_0001895,attack,evasive,attack_evasive,1
blind_20260828_dev_0001896,attack,evasive,attack_evasive,1
blind_20260828_dev_0001897,attack,evasive,attack_evasive,1
blind_20260828_dev_0001898,attack,evasive,attack_evasive,1
blind_20260828_dev_0001899,attack,evasive,attack_evasive,1
blind_20260828_dev_0001900,attack,evasive,attack_evasive,1
blind_20260828_dev_0001901,attack,evasive,attack_evasive,1
blind_20260828_dev_0001902,attack,evasive,attack_evasive,1
blind_20260828_dev_0001903,attack,evasive,attack_evasive,1
blind_20260828_dev_0001904,attack,evasive,attack_evasive,1
blind_20260828_dev_0001905,attack,evasive,attack_evasive,1
blind_20260828_dev_0001906,attack,evasive,attack_evasive,1
blind_20260828_dev_0001907,attack,evasive,attack_evasive,1
blind_20260828_dev_0001908,attack,evasive,attack_evasive,1
blind_20260828_dev_0001909,attack,evasive,attack_evasive,1
blind_20260828_dev_0001910,attack,evasive,attack_evasive,1
blind_20260828_dev_0001911,attack,patient,attack_patient,1
blind_20260828_dev_0001912,attack,patient,attack_patient,1
blind_20260828_dev_0001913,attack,patient,attack_patient,1
blind_20260828_dev_0001914,attack,patient,attack_patient,1
blind_20260828_dev_0001915,attack,patient,attack_patient,1
blind_20260828_dev_0001916,attack,patient,attack_patient,1
blind_20260828_dev_0001917,attack,patient,attack_patient,1
blind_20260828_dev_0001918,attack,patient,attack_patient,1
blind_20260828_dev_0001919,attack,patient,attack_patient,1
blind_20260828_dev_0001920,attack,patient,attack_patient,1
blind_20260828_dev_0001921,attack,patient,attack_patient,1
blind_20260828_dev_0001922,attack,patient,attack_patient,1
blind_20260828_dev_0001923,attack,patient,attack_patient,1
blind_20260828_dev_0001924,attack,patient,attack_patient,1
blind_20260828_dev_0001925,attack,patient,attack_patient,1
blind_20260828_dev_0001926,attack,patient,attack_patient,1
blind_20260828_dev_0001927,attack,patient,attack_patient,1
blind_20260828_dev_0001928,attack,patient,attack_patient,1
blind_20260828_dev_0001929,attack,patient,attack_patient,1
blind_20260828_dev_0001930,attack,patient,attack_patient,1
blind_20260828_dev_0001931,attack,patient,attack_patient,1
blind_20260828_dev_0001932,attack,patient,attack_patient,1
blind_20260828_dev_0001933,attack,patient,attack_patient,1
blind_20260828_dev_0001934,attack,patient,attack_patient,1
blind_20260828_dev_0001935,attack,patient,attack_patient,1
blind_20260828_dev_0001936,attack,patient,attack_patient,1
blind_20260828_dev_0001937,attack,patient,attack_patient,1
blind_20260828_dev_0001938,attack,patient,attack_patient,1
blind_20260828_dev_0001939,attack,patient,attack_patient,1
blind_20260828_dev_0001940,attack,patient,attack_patient,1
blind_20260828_dev_0001941,attack,patient,attack_patient,1
blind_20260828_dev_0001942,attack,patient,attack_patient,1
blind_20260828_dev_0001943,attack,patient,attack_patient,1
blind_20260828_dev_0001944,attack,patient,attack_patient,1
blind_20260828_dev_0001945,attack,patient,attack_patient,1
blind_20260828_dev_0001946,attack,patient,attack_patient,1
blind_20260828_dev_0001947,attack,patient,attack_patient,1
blind_20260828_dev_0001948,attack,patient,attack_patient,1
blind_20260828_dev_0001949,attack,patient,attack_patient,1
blind_20260828_dev_0001950,attack,patient,attack_patient,1
blind_20260828_dev_0001951,attack,patient,attack_patient,1
blind_20260828_dev_0001952,attack,patient,attack_patient,1
blind_20260828_dev_0001953,attack,patient,attack_patient,1
blind_20260828_dev_0001954,attack,patient,attack_patient,1
blind_20260828_dev_0001955,attack,patient,attack_patient,1
blind_20260828_dev_0001956,attack,patient,attack_patient,1
blind_20260828_dev_0001957,attack,patient,attack_patient,1
blind_20260828_dev_0001958,attack,patient,attack_patient,1
blind_20260828_dev_0001959,attack,patient,attack_patient,1
blind_20260828_dev_0001960,attack,patient,attack_patient,1
blind_20260828_dev_0001961,attack,patient,attack_patient,1
blind_20260828_dev_0001962,attack,patient,attack_patient,1
blind_20260828_dev_0001963,attack,patient,attack_patient,1
blind_20260828_dev_0001964,attack,patient,attack_patient,1
blind_20260828_dev_0001965,attack,patient,attack_patient,1
blind_20260828_dev_0001966,attack,patient,attack_patient,1
blind_20260828_dev_0001967,attack,patient,attack_patient,1
blind_20260828_dev_0001968,attack,patient,attack_patient,1
blind_20260828_dev_0001969,attack,patient,attack_patient,1
blind_20260828_dev_0001970,attack,patient,attack_patient,1
blind_20260828_dev_0001971,attack,patient,attack_patient,1
blind_20260828_dev_0001972,attack,patient,attack_patient,1
blind_20260828_dev_0001973,attack,patient,attack_patient,1
blind_20260828_dev_0001974,attack,patient,attack_patient,1
blind_20260828_dev_0001975,attack,patient,attack_patient,1
blind_20260828_dev_0001976,attack,patient,attack_patient,1
blind_20260828_dev_0001977,attack,patient,attack_patient,1
blind_20260828_dev_0001978,attack,patient,attack_patient,1
blind_20260828_dev_0001979,attack,patient,attack_patient,1
blind_20260828_dev_0001980,attack,patient,attack_patient,1
blind_20260828_dev_0001981,attack,patient,attack_patient,1
blind_20260828_dev_0001982,attack,patient,attack_patient,1
blind_20260828_dev_0001983,attack,patient,attack_patient,1
blind_20260828_dev_0001984,attack,patient,attack_patient,1
blind_20260828_dev_0001985,attack,patient,attack_patient,1
blind_20260828_dev_0001986,attack,patient,attack_patient,1
blind_20260828_dev_0001987,attack,patient,attack_patient,1
blind_20260828_dev_0001988,attack,patient,attack_patient,1
blind_20260828_dev_0001989,attack,patient,attack_patient,1
blind_20260828_dev_0001990,attack,patient,attack_patient,1
blind_20260828_dev_0001991,attack,patient,attack_patient,1
blind_20260828_dev_0001992,attack,patient,attack_patient,1
blind_20260828_dev_0001993,attack,patient,attack_patient,1
blind_20260828_dev_0001994,attack,patient,attack_patient,1
blind_20260828_dev_0001995,attack,patient,attack_patient,1
blind_20260828_dev_0001996,attack,patient,attack_patient,1
blind_20260828_dev_0001997,attack,patient,attack_patient,1
blind_20260828_dev_0001998,attack,patient,attack_patient,1
blind_20260828_dev_0001999,attack,patient,attack_patient,1
blind_20260828_dev_0002000,attack,patient,attack_patient,1
