event_id,request_id,device_id,request_index,action,raw_probability,calibrated_probability,rule_score,accumulated_risk,high_risk_count,consecutive_high_count,evidence_count,reason_codes,timestamp,event_sequence,session_id,label,population,attack_subtype,scenario_tag
blind_20260828_evt_0006108,blind_20260828_req_0002318,blind_20260828_dev_0001619,1,allow,0.156131298303,0.0193933904297,0,0.0193933904297,0,0,0,,2026-07-28T09:44:29+00:00,6108,blind_20260828_dev_0001619_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006110,blind_20260828_req_0002319,blind_20260828_dev_0001619,2,allow,0.365968319755,0.0930102271251,0,0.108524494949,0,0,0,stable_retry_risk_reduction,2026-07-28T09:44:54+00:00,6110,blind_20260828_dev_0001619_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006112,blind_20260828_req_0002320,blind_20260828_dev_0001619,3,allow,0.497670302319,0.284737559009,1,0.371551583039,0,0,0,stable_retry_risk_reduction,2026-07-28T09:45:50+00:00,6112,blind_20260828_dev_0001619_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0000625,blind_20260828_req_0000229,blind_20260828_dev_0000183,1,allow,0.233785395379,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T09:48:38+00:00,625,blind_20260828_dev_0000183_s1,0,normal,,normal_standard
blind_20260828_evt_0001053,blind_20260828_req_0000388,blind_20260828_dev_0000317,1,allow,0.201431844029,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-28T09:52:54+00:00,1053,blind_20260828_dev_0000317_s1,0,normal,,normal_standard
blind_20260828_evt_0006737,blind_20260828_req_0002599,blind_20260828_dev_0001698,1,allow,0.157472896648,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-28T09:58:08+00:00,6737,blind_20260828_dev_0001698_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006739,blind_20260828_req_0002600,blind_20260828_dev_0001698,2,allow,0.394575578602,0.0930102271251,0,0.113033065992,0,0,0,stable_retry_risk_reduction,2026-07-28T09:58:12+00:00,6739,blind_20260828_dev_0001698_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006741,blind_20260828_req_0002601,blind_20260828_dev_0001698,3,allow,0.718888629352,0.474791810673,1,0.565217848925,0,0,0,stable_retry_risk_reduction,2026-07-28T09:58:16+00:00,6741,blind_20260828_dev_0001698_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0010705,blind_20260828_req_0004530,blind_20260828_dev_0001904,1,allow,0.211058424622,0.0259720802764,0,0.0259720802764,0,0,0,,2026-07-28T09:58:22+00:00,10705,blind_20260828_dev_0001904_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010707,blind_20260828_req_0004531,blind_20260828_dev_0001904,2,allow,0.485604790011,0.284737559009,0,0.310708567731,0,0,0,,2026-07-28T09:58:58+00:00,10707,blind_20260828_dev_0001904_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010709,blind_20260828_req_0004532,blind_20260828_dev_0001904,3,allow,0.760407039869,0.474791810673,1,0.785468331431,0,0,1,high_risk_with_card_diversity,2026-07-28T10:00:28+00:00,10709,blind_20260828_dev_0001904_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010711,blind_20260828_req_0004533,blind_20260828_dev_0001904,4,allow,0.821750333438,0.627563763201,2,1.41291507645,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T10:02:38+00:00,10711,blind_20260828_dev_0001904_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010713,blind_20260828_req_0004534,blind_20260828_dev_0001904,5,allow,0.953657031543,0.978665935245,3,2.39151947929,2,2,4,high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,2026-07-28T10:03:16+00:00,10713,blind_20260828_dev_0001904_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010715,blind_20260828_req_0004535,blind_20260828_dev_0001904,6,review,0.971422102729,1,3,3.39126459245,3,3,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-28T10:04:49+00:00,10715,blind_20260828_dev_0001904_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010717,blind_20260828_req_0004536,blind_20260828_dev_0001904,7,block,0.987526892764,1,3,4.39085263265,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-28T10:06:35+00:00,10717,blind_20260828_dev_0001904_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0001346,blind_20260828_req_0000495,blind_20260828_dev_0000403,1,allow,0.214527275558,0.0259720802764,0,0.0259720802764,0,0,0,,2026-07-28T10:11:35+00:00,1346,blind_20260828_dev_0000403_s1,0,normal,,normal_standard
blind_20260828_evt_0001850,blind_20260828_req_0000681,blind_20260828_dev_0000552,2,allow,0.0962622414591,0.00548001258357,0,0.0198180246293,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,2026-07-28T10:22:50+00:00,1850,blind_20260828_dev_0000552_s2,0,normal,,normal_standard
blind_20260828_evt_0005123,blind_20260828_req_0001949,blind_20260828_dev_0001356,1,allow,0.143109047333,0.0116357732377,0,0.0116357732377,0,0,0,,2026-07-28T10:47:47+00:00,5123,blind_20260828_dev_0001356_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0002467,blind_20260828_req_0000907,blind_20260828_dev_0000731,1,allow,0.192474998805,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-28T11:15:32+00:00,2467,blind_20260828_dev_0000731_s1,0,normal,,normal_standard
blind_20260828_evt_0005595,blind_20260828_req_0002119,blind_20260828_dev_0001497,1,allow,0.120053810087,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-28T11:23:21+00:00,5595,blind_20260828_dev_0001497_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0002619,blind_20260828_req_0000963,blind_20260828_dev_0000775,1,allow,0.235719860998,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T11:34:39+00:00,2619,blind_20260828_dev_0000775_s1,0,normal,,normal_standard
blind_20260828_evt_0004316,blind_20260828_req_0001604,blind_20260828_dev_0001223,1,allow,0.0875356071991,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-28T11:43:26+00:00,4316,blind_20260828_dev_0001223_s1,0,normal,,normal_bad_luck
blind_20260828_evt_0004318,blind_20260828_req_0001605,blind_20260828_dev_0001223,2,allow,0.387274251152,0.0930102271251,0,0.0984896870513,0,0,1,high_risk_with_card_diversity,2026-07-28T11:44:54+00:00,4318,blind_20260828_dev_0001223_s1,0,normal,,normal_bad_luck
blind_20260828_evt_0004320,blind_20260828_req_0001606,blind_20260828_dev_0001223,3,allow,0.813114430216,0.584793744945,2,0.683274740871,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T11:46:11+00:00,4320,blind_20260828_dev_0001223_s1,0,normal,,normal_bad_luck
blind_20260828_evt_0004053,blind_20260828_req_0001492,blind_20260828_dev_0001182,1,allow,0.164396851302,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-28T12:28:25+00:00,4053,blind_20260828_dev_0001182_s1,0,normal,,normal_standard
blind_20260828_evt_0009412,blind_20260828_req_0003905,blind_20260828_dev_0001832,1,allow,0.24528896376,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T12:31:08+00:00,9412,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009414,blind_20260828_req_0003906,blind_20260828_dev_0001832,2,allow,0.480442037215,0.284737559009,0,0.313515509305,0,0,1,high_risk_with_card_diversity,2026-07-28T12:33:44+00:00,9414,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009416,blind_20260828_req_0003907,blind_20260828_dev_0001832,3,allow,0.677420074467,0.474791810673,0,0.788264564669,0,0,1,high_risk_with_card_diversity,2026-07-28T12:35:43+00:00,9416,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009418,blind_20260828_req_0003908,blind_20260828_dev_0001832,4,allow,0.878624964743,0.920638394369,0,1.70880720322,1,1,1,high_risk_with_card_diversity,2026-07-28T12:37:29+00:00,9418,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009420,blind_20260828_req_0003909,blind_20260828_dev_0001832,5,allow,0.941398059233,0.968667664035,0,2.67721637483,2,2,3,high_risk_with_card_diversity|high_risk_with_ip_rotation|persistent_high_model_risk,2026-07-28T12:39:41+00:00,9420,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009422,blind_20260828_req_0003910,blind_20260828_dev_0001832,6,review,0.968695100474,0.987077221928,0,3.12878404764,3,3,3,stable_retry_risk_reduction|persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-28T12:40:08+00:00,9422,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009424,blind_20260828_req_0003911,blind_20260828_dev_0001832,7,block,0.981034105358,1,1,4.12853304985,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-28T12:41:18+00:00,9424,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009426,blind_20260828_req_0003912,blind_20260828_dev_0001832,8,block,0.980961855087,1,1,5.12836744663,5,5,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_ip_rotation,2026-07-28T12:41:53+00:00,9426,blind_20260828_dev_0001832_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0003994,blind_20260828_req_0001469,blind_20260828_dev_0001166,1,allow,0.150804861778,0.0193933904297,0,0.0193933904297,0,0,0,,2026-07-28T12:45:01+00:00,3994,blind_20260828_dev_0001166_s1,0,normal,,normal_standard
blind_20260828_evt_0003569,blind_20260828_req_0001313,blind_20260828_dev_0001049,1,allow,0.253585140617,0.0690182853703,0,0.0690182853703,0,0,0,,2026-07-28T13:14:29+00:00,3569,blind_20260828_dev_0001049_s1,0,normal,,normal_standard
blind_20260828_evt_0002557,blind_20260828_req_0000940,blind_20260828_dev_0000759,1,allow,0.247210811657,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T13:55:12+00:00,2557,blind_20260828_dev_0000759_s1,0,normal,,normal_standard
blind_20260828_evt_0000265,blind_20260828_req_0000097,blind_20260828_dev_0000078,1,allow,0.236466827361,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T14:13:38+00:00,265,blind_20260828_dev_0000078_s1,0,normal,,normal_standard
blind_20260828_evt_0004977,blind_20260828_req_0001894,blind_20260828_dev_0001313,1,allow,0.095202155184,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-28T14:15:23+00:00,4977,blind_20260828_dev_0001313_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0006437,blind_20260828_req_0002466,blind_20260828_dev_0001659,1,allow,0.158160989188,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-28T15:09:00+00:00,6437,blind_20260828_dev_0001659_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006439,blind_20260828_req_0002467,blind_20260828_dev_0001659,2,allow,0.368438167946,0.0930102271251,0,0.113032675884,0,0,0,stable_retry_risk_reduction,2026-07-28T15:09:21+00:00,6439,blind_20260828_dev_0001659_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0006441,blind_20260828_req_0002468,blind_20260828_dev_0001659,3,allow,0.498275031876,0.284737559009,1,0.375158621729,0,0,0,stable_retry_risk_reduction,2026-07-28T15:10:10+00:00,6441,blind_20260828_dev_0001659_s1,0,flash_sale,,flash_hard_retry
blind_20260828_evt_0002364,blind_20260828_req_0000869,blind_20260828_dev_0000702,1,allow,0.244026081201,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T15:24:20+00:00,2364,blind_20260828_dev_0000702_s1,0,normal,,normal_standard
blind_20260828_evt_0011077,blind_20260828_req_0004710,blind_20260828_dev_0001929,5,allow,0.861721897724,0.855151534315,2,1.86881273733,1,1,3,high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T15:38:40+00:00,11077,blind_20260828_dev_0001929_s3,1,attack,patient,attack_patient
blind_20260828_evt_0011079,blind_20260828_req_0004711,blind_20260828_dev_0001929,6,allow,0.969544908681,0.987077221928,3,2.85352048706,2,2,3,high_risk_with_card_diversity|cross_session_card_diversity|persistent_high_model_risk,2026-07-28T15:57:07+00:00,11079,blind_20260828_dev_0001929_s3,1,attack,patient,attack_patient
blind_20260828_evt_0003589,blind_20260828_req_0001321,blind_20260828_dev_0001055,1,allow,0.245979665485,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T16:03:40+00:00,3589,blind_20260828_dev_0001055_s1,0,normal,,normal_standard
blind_20260828_evt_0002201,blind_20260828_req_0000808,blind_20260828_dev_0000653,1,allow,0.127507838596,0.00820512873941,0,0.00820512873941,0,0,0,,2026-07-28T16:15:40+00:00,2201,blind_20260828_dev_0000653_s1,0,normal,,normal_standard
blind_20260828_evt_0004422,blind_20260828_req_0001651,blind_20260828_dev_0001234,1,allow,0.191719886334,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-28T16:22:44+00:00,4422,blind_20260828_dev_0001234_s1,0,normal,,normal_bad_luck
blind_20260828_evt_0004424,blind_20260828_req_0001652,blind_20260828_dev_0001234,2,allow,0.499960326579,0.284737559009,0,0.309764960232,0,0,0,,2026-07-28T16:23:28+00:00,4424,blind_20260828_dev_0001234_s1,0,normal,,normal_bad_luck
blind_20260828_evt_0004426,blind_20260828_req_0001653,blind_20260828_dev_0001234,3,allow,0.812613670759,0.584793744945,1,0.89453279021,1,1,0,,2026-07-28T16:24:41+00:00,4426,blind_20260828_dev_0001234_s1,0,normal,,normal_bad_luck
blind_20260828_evt_0005739,blind_20260828_req_0002172,blind_20260828_dev_0001541,3,allow,0.639337120425,0.474791810673,1,0.549999276253,0,0,3,high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T16:34:21+00:00,5739,blind_20260828_dev_0001541_s2,0,flash_sale,,flash_standard
blind_20260828_evt_0005727,blind_20260828_req_0002167,blind_20260828_dev_0001538,1,allow,0.124701720745,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-28T17:08:34+00:00,5727,blind_20260828_dev_0001538_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0008442,blind_20260828_req_0003431,blind_20260828_dev_0001780,1,allow,0.144575562219,0.0157710373017,0,0.0157710373017,0,0,0,,2026-07-28T17:20:12+00:00,8442,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008444,blind_20260828_req_0003432,blind_20260828_dev_0001780,2,allow,0.439092059481,0.0930102271251,0,0.108780830637,0,0,1,high_risk_with_card_diversity,2026-07-28T17:20:36+00:00,8444,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008446,blind_20260828_req_0003433,blind_20260828_dev_0001780,3,allow,0.819839160076,0.627563763201,2,0.736341601771,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T17:21:00+00:00,8446,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008448,blind_20260828_req_0003434,blind_20260828_dev_0001780,4,allow,0.83819925458,0.690081906596,2,1.42640325495,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,2026-07-28T17:21:24+00:00,8448,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008450,blind_20260828_req_0003435,blind_20260828_dev_0001780,5,review,0.968327375359,0.987077221928,2,2.41345105137,3,3,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T17:21:42+00:00,8450,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008452,blind_20260828_req_0003436,blind_20260828_dev_0001780,6,block,0.985208526651,1,3,3.41339296607,4,4,3,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T17:22:03+00:00,8452,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008454,blind_20260828_req_0003437,blind_20260828_dev_0001780,7,block,0.988513593037,1,5,4.41336167013,5,5,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-28T17:22:11+00:00,8454,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0008456,blind_20260828_req_0003438,blind_20260828_dev_0001780,8,block,0.991057506696,1,5,5.41329591596,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-28T17:22:24+00:00,8456,blind_20260828_dev_0001780_s1,1,attack,burst,attack_burst
blind_20260828_evt_0005068,blind_20260828_req_0001928,blind_20260828_dev_0001340,1,allow,0.10137638157,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-28T17:51:20+00:00,5068,blind_20260828_dev_0001340_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0005461,blind_20260828_req_0002071,blind_20260828_dev_0001457,1,allow,0.110298258146,0.00548001258357,0,0.00548001258357,0,0,0,,2026-07-28T17:57:03+00:00,5461,blind_20260828_dev_0001457_s1,0,flash_sale,,flash_standard
blind_20260828_evt_0006783,blind_20260828_req_0002620,blind_20260828_dev_0001702,1,allow,0.233155371882,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T18:15:03+00:00,6783,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006785,blind_20260828_req_0002621,blind_20260828_dev_0001702,2,allow,0.461614219475,0.0930102271251,0,0.12179322407,0,0,1,high_risk_with_card_diversity,2026-07-28T18:15:06+00:00,6785,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006787,blind_20260828_req_0002622,blind_20260828_dev_0001702,3,allow,0.764693438502,0.474791810673,1,0.596584476407,0,0,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T18:15:10+00:00,6787,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006789,blind_20260828_req_0002623,blind_20260828_dev_0001702,4,allow,0.962165683517,0.987077221928,4,1.58365896341,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T18:15:14+00:00,6789,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006791,blind_20260828_req_0002624,blind_20260828_dev_0001702,5,allow,0.972901988211,1,4,2.58365714842,2,2,3,high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,2026-07-28T18:15:15+00:00,6791,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006793,blind_20260828_req_0002625,blind_20260828_dev_0001702,6,review,0.987750130506,1,5,3.58365418735,3,3,3,rule_corroborated_review|high_risk_with_card_diversity|high_risk_with_card_switching|persistent_high_model_risk,2026-07-28T18:15:16+00:00,6793,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006795,blind_20260828_req_0002626,blind_20260828_dev_0001702,7,block,0.987650836692,1,5,4.58365008021,4,4,4,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation,2026-07-28T18:15:17+00:00,6795,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006797,blind_20260828_req_0002627,blind_20260828_dev_0001702,8,block,0.998880065116,1,6,5.5836343206,5,5,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,2026-07-28T18:15:20+00:00,6797,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006799,blind_20260828_req_0002628,blind_20260828_dev_0001702,9,block,0.99906820152,1,6,6.58361512281,6,6,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,2026-07-28T18:15:23+00:00,6799,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0006801,blind_20260828_req_0002629,blind_20260828_dev_0001702,10,block,0.998546031429,1,6,7.58360757749,7,7,4,rule_corroborated_block|high_risk_with_card_diversity|high_risk_with_card_switching|high_risk_with_ip_rotation|persistent_high_model_risk,2026-07-28T18:15:24+00:00,6801,blind_20260828_dev_0001702_s1,1,attack,burst,attack_burst
blind_20260828_evt_0009969,blind_20260828_req_0004176,blind_20260828_dev_0001861,1,allow,0.219576989098,0.0259720802764,0,0.0259720802764,0,0,0,,2026-07-28T18:17:10+00:00,9969,blind_20260828_dev_0001861_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0003584,blind_20260828_req_0001319,blind_20260828_dev_0001054,1,allow,0.157627868869,0.0250286633218,0,0.0250286633218,0,0,0,,2026-07-28T18:17:25+00:00,3584,blind_20260828_dev_0001054_s1,0,normal,,normal_standard
blind_20260828_evt_0009971,blind_20260828_req_0004177,blind_20260828_dev_0001861,2,allow,0.483182988964,0.284737559009,0,0.305513699267,0,0,0,stable_retry_risk_reduction,2026-07-28T18:18:14+00:00,9971,blind_20260828_dev_0001861_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0003586,blind_20260828_req_0001320,blind_20260828_dev_0001054,2,allow,0.318695430299,0.0930102271251,0,0.118034301305,0,0,0,,2026-07-28T18:20:05+00:00,3586,blind_20260828_dev_0001054_s1,0,normal,,normal_standard
blind_20260828_evt_0009973,blind_20260828_req_0004178,blind_20260828_dev_0001861,3,allow,0.730361583064,0.474791810673,0,0.780249142258,0,0,1,high_risk_with_card_diversity,2026-07-28T18:20:55+00:00,9973,blind_20260828_dev_0001861_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0002181,blind_20260828_req_0000801,blind_20260828_dev_0000649,1,allow,0.220982085267,0.0259720802764,0,0.0259720802764,0,0,0,,2026-07-28T18:21:14+00:00,2181,blind_20260828_dev_0000649_s1,0,normal,,normal_standard
blind_20260828_evt_0009975,blind_20260828_req_0004179,blind_20260828_dev_0001861,4,allow,0.801150243412,0.559667304185,1,1.33984759413,1,1,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T18:22:12+00:00,9975,blind_20260828_dev_0001861_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009977,blind_20260828_req_0004180,blind_20260828_dev_0001861,5,allow,0.912182877513,0.920638394369,1,2.26044145776,2,2,2,high_risk_with_card_diversity|high_risk_with_card_switching,2026-07-28T18:22:41+00:00,9977,blind_20260828_dev_0001861_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0009459,blind_20260828_req_0003928,blind_20260828_dev_0001834,9,block,0.905904223405,0.920638394369,2,6.37683871553,7,7,5,persistent_high_model_risk|high_risk_with_card_diversity|high_risk_with_card_switching|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T18:40:55+00:00,9459,blind_20260828_dev_0001834_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009461,blind_20260828_req_0003929,blind_20260828_dev_0001834,10,block,0.915635089739,0.920638394369,2,7.29621289134,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T18:43:48+00:00,9461,blind_20260828_dev_0001834_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009463,blind_20260828_req_0003930,blind_20260828_dev_0001834,11,block,0.91227348219,0.920638394369,1,8.21651681259,9,9,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T18:44:28+00:00,9463,blind_20260828_dev_0001834_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009465,blind_20260828_req_0003931,blind_20260828_dev_0001834,12,block,0.827286020066,0.627563763201,1,8.84283765771,10,10,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T18:46:40+00:00,9465,blind_20260828_dev_0001834_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009467,blind_20260828_req_0003932,blind_20260828_dev_0001834,13,block,0.785483189032,0.474791810673,1,9.31673767118,10,0,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T18:48:08+00:00,9467,blind_20260828_dev_0001834_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009469,blind_20260828_req_0003933,blind_20260828_dev_0001834,14,block,0.845481316177,0.834086215288,1,10.1494145372,11,1,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T18:50:20+00:00,9469,blind_20260828_dev_0001834_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009471,blind_20260828_req_0003934,blind_20260828_dev_0001834,15,block,0.860282083782,0.855151534315,1,11.0030540232,12,2,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T18:52:30+00:00,9471,blind_20260828_dev_0001834_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009260,blind_20260828_req_0003831,blind_20260828_dev_0001821,9,block,0.916232411535,0.920638394369,1,4.87631011277,6,6,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T19:20:16+00:00,9260,blind_20260828_dev_0001821_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009262,blind_20260828_req_0003832,blind_20260828_dev_0001821,10,block,0.886837173917,0.920638394369,1,5.7965014376,7,7,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T19:21:36+00:00,9262,blind_20260828_dev_0001821_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009264,blind_20260828_req_0003833,blind_20260828_dev_0001821,11,block,0.940193764844,0.968667664035,1,6.76457788386,8,8,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T19:23:05+00:00,9264,blind_20260828_dev_0001821_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0009266,blind_20260828_req_0003834,blind_20260828_dev_0001821,12,block,0.954543048489,0.978665935245,1,7.74266238972,9,9,4,persistent_high_model_risk|high_risk_with_card_diversity|cross_session_card_diversity|high_risk_with_ip_rotation,2026-07-28T19:24:20+00:00,9266,blind_20260828_dev_0001821_s2,1,attack,evasive,attack_evasive
blind_20260828_evt_0001988,blind_20260828_req_0000731,blind_20260828_dev_0000594,2,allow,0.0613249397912,0,0,0.00875056773746,0,0,1,successful_checkout_risk_reduction|high_risk_with_ip_rotation,2026-07-28T19:24:47+00:00,1988,blind_20260828_dev_0000594_s2,0,normal,,normal_standard
blind_20260828_evt_0010489,blind_20260828_req_0004425,blind_20260828_dev_0001891,1,allow,0.241437692517,0.028783095908,0,0.028783095908,0,0,0,,2026-07-28T19:24:55+00:00,10489,blind_20260828_dev_0001891_s1,1,attack,evasive,attack_evasive
blind_20260828_evt_0010491,blind_20260828_req_0004426,blind_20260828_dev_0001891,2,allow,0.329473672815,0.0930102271251,0,0.121792498354,0,0,1,high_risk_with_card_diversity,2026-07-28T19:25:20+00:00,10491,blind_20260828_dev_0001891_s1,1,attack,evasive,attack_evasive
