device_id,label,population,attack_subtype,scenario_tag,request_index,first_request_time,review_or_higher,blocked,first_action,first_review_or_higher_request,first_block_request,requests_scored_through_first_action,authorizations_processed_before_first_action,distinct_cards_requested_through_first_action,distinct_cards_processed_before_first_action,seconds_to_first_review,seconds_to_first_block,potentially_preventable_later_requests_upper_bound
cv_20260827_dev_0001565,0,flash_sale,,flash_standard,1,2026-05-07 14:06:40+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001566,0,flash_sale,,flash_standard,1,2026-05-08 13:45:13+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001567,0,flash_sale,,flash_standard,1,2026-05-14 18:44:52+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001568,0,flash_sale,,flash_standard,1,2026-05-23 00:01:27+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001569,0,flash_sale,,flash_standard,1,2026-05-20 13:37:20+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001570,0,flash_sale,,flash_standard,1,2026-05-08 03:31:52+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001571,0,flash_sale,,flash_standard,1,2026-05-02 07:47:12+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001572,0,flash_sale,,flash_standard,1,2026-05-06 14:31:45+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001573,0,flash_sale,,flash_standard,1,2026-05-13 19:55:38+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001574,0,flash_sale,,flash_standard,1,2026-05-04 06:06:27+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001575,0,flash_sale,,flash_standard,2,2026-05-08 13:12:24+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001576,0,flash_sale,,flash_standard,1,2026-05-26 20:40:47+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001577,0,flash_sale,,flash_standard,1,2026-05-18 05:28:42+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001578,0,flash_sale,,flash_standard,1,2026-05-18 23:01:07+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001579,0,flash_sale,,flash_standard,2,2026-05-27 08:46:10+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001580,0,flash_sale,,flash_standard,1,2026-05-27 12:43:56+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001581,0,flash_sale,,flash_standard,1,2026-05-06 09:59:12+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001582,0,flash_sale,,flash_standard,1,2026-05-26 16:38:45+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001583,0,flash_sale,,flash_standard,1,2026-05-09 12:54:50+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001584,0,flash_sale,,flash_standard,1,2026-05-29 17:00:40+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001585,0,flash_sale,,flash_standard,1,2026-05-08 06:06:23+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001586,0,flash_sale,,flash_standard,1,2026-05-23 19:43:32+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001587,0,flash_sale,,flash_standard,2,2026-05-30 06:17:19+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001588,0,flash_sale,,flash_standard,1,2026-05-13 06:37:20+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001589,0,flash_sale,,flash_standard,1,2026-05-29 14:35:52+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001590,0,flash_sale,,flash_standard,1,2026-05-16 16:00:02+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001591,0,flash_sale,,flash_standard,1,2026-05-30 04:37:22+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001592,0,flash_sale,,flash_standard,1,2026-05-19 19:40:58+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001593,0,flash_sale,,flash_standard,1,2026-05-25 09:55:28+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001594,0,flash_sale,,flash_standard,2,2026-05-08 01:12:50+00:00,False,False,never,,,2,2,,,,,0
cv_20260827_dev_0001595,0,flash_sale,,flash_standard,1,2026-05-15 23:43:25+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001596,0,flash_sale,,flash_standard,1,2026-05-26 14:10:18+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001597,0,flash_sale,,flash_standard,1,2026-05-25 02:48:26+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001598,0,flash_sale,,flash_standard,1,2026-05-19 07:16:12+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001599,0,flash_sale,,flash_standard,1,2026-05-12 22:42:31+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001600,0,flash_sale,,flash_standard,1,2026-05-30 17:58:15+00:00,False,False,never,,,1,1,,,,,0
cv_20260827_dev_0001601,0,flash_sale,,flash_hard_retry,3,2026-05-05 17:35:27+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001602,0,flash_sale,,flash_hard_retry,3,2026-05-01 10:57:04+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001603,0,flash_sale,,flash_hard_retry,3,2026-05-07 22:40:36+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001604,0,flash_sale,,flash_hard_retry,6,2026-05-06 13:49:25+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001605,0,flash_sale,,flash_hard_retry,4,2026-05-14 23:33:32+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001606,0,flash_sale,,flash_hard_retry,3,2026-05-28 13:13:36+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001607,0,flash_sale,,flash_hard_retry,3,2026-05-25 04:21:06+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001608,0,flash_sale,,flash_hard_retry,3,2026-05-10 05:23:59+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001609,0,flash_sale,,flash_hard_retry,3,2026-05-13 08:58:21+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001610,0,flash_sale,,flash_hard_retry,3,2026-05-07 15:02:41+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001611,0,flash_sale,,flash_hard_retry,6,2026-05-13 18:27:19+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001612,0,flash_sale,,flash_hard_retry,6,2026-05-20 00:07:46+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001613,0,flash_sale,,flash_hard_retry,3,2026-05-24 09:53:33+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001614,0,flash_sale,,flash_hard_retry,6,2026-05-08 02:54:33+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001615,0,flash_sale,,flash_hard_retry,6,2026-05-25 19:24:35+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001616,0,flash_sale,,flash_hard_retry,3,2026-05-25 19:37:16+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001617,0,flash_sale,,flash_hard_retry,3,2026-05-13 02:23:02+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001618,0,flash_sale,,flash_hard_retry,3,2026-05-09 20:16:50+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001619,0,flash_sale,,flash_hard_retry,6,2026-05-08 02:59:15+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001620,0,flash_sale,,flash_hard_retry,4,2026-05-05 02:49:14+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001621,0,flash_sale,,flash_hard_retry,3,2026-05-17 12:51:41+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001622,0,flash_sale,,flash_hard_retry,3,2026-05-01 00:04:25+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001623,0,flash_sale,,flash_hard_retry,3,2026-05-15 14:17:54+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001624,0,flash_sale,,flash_hard_retry,3,2026-05-17 13:20:59+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001625,0,flash_sale,,flash_hard_retry,6,2026-05-24 23:56:50+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001626,0,flash_sale,,flash_hard_retry,3,2026-05-12 14:16:23+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001627,0,flash_sale,,flash_hard_retry,3,2026-05-23 21:10:15+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001628,0,flash_sale,,flash_hard_retry,3,2026-05-30 23:57:40+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001629,0,flash_sale,,flash_hard_retry,3,2026-05-21 21:18:06+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001630,0,flash_sale,,flash_hard_retry,6,2026-05-26 11:35:02+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001631,0,flash_sale,,flash_hard_retry,7,2026-05-02 20:52:50+00:00,False,False,never,,,7,7,,,,,0
cv_20260827_dev_0001632,0,flash_sale,,flash_hard_retry,3,2026-05-13 16:32:52+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001633,0,flash_sale,,flash_hard_retry,3,2026-05-01 10:44:39+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001634,0,flash_sale,,flash_hard_retry,3,2026-05-07 01:54:59+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001635,0,flash_sale,,flash_hard_retry,3,2026-05-11 02:47:36+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001636,0,flash_sale,,flash_hard_retry,4,2026-05-21 13:28:24+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001637,0,flash_sale,,flash_hard_retry,3,2026-05-12 00:53:13+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001638,0,flash_sale,,flash_hard_retry,3,2026-05-04 13:49:57+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001639,0,flash_sale,,flash_hard_retry,3,2026-05-08 19:53:03+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001640,0,flash_sale,,flash_hard_retry,3,2026-05-19 00:06:28+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001641,0,flash_sale,,flash_hard_retry,3,2026-05-28 22:06:22+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001642,0,flash_sale,,flash_hard_retry,3,2026-05-03 16:43:14+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001643,0,flash_sale,,flash_hard_retry,3,2026-05-18 19:29:17+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001644,0,flash_sale,,flash_hard_retry,4,2026-05-25 20:28:09+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001645,0,flash_sale,,flash_hard_retry,3,2026-05-24 12:22:46+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001646,0,flash_sale,,flash_hard_retry,3,2026-05-03 07:21:29+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001647,0,flash_sale,,flash_hard_retry,3,2026-05-30 08:09:29+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001648,0,flash_sale,,flash_hard_retry,3,2026-05-04 08:31:35+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001649,0,flash_sale,,flash_hard_retry,3,2026-05-26 07:58:57+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001650,0,flash_sale,,flash_hard_retry,4,2026-05-01 13:09:30+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001651,0,flash_sale,,flash_hard_retry,3,2026-05-28 18:42:00+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001652,0,flash_sale,,flash_hard_retry,3,2026-05-14 03:06:59+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001653,0,flash_sale,,flash_hard_retry,7,2026-05-03 13:03:22+00:00,False,False,never,,,7,7,,,,,0
cv_20260827_dev_0001654,0,flash_sale,,flash_hard_retry,3,2026-05-18 05:25:24+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001655,0,flash_sale,,flash_hard_retry,3,2026-05-13 01:22:51+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001656,0,flash_sale,,flash_hard_retry,6,2026-05-18 12:26:47+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001657,0,flash_sale,,flash_hard_retry,4,2026-05-08 19:53:39+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001658,0,flash_sale,,flash_hard_retry,3,2026-05-05 10:46:41+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001659,0,flash_sale,,flash_hard_retry,4,2026-05-12 18:25:27+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001660,0,flash_sale,,flash_hard_retry,6,2026-05-22 13:14:07+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001661,0,flash_sale,,flash_hard_retry,3,2026-05-04 02:13:23+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001662,0,flash_sale,,flash_hard_retry,3,2026-05-24 07:06:20+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001663,0,flash_sale,,flash_hard_retry,3,2026-05-15 17:36:46+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001664,0,flash_sale,,flash_hard_retry,3,2026-05-12 17:15:33+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001665,0,flash_sale,,flash_hard_retry,3,2026-05-16 17:53:36+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001666,0,flash_sale,,flash_hard_retry,3,2026-05-14 05:01:22+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001667,0,flash_sale,,flash_hard_retry,3,2026-05-08 09:11:45+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001668,0,flash_sale,,flash_hard_retry,3,2026-05-17 05:37:09+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001669,0,flash_sale,,flash_hard_retry,3,2026-05-18 01:46:42+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001670,0,flash_sale,,flash_hard_retry,3,2026-05-05 20:07:54+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001671,0,flash_sale,,flash_hard_retry,3,2026-05-16 08:23:32+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001672,0,flash_sale,,flash_hard_retry,3,2026-05-06 10:27:22+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001673,0,flash_sale,,flash_hard_retry,4,2026-05-30 03:04:57+00:00,False,False,never,,,4,4,,,,,0
cv_20260827_dev_0001674,0,flash_sale,,flash_hard_retry,3,2026-05-25 11:35:56+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001675,0,flash_sale,,flash_hard_retry,3,2026-05-04 23:04:03+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001676,0,flash_sale,,flash_hard_retry,3,2026-05-18 11:54:53+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001677,0,flash_sale,,flash_hard_retry,3,2026-05-07 07:37:40+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001678,0,flash_sale,,flash_hard_retry,6,2026-05-26 20:15:22+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001679,0,flash_sale,,flash_hard_retry,6,2026-05-14 02:52:28+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001680,0,flash_sale,,flash_hard_retry,3,2026-05-26 21:15:33+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001681,0,flash_sale,,flash_hard_retry,3,2026-05-13 11:33:28+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001682,0,flash_sale,,flash_hard_retry,6,2026-05-02 04:22:34+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001683,0,flash_sale,,flash_hard_retry,3,2026-05-14 17:03:17+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001684,0,flash_sale,,flash_hard_retry,6,2026-05-25 16:25:21+00:00,False,False,never,,,6,6,,,,,0
cv_20260827_dev_0001685,0,flash_sale,,flash_hard_retry,3,2026-05-22 17:41:06+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001686,0,flash_sale,,flash_hard_retry,9,2026-05-28 14:54:38+00:00,False,False,never,,,9,9,,,,,0
cv_20260827_dev_0001687,0,flash_sale,,flash_hard_retry,3,2026-05-02 10:59:34+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001688,0,flash_sale,,flash_hard_retry,3,2026-05-11 19:46:48+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001689,0,flash_sale,,flash_hard_retry,3,2026-05-28 18:41:08+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001690,0,flash_sale,,flash_hard_retry,3,2026-05-04 18:33:38+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001691,0,flash_sale,,flash_hard_retry,3,2026-05-28 20:53:33+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001692,0,flash_sale,,flash_hard_retry,3,2026-05-08 05:21:33+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001693,0,flash_sale,,flash_hard_retry,3,2026-05-17 17:21:20+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001694,0,flash_sale,,flash_hard_retry,3,2026-05-25 21:27:32+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001695,0,flash_sale,,flash_hard_retry,3,2026-05-05 22:06:08+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001696,0,flash_sale,,flash_hard_retry,3,2026-05-07 16:44:17+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001697,0,flash_sale,,flash_hard_retry,3,2026-05-15 07:42:05+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001698,0,flash_sale,,flash_hard_retry,3,2026-05-07 19:14:07+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001699,0,flash_sale,,flash_hard_retry,3,2026-05-16 21:59:25+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001700,0,flash_sale,,flash_hard_retry,3,2026-05-26 22:09:38+00:00,False,False,never,,,3,3,,,,,0
cv_20260827_dev_0001701,1,attack,burst,attack_burst,9,2026-05-15 09:17:02+00:00,True,True,review,5,6,5,4,4,4,13,15,3
cv_20260827_dev_0001702,1,attack,burst,attack_burst,20,2026-05-13 13:02:03+00:00,True,True,review,5,6,5,4,2,2,15,18,14
cv_20260827_dev_0001703,1,attack,burst,attack_burst,10,2026-05-16 18:45:20+00:00,True,True,review,6,7,6,5,2,2,68,82,3
cv_20260827_dev_0001704,1,attack,burst,attack_burst,6,2026-05-13 15:38:24+00:00,True,True,review,5,6,5,4,2,2,54,71,0
cv_20260827_dev_0001705,1,attack,burst,attack_burst,11,2026-05-08 18:57:04+00:00,True,True,review,5,6,5,4,3,2,11,13,5
cv_20260827_dev_0001706,1,attack,burst,attack_burst,6,2026-05-16 02:23:03+00:00,True,False,review,6,,6,5,3,3,10,,0
cv_20260827_dev_0001707,1,attack,burst,attack_burst,12,2026-05-27 06:12:01+00:00,True,True,review,4,6,4,3,4,3,5,12,6
cv_20260827_dev_0001708,1,attack,burst,attack_burst,12,2026-05-03 07:03:01+00:00,True,True,review,5,6,5,3,2,1,9,13,6
cv_20260827_dev_0001709,1,attack,burst,attack_burst,6,2026-05-01 07:56:02+00:00,True,False,review,6,,6,5,2,2,12,,0
cv_20260827_dev_0001710,1,attack,burst,attack_burst,31,2026-05-14 21:47:04+00:00,True,True,review,6,7,6,5,3,3,13,15,24
cv_20260827_dev_0001711,1,attack,burst,attack_burst,9,2026-05-05 03:42:02+00:00,True,True,review,5,6,5,4,2,2,8,11,3
cv_20260827_dev_0001712,1,attack,burst,attack_burst,11,2026-05-28 18:52:03+00:00,True,True,review,5,6,5,3,3,1,7,10,5
cv_20260827_dev_0001713,1,attack,burst,attack_burst,12,2026-05-22 14:11:04+00:00,True,True,review,5,7,5,4,2,2,12,18,5
cv_20260827_dev_0001714,1,attack,burst,attack_burst,12,2026-05-30 06:29:04+00:00,True,True,review,5,6,5,4,2,2,10,13,6
cv_20260827_dev_0001715,1,attack,burst,attack_burst,10,2026-05-22 19:50:02+00:00,True,True,review,5,7,5,4,2,1,13,19,3
cv_20260827_dev_0001716,1,attack,burst,attack_burst,11,2026-05-30 21:43:04+00:00,True,True,review,6,7,6,4,3,2,11,13,4
cv_20260827_dev_0001717,1,attack,burst,attack_burst,8,2026-05-30 03:38:02+00:00,True,True,review,4,6,4,2,4,2,7,13,2
cv_20260827_dev_0001718,1,attack,burst,attack_burst,7,2026-05-01 04:15:02+00:00,True,True,review,6,7,6,5,3,3,12,15,0
cv_20260827_dev_0001719,1,attack,burst,attack_burst,19,2026-05-26 23:41:23+00:00,True,True,review,6,7,6,5,3,2,74,84,12
cv_20260827_dev_0001720,1,attack,burst,attack_burst,6,2026-05-30 10:25:01+00:00,True,False,review,5,,5,4,2,2,15,,0
cv_20260827_dev_0001721,1,attack,burst,attack_burst,8,2026-05-08 11:56:24+00:00,True,True,review,5,6,5,4,3,2,70,87,2
cv_20260827_dev_0001722,1,attack,burst,attack_burst,11,2026-05-21 07:48:02+00:00,True,True,review,5,6,5,4,3,2,11,12,5
cv_20260827_dev_0001723,1,attack,burst,attack_burst,8,2026-05-06 12:08:04+00:00,True,True,review,6,7,6,5,3,3,12,16,1
cv_20260827_dev_0001724,1,attack,burst,attack_burst,7,2026-05-12 08:50:04+00:00,True,True,review,6,7,6,5,2,2,8,11,0
cv_20260827_dev_0001725,1,attack,burst,attack_burst,8,2026-05-14 16:14:19+00:00,True,True,review,6,8,6,5,3,3,87,122,0
cv_20260827_dev_0001726,1,attack,burst,attack_burst,8,2026-05-23 06:11:03+00:00,True,True,block,6,6,6,5,4,3,7,7,2
cv_20260827_dev_0001727,1,attack,burst,attack_burst,9,2026-05-13 23:47:03+00:00,True,True,review,5,6,5,3,1,1,8,11,3
cv_20260827_dev_0001728,1,attack,burst,attack_burst,11,2026-05-19 08:36:01+00:00,True,True,review,6,7,6,5,3,3,12,13,4
cv_20260827_dev_0001729,1,attack,burst,attack_burst,8,2026-05-27 17:37:04+00:00,True,True,review,4,5,4,2,1,1,7,10,3
cv_20260827_dev_0001730,1,attack,burst,attack_burst,7,2026-05-05 08:42:02+00:00,True,True,review,6,7,6,4,3,2,11,13,0
cv_20260827_dev_0001731,1,attack,burst,attack_burst,8,2026-05-22 18:18:04+00:00,True,True,review,5,6,5,4,2,2,7,8,2
cv_20260827_dev_0001732,1,attack,burst,attack_burst,7,2026-05-13 19:15:04+00:00,True,True,review,5,7,5,4,1,1,15,21,0
cv_20260827_dev_0001733,1,attack,burst,attack_burst,7,2026-05-08 02:36:03+00:00,True,True,review,5,6,5,3,3,3,12,14,1
cv_20260827_dev_0001734,1,attack,burst,attack_burst,9,2026-05-04 09:13:02+00:00,True,True,review,5,6,5,4,4,3,12,14,3
cv_20260827_dev_0001735,1,attack,burst,attack_burst,6,2026-05-24 08:44:04+00:00,True,False,review,6,,6,5,3,3,13,,0
cv_20260827_dev_0001736,1,attack,burst,attack_burst,12,2026-05-24 23:42:01+00:00,True,True,review,6,7,6,5,2,2,9,10,5
cv_20260827_dev_0001737,1,attack,burst,attack_burst,8,2026-05-20 12:34:10+00:00,True,True,review,6,7,6,5,1,1,74,97,1
cv_20260827_dev_0001738,1,attack,burst,attack_burst,7,2026-05-19 10:00:04+00:00,True,True,review,5,6,5,4,3,2,9,11,1
cv_20260827_dev_0001739,1,attack,burst,attack_burst,8,2026-05-29 22:09:03+00:00,True,True,review,5,6,5,4,1,1,11,13,2
cv_20260827_dev_0001740,1,attack,burst,attack_burst,18,2026-05-16 05:48:03+00:00,True,True,review,5,6,5,4,4,3,12,15,12
cv_20260827_dev_0001741,1,attack,burst,attack_burst,7,2026-05-24 13:45:14+00:00,True,True,review,6,7,6,5,3,3,83,94,0
cv_20260827_dev_0001742,1,attack,burst,attack_burst,11,2026-05-01 01:35:04+00:00,True,True,review,5,6,5,4,2,1,11,14,5
cv_20260827_dev_0001743,1,attack,burst,attack_burst,10,2026-05-27 06:34:24+00:00,True,True,review,6,7,6,5,3,3,76,99,3
cv_20260827_dev_0001744,1,attack,burst,attack_burst,12,2026-05-13 05:52:02+00:00,True,True,review,5,6,5,4,1,1,12,16,6
cv_20260827_dev_0001745,1,attack,burst,attack_burst,12,2026-05-26 23:24:02+00:00,True,True,review,4,7,4,3,3,2,6,11,5
cv_20260827_dev_0001746,1,attack,burst,attack_burst,6,2026-05-01 06:01:01+00:00,True,True,review,5,6,5,3,3,3,10,14,0
cv_20260827_dev_0001747,1,attack,burst,attack_burst,7,2026-05-13 01:08:04+00:00,True,True,review,5,6,5,4,4,3,11,14,1
cv_20260827_dev_0001748,1,attack,burst,attack_burst,7,2026-05-08 01:01:02+00:00,True,True,review,5,6,5,3,3,2,7,8,1
cv_20260827_dev_0001749,1,attack,burst,attack_burst,12,2026-05-11 10:37:18+00:00,True,True,review,5,6,5,4,3,2,47,64,6
cv_20260827_dev_0001750,1,attack,burst,attack_burst,12,2026-05-11 21:05:02+00:00,True,True,review,5,6,5,4,2,2,10,11,6
cv_20260827_dev_0001751,1,attack,burst,attack_burst,7,2026-05-06 22:00:04+00:00,True,True,review,5,6,5,4,3,2,8,10,1
cv_20260827_dev_0001752,1,attack,burst,attack_burst,8,2026-05-12 07:22:02+00:00,True,True,review,5,6,5,4,1,1,11,13,2
cv_20260827_dev_0001753,1,attack,burst,attack_burst,6,2026-05-28 19:12:03+00:00,True,True,review,5,6,5,3,2,2,8,9,0
cv_20260827_dev_0001754,1,attack,burst,attack_burst,17,2026-05-22 13:22:01+00:00,True,True,review,5,6,5,4,3,2,10,14,11
cv_20260827_dev_0001755,1,attack,burst,attack_burst,10,2026-05-24 23:23:01+00:00,True,True,review,5,6,5,4,1,1,11,13,4
cv_20260827_dev_0001756,1,attack,burst,attack_burst,22,2026-05-18 11:23:21+00:00,True,True,review,5,7,5,4,1,1,59,93,15
cv_20260827_dev_0001757,1,attack,burst,attack_burst,18,2026-05-23 16:21:01+00:00,True,True,review,5,6,5,3,2,2,12,14,12
cv_20260827_dev_0001758,1,attack,burst,attack_burst,8,2026-05-30 16:35:20+00:00,True,True,review,5,6,5,4,3,3,59,82,2
cv_20260827_dev_0001759,1,attack,burst,attack_burst,11,2026-05-16 20:35:02+00:00,True,True,review,5,6,5,4,3,2,9,12,5
cv_20260827_dev_0001760,1,attack,burst,attack_burst,11,2026-05-13 08:01:02+00:00,True,True,review,5,6,5,4,3,3,11,14,5
cv_20260827_dev_0001761,1,attack,burst,attack_burst,10,2026-05-30 17:27:12+00:00,True,True,review,5,6,5,4,2,2,65,86,4
cv_20260827_dev_0001762,1,attack,burst,attack_burst,10,2026-05-04 03:24:03+00:00,True,True,review,6,7,6,5,3,3,14,17,3
cv_20260827_dev_0001763,1,attack,burst,attack_burst,11,2026-05-08 03:31:01+00:00,True,True,review,5,6,5,4,3,2,9,10,5
cv_20260827_dev_0001764,1,attack,burst,attack_burst,6,2026-05-08 09:47:04+00:00,True,False,review,6,,6,4,2,2,10,,0
