device_id,leakage_group_id,scenario,fold
t4_dev_006220,t4_act_004355,normal_guest_checkout,3
t4_dev_002510,t4_act_001549,cross_device_weak_guest,0
t4_dev_002151,t4_act_001266,session_churn_v4,4
t4_dev_000093,t4_act_000016,cross_device_weak_guest,1
t4_dev_002990,t4_act_001876,normal_guest_checkout,0
t4_dev_005120,t4_act_003460,fast_burst_v4,0
t4_dev_001635,t4_act_000916,new_customer_onboarding,2
t4_dev_007397,t4_act_005337,normal_returning_customer,4
t4_dev_002077,t4_act_001223,normal_returning_customer,4
t4_dev_001066,t4_act_000551,network_retry_storm_hard,3
t4_dev_002182,t4_act_001287,normal_returning_customer,3
t4_dev_004508,t4_act_003011,normal_returning_customer,3
t4_dev_006854,t4_act_004899,network_retry_storm_hard,0
t4_dev_001031,t4_act_000516,network_retry_storm_hard,0
t4_dev_001022,t4_act_000507,network_retry_storm_hard,4
t4_dev_007269,t4_act_005239,normal_returning_customer,3
t4_dev_002511,t4_act_001549,cross_device_weak_guest,0
t4_dev_002264,t4_act_001349,cvv_and_expiry_mistakes,2
t4_dev_000094,t4_act_000016,cross_device_weak_guest,1
t4_dev_003196,t4_act_001991,normal_guest_checkout,4
t4_dev_000390,t4_act_000078,cross_device_partial,2
t4_dev_008537,t4_act_006273,normal_guest_checkout,1
t4_dev_001697,t4_act_000949,normal_returning_customer,2
t4_dev_006494,t4_act_004591,normal_guest_checkout,3
t4_dev_006870,t4_act_004913,persistent_card_problem_hard,3
t4_dev_000095,t4_act_000016,cross_device_weak_guest,1
t4_dev_008906,t4_act_006610,persistent_card_problem_hard,3
t4_dev_001687,t4_act_000943,multi_device_customer_v4,4
t4_dev_002512,t4_act_001549,cross_device_weak_guest,0
t4_dev_005244,t4_act_003556,normal_returning_customer,3
t4_dev_002513,t4_act_001549,cross_device_weak_guest,0
t4_dev_000888,t4_act_000373,persistent_card_problem_hard,4
t4_dev_005329,t4_act_003629,normal_returning_customer,1
t4_dev_002505,t4_act_001544,normal_returning_customer,0
t4_dev_003179,t4_act_001978,genuine_wallet_cycling,3
t4_dev_006010,t4_act_004205,persistent_card_problem_hard,4
t4_dev_002195,t4_act_001296,normal_returning_customer,3
t4_dev_006660,t4_act_004744,multi_device_customer_v4,3
t4_dev_006567,t4_act_004658,new_customer_onboarding,1
t4_dev_005903,t4_act_004108,cvv_and_expiry_mistakes,4
t4_dev_006989,t4_act_005014,cvv_and_expiry_mistakes,3
t4_dev_006471,t4_act_004570,persistent_card_problem_hard,1
t4_dev_002479,t4_act_001522,persistent_card_problem_hard,0
t4_dev_006347,t4_act_004455,new_customer_onboarding,3
t4_dev_000804,t4_act_000289,persistent_card_problem_hard,3
t4_dev_002514,t4_act_001549,cross_device_weak_guest,0
t4_dev_000096,t4_act_000016,cross_device_weak_guest,1
t4_dev_002912,t4_act_001828,burst_pause_burst_v4,4
t4_dev_001133,t4_act_000618,network_retry_storm_hard,1
t4_dev_008785,t4_act_006498,multi_device_customer_v4,3
t4_dev_008599,t4_act_006329,normal_returning_customer,2
t4_dev_000127,t4_act_000022,cross_device_weak_guest,2
t4_dev_008663,t4_act_006385,new_customer_onboarding,4
t4_dev_005450,t4_act_003739,cvv_and_expiry_mistakes,3
t4_dev_005791,t4_act_004026,persistent_card_problem_hard,2
t4_dev_007598,t4_act_005503,normal_returning_customer,2
t4_dev_001904,t4_act_001091,network_retry_storm_hard,4
t4_dev_004146,t4_act_002747,persistent_card_problem_hard,0
t4_dev_007933,t4_act_005774,network_retry_storm_hard,1
t4_dev_004773,t4_act_003210,session_recreation_flaky_net,3
t4_dev_007081,t4_act_005087,session_recreation_flaky_net,3
t4_dev_000212,t4_act_000038,cross_device_partial,1
t4_dev_006284,t4_act_004412,new_customer_onboarding,2
t4_dev_002728,t4_act_001704,cross_device_partial,4
t4_dev_000097,t4_act_000016,cross_device_weak_guest,1
t4_dev_006227,t4_act_004362,genuine_wallet_cycling,2
t4_dev_001610,t4_act_000897,warm_up_then_attack_v4,1
t4_dev_002515,t4_act_001549,cross_device_weak_guest,0
t4_dev_006498,t4_act_004594,normal_returning_customer,2
t4_dev_003382,t4_act_002146,network_retry_storm_hard,4
t4_dev_002392,t4_act_001447,session_recreation_flaky_net,2
t4_dev_000331,t4_act_000066,cross_device_partial,1
t4_dev_004140,t4_act_002741,cvv_and_expiry_mistakes,3
t4_dev_002783,t4_act_001757,normal_returning_customer,2
t4_dev_002212,t4_act_001307,merchant_normal_amount_attack_v4,4
t4_dev_005482,t4_act_003770,normal_guest_checkout,3
t4_dev_006299,t4_act_004427,persistent_card_problem_hard,4
t4_dev_009014,t4_act_006710,persistent_card_problem_hard,4
t4_dev_004755,t4_act_003201,cross_device_partial,1
t4_dev_007911,t4_act_005756,normal_returning_customer,4
t4_dev_000391,t4_act_000078,cross_device_partial,2
t4_dev_005097,t4_act_003444,new_customer_onboarding,0
t4_dev_002960,t4_act_001851,multi_device_customer_v4,3
t4_dev_001991,t4_act_001162,new_customer_onboarding,2
t4_dev_006371,t4_act_004477,normal_returning_customer,3
t4_dev_006421,t4_act_004522,multi_device_customer_v4,4
t4_dev_005425,t4_act_003714,network_retry_storm_hard,2
t4_dev_001919,t4_act_001103,normal_returning_customer,3
t4_dev_001029,t4_act_000514,network_retry_storm_hard,1
t4_dev_002375,t4_act_001432,network_retry_storm_hard,1
t4_dev_000128,t4_act_000022,cross_device_weak_guest,2
t4_dev_005428,t4_act_003717,persistent_card_problem_hard,0
t4_dev_004818,t4_act_003238,normal_guest_checkout,4
t4_dev_002181,t4_act_001286,merchant_normal_amount_attack_v4,2
t4_dev_002733,t4_act_001708,normal_guest_checkout,4
t4_dev_000978,t4_act_000463,persistent_card_problem_hard,2
t4_dev_007404,t4_act_005343,network_retry_storm_hard,4
t4_dev_004128,t4_act_002731,normal_guest_checkout,4
t4_dev_004756,t4_act_003201,cross_device_partial,1
t4_dev_004576,t4_act_003061,normal_returning_customer,3
t4_dev_006431,t4_act_004532,normal_returning_customer,3
t4_dev_005193,t4_act_003510,session_recreation_flaky_net,2
t4_dev_001756,t4_act_000997,normal_returning_customer,1
t4_dev_006066,t4_act_004254,persistent_card_problem_hard,2
t4_dev_003429,t4_act_002180,normal_guest_checkout,1
t4_dev_008254,t4_act_006048,normal_returning_customer,1
t4_dev_002173,t4_act_001279,normal_guest_checkout,3
t4_dev_003525,t4_act_002244,normal_returning_customer,2
t4_dev_003916,t4_act_002556,persistent_card_problem_hard,0
t4_dev_002805,t4_act_001773,merchant_normal_amount_attack_v4,1
t4_dev_006866,t4_act_004910,normal_returning_customer,2
t4_dev_003363,t4_act_002130,session_churn_v4,0
t4_dev_000129,t4_act_000022,cross_device_weak_guest,2
t4_dev_002014,t4_act_001180,session_churn_v4,4
t4_dev_004610,t4_act_003091,multi_device_customer_v4,0
t4_dev_005474,t4_act_003763,persistent_card_problem_hard,4
t4_dev_003171,t4_act_001970,normal_guest_checkout,0
t4_dev_006031,t4_act_004222,multi_device_customer_v4,2
t4_dev_004757,t4_act_003201,cross_device_partial,1
t4_dev_005388,t4_act_003678,genuine_wallet_cycling,3
t4_dev_003398,t4_act_002158,normal_returning_customer,4
t4_dev_003224,t4_act_002011,persistent_card_problem_hard,1
t4_dev_000332,t4_act_000066,cross_device_partial,1
t4_dev_001099,t4_act_000584,network_retry_storm_hard,1
t4_dev_004954,t4_act_003331,cvv_and_expiry_mistakes,1
t4_dev_007508,t4_act_005422,network_retry_storm_hard,0
t4_dev_001870,t4_act_001065,normal_guest_checkout,4
t4_dev_007067,t4_act_005076,genuine_wallet_cycling,1
t4_dev_003700,t4_act_002371,persistent_card_problem_hard,2
t4_dev_000130,t4_act_000022,cross_device_weak_guest,2
t4_dev_002216,t4_act_001311,new_customer_onboarding,4
t4_dev_008137,t4_act_005943,normal_returning_customer,2
t4_dev_005282,t4_act_003590,normal_returning_customer,2
t4_dev_001688,t4_act_000943,multi_device_customer_v4,4
t4_dev_001888,t4_act_001077,normal_returning_customer,1
t4_dev_008914,t4_act_006618,cvv_and_expiry_mistakes,1
t4_dev_008129,t4_act_005935,multi_device_customer_v4,0
t4_dev_008244,t4_act_006038,persistent_card_problem_hard,2
t4_dev_004758,t4_act_003201,cross_device_partial,1
t4_dev_002769,t4_act_001743,persistent_card_problem_hard,1
t4_dev_002353,t4_act_001413,normal_guest_checkout,3
t4_dev_002672,t4_act_001663,network_retry_storm_hard,0
t4_dev_005390,t4_act_003680,normal_guest_checkout,1
t4_dev_000333,t4_act_000066,cross_device_partial,1
t4_dev_008454,t4_act_006202,session_recreation_flaky_net,1
t4_dev_005946,t4_act_004147,persistent_card_problem_hard,3
t4_dev_005108,t4_act_003451,normal_returning_customer,4
t4_dev_002729,t4_act_001704,cross_device_partial,4
t4_dev_002527,t4_act_001560,normal_returning_customer,2
t4_dev_000213,t4_act_000038,cross_device_partial,1
t4_dev_005582,t4_act_003843,new_customer_onboarding,3
t4_dev_004167,t4_act_002766,fast_burst_v4,2
t4_dev_000940,t4_act_000425,persistent_card_problem_hard,2
t4_dev_002521,t4_act_001554,network_retry_storm_hard,3
t4_dev_006731,t4_act_004811,persistent_card_problem_hard,1
t4_dev_002442,t4_act_001489,normal_guest_checkout,2
t4_dev_008246,t4_act_006040,normal_guest_checkout,3
t4_dev_007582,t4_act_005489,normal_returning_customer,4
t4_dev_005830,t4_act_004063,normal_returning_customer,1
t4_dev_000069,t4_act_000012,cross_device_weak_guest,1
t4_dev_006586,t4_act_004677,session_recreation_flaky_net,0
t4_dev_007122,t4_act_005122,network_retry_storm_hard,3
t4_dev_003340,t4_act_002109,persistent_card_problem_hard,1
t4_dev_004684,t4_act_003149,cross_device_weak_guest,4
t4_dev_004707,t4_act_003162,new_customer_onboarding,1
t4_dev_000214,t4_act_000038,cross_device_partial,1
t4_dev_005576,t4_act_003838,normal_returning_customer,0
t4_dev_008017,t4_act_005833,session_recreation_flaky_net,3
t4_dev_004421,t4_act_002942,persistent_card_problem_hard,3
t4_dev_008421,t4_act_006171,genuine_wallet_cycling,2
t4_dev_006840,t4_act_004887,network_retry_storm_hard,1
t4_dev_003548,t4_act_002263,multi_device_customer_v4,3
t4_dev_002545,t4_act_001571,cvv_and_expiry_mistakes,1
t4_dev_000070,t4_act_000012,cross_device_weak_guest,1
t4_dev_004039,t4_act_002653,network_retry_storm_hard,0
t4_dev_003645,t4_act_002336,cvv_and_expiry_mistakes,2
t4_dev_007157,t4_act_005154,network_retry_storm_hard,0
t4_dev_007565,t4_act_005473,normal_returning_customer,0
t4_dev_005814,t4_act_004049,cvv_and_expiry_mistakes,4
t4_dev_000392,t4_act_000078,cross_device_partial,2
t4_dev_005277,t4_act_003585,multi_device_customer_v4,1
t4_dev_001181,t4_act_000666,network_retry_storm_hard,4
t4_dev_002911,t4_act_001827,session_churn_v4,2
t4_dev_006424,t4_act_004525,normal_guest_checkout,0
t4_dev_000071,t4_act_000012,cross_device_weak_guest,1
t4_dev_006497,t4_act_004593,network_retry_storm_hard,3
t4_dev_008209,t4_act_006007,normal_returning_customer,1
t4_dev_008991,t4_act_006691,normal_returning_customer,1
t4_dev_008535,t4_act_006271,multi_device_customer_v4,1
t4_dev_001976,t4_act_001149,normal_returning_customer,4
t4_dev_001634,t4_act_000915,session_recreation_flaky_net,4
t4_dev_007619,t4_act_005519,network_retry_storm_hard,0
t4_dev_007292,t4_act_005259,cvv_and_expiry_mistakes,3
t4_dev_003808,t4_act_002465,fast_burst_v4,0
t4_dev_001167,t4_act_000652,network_retry_storm_hard,1
t4_dev_007937,t4_act_005778,session_recreation_flaky_net,3
t4_dev_004685,t4_act_003149,cross_device_weak_guest,4
t4_dev_005189,t4_act_003506,normal_guest_checkout,3
t4_dev_003768,t4_act_002429,persistent_card_problem_hard,3
t4_dev_005526,t4_act_003793,genuine_wallet_cycling,2
t4_dev_003851,t4_act_002500,genuine_wallet_cycling,4
t4_dev_002337,t4_act_001399,patient_tester_v4,1
t4_dev_007969,t4_act_005805,normal_guest_checkout,2
t4_dev_007250,t4_act_005222,normal_returning_customer,1
t4_dev_008392,t4_act_006147,normal_guest_checkout,4
t4_dev_000072,t4_act_000012,cross_device_weak_guest,1
t4_dev_005190,t4_act_003507,normal_returning_customer,4
t4_dev_007899,t4_act_005748,network_retry_storm_hard,1
t4_dev_005741,t4_act_003984,cvv_and_expiry_mistakes,4
t4_dev_001044,t4_act_000529,network_retry_storm_hard,3
t4_dev_006412,t4_act_004515,normal_guest_checkout,2
t4_dev_004759,t4_act_003201,cross_device_partial,1
t4_dev_003276,t4_act_002054,sparse_multiday_v4,1
t4_dev_006242,t4_act_004375,network_retry_storm_hard,4
t4_dev_002905,t4_act_001822,multi_device_customer_v4,2
t4_dev_005103,t4_act_003446,network_retry_storm_hard,4
t4_dev_000073,t4_act_000012,cross_device_weak_guest,1
t4_dev_003601,t4_act_002301,normal_guest_checkout,1
t4_dev_004686,t4_act_003149,cross_device_weak_guest,4
t4_dev_007381,t4_act_005322,network_retry_storm_hard,0
t4_dev_008995,t4_act_006694,normal_returning_customer,2
t4_dev_000798,t4_act_000283,persistent_card_problem_hard,1
t4_dev_001645,t4_act_000925,normal_returning_customer,2
t4_dev_003886,t4_act_002531,patient_tester_v4,4
t4_dev_000864,t4_act_000349,persistent_card_problem_hard,0
t4_dev_001122,t4_act_000607,network_retry_storm_hard,0
t4_dev_005427,t4_act_003716,normal_guest_checkout,1
t4_dev_006214,t4_act_004349,network_retry_storm_hard,2
t4_dev_008807,t4_act_006519,network_retry_storm_hard,4
t4_dev_008015,t4_act_005831,session_recreation_flaky_net,4
t4_dev_002190,t4_act_001291,normal_guest_checkout,3
t4_dev_002020,t4_act_001185,mixed_campaign_v4,0
t4_dev_007456,t4_act_005391,session_recreation_flaky_net,1
t4_dev_007167,t4_act_005164,normal_guest_checkout,4
t4_dev_007644,t4_act_005525,normal_returning_customer,3
t4_dev_000074,t4_act_000012,cross_device_weak_guest,1
t4_dev_002756,t4_act_001730,persistent_card_problem_hard,0
t4_dev_008480,t4_act_006227,normal_guest_checkout,4
t4_dev_004760,t4_act_003201,cross_device_partial,1
t4_dev_004687,t4_act_003149,cross_device_weak_guest,4
t4_dev_005142,t4_act_003480,persistent_card_problem_hard,2
t4_dev_003549,t4_act_002263,multi_device_customer_v4,3
t4_dev_008954,t4_act_006656,session_recreation_flaky_net,0
t4_dev_000334,t4_act_000066,cross_device_partial,1
t4_dev_004899,t4_act_003301,new_customer_onboarding,3
t4_dev_006506,t4_act_004601,normal_guest_checkout,2
t4_dev_001737,t4_act_000981,merchant_normal_amount_attack_v4,1
t4_dev_007330,t4_act_005277,normal_returning_customer,1
t4_dev_000832,t4_act_000317,persistent_card_problem_hard,2
t4_dev_003490,t4_act_002229,network_retry_storm_hard,3
t4_dev_005272,t4_act_003582,normal_returning_customer,3
t4_dev_002021,t4_act_001185,mixed_campaign_v4,0
t4_dev_007460,t4_act_005394,normal_returning_customer,3
t4_dev_006656,t4_act_004742,new_customer_onboarding,4
t4_dev_002022,t4_act_001185,mixed_campaign_v4,0
t4_dev_002987,t4_act_001873,persistent_card_problem_hard,4
t4_dev_004279,t4_act_002847,normal_guest_checkout,0
t4_dev_000335,t4_act_000066,cross_device_partial,1
t4_dev_008699,t4_act_006419,normal_guest_checkout,0
t4_dev_002027,t4_act_001190,warm_up_then_attack_v4,3
t4_dev_000345,t4_act_000069,cross_device_partial,2
t4_dev_004085,t4_act_002694,normal_guest_checkout,1
t4_dev_000863,t4_act_000348,persistent_card_problem_hard,1
t4_dev_000911,t4_act_000396,persistent_card_problem_hard,0
t4_dev_006938,t4_act_004974,network_retry_storm_hard,4
t4_dev_003598,t4_act_002298,normal_guest_checkout,3
t4_dev_009071,t4_act_006746,network_retry_storm_hard,3
t4_dev_008973,t4_act_006674,session_recreation_flaky_net,2
t4_dev_004264,t4_act_002834,new_customer_onboarding,4
t4_dev_000346,t4_act_000069,cross_device_partial,2
t4_dev_003756,t4_act_002417,new_customer_onboarding,2
t4_dev_006975,t4_act_005003,genuine_wallet_cycling,3
t4_dev_004688,t4_act_003149,cross_device_weak_guest,4
t4_dev_004024,t4_act_002641,normal_guest_checkout,4
t4_dev_005217,t4_act_003532,normal_returning_customer,2
t4_dev_008410,t4_act_006162,multi_device_customer_v4,2
t4_dev_006763,t4_act_004835,genuine_wallet_cycling,4
t4_dev_005007,t4_act_003374,network_retry_storm_hard,4
t4_dev_008767,t4_act_006481,normal_guest_checkout,0
t4_dev_008675,t4_act_006397,session_recreation_flaky_net,1
t4_dev_004636,t4_act_003110,genuine_wallet_cycling,0
t4_dev_002906,t4_act_001822,multi_device_customer_v4,2
t4_dev_006479,t4_act_004578,normal_guest_checkout,0
t4_dev_005841,t4_act_004070,multi_device_customer_v4,2
t4_dev_000336,t4_act_000066,cross_device_partial,1
t4_dev_006187,t4_act_004325,persistent_card_problem_hard,1
t4_dev_001740,t4_act_000984,network_retry_storm_hard,0
t4_dev_009015,t4_act_006711,network_retry_storm_hard,1
t4_dev_008456,t4_act_006204,persistent_card_problem_hard,0
t4_dev_007771,t4_act_005636,genuine_wallet_cycling,2
t4_dev_006524,t4_act_004618,network_retry_storm_hard,3
t4_dev_003923,t4_act_002563,burst_pause_burst_v4,1
t4_dev_003703,t4_act_002374,network_retry_storm_hard,3
t4_dev_003867,t4_act_002513,persistent_card_problem_hard,3
t4_dev_005742,t4_act_003985,persistent_card_problem_hard,4
t4_dev_006833,t4_act_004880,new_customer_onboarding,4
t4_dev_003678,t4_act_002360,normal_guest_checkout,0
t4_dev_005338,t4_act_003637,persistent_card_problem_hard,1
t4_dev_005381,t4_act_003672,network_retry_storm_hard,0
t4_dev_003296,t4_act_002069,ultra_patient_v4,4
t4_dev_001882,t4_act_001073,persistent_card_problem_hard,0
t4_dev_002752,t4_act_001726,cvv_and_expiry_mistakes,3
t4_dev_008486,t4_act_006233,normal_returning_customer,3
t4_dev_008882,t4_act_006586,session_recreation_flaky_net,2
t4_dev_006959,t4_act_004991,multi_device_customer_v4,4
t4_dev_007907,t4_act_005752,cvv_and_expiry_mistakes,0
t4_dev_003227,t4_act_002014,persistent_card_problem_hard,3
t4_dev_008538,t4_act_006274,normal_guest_checkout,4
t4_dev_006905,t4_act_004941,genuine_wallet_cycling,1
t4_dev_008411,t4_act_006162,multi_device_customer_v4,2
t4_dev_000347,t4_act_000069,cross_device_partial,2
t4_dev_006807,t4_act_004859,persistent_card_problem_hard,2
t4_dev_004890,t4_act_003295,network_retry_storm_hard,4
t4_dev_004973,t4_act_003348,ultra_patient_v4,3
t4_dev_004948,t4_act_003325,cvv_and_expiry_mistakes,2
t4_dev_001134,t4_act_000619,network_retry_storm_hard,0
t4_dev_004031,t4_act_002647,normal_returning_customer,4
t4_dev_008828,t4_act_006538,new_customer_onboarding,1
t4_dev_007730,t4_act_005600,genuine_wallet_cycling,4
t4_dev_008660,t4_act_006382,cvv_and_expiry_mistakes,2
t4_dev_005941,t4_act_004143,genuine_wallet_cycling,4
t4_dev_005400,t4_act_003690,persistent_card_problem_hard,4
t4_dev_008668,t4_act_006390,network_retry_storm_hard,2
t4_dev_002469,t4_act_001513,success_camouflage_v4,0
t4_dev_002413,t4_act_001464,new_customer_onboarding,3
t4_dev_001161,t4_act_000646,network_retry_storm_hard,0
t4_dev_005522,t4_act_003789,normal_guest_checkout,4
t4_dev_004454,t4_act_002968,session_recreation_flaky_net,2
t4_dev_001192,t4_act_000677,network_retry_storm_hard,3
t4_dev_004750,t4_act_003196,burst_pause_burst_v4,1
t4_dev_006259,t4_act_004390,new_customer_onboarding,1
t4_dev_007556,t4_act_005465,cvv_and_expiry_mistakes,1
t4_dev_006213,t4_act_004348,persistent_card_problem_hard,3
t4_dev_005824,t4_act_004058,normal_guest_checkout,1
t4_dev_008752,t4_act_006469,multi_device_customer_v4,3
t4_dev_002559,t4_act_001581,sparse_multiday_v4,2
t4_dev_006971,t4_act_005000,normal_guest_checkout,3
t4_dev_005613,t4_act_003869,new_customer_onboarding,0
t4_dev_002001,t4_act_001171,normal_returning_customer,1
t4_dev_007344,t4_act_005291,normal_guest_checkout,0
t4_dev_008412,t4_act_006163,new_customer_onboarding,4
t4_dev_008386,t4_act_006141,persistent_card_problem_hard,1
t4_dev_007290,t4_act_005257,network_retry_storm_hard,2
t4_dev_001142,t4_act_000627,network_retry_storm_hard,3
t4_dev_007796,t4_act_005660,session_recreation_flaky_net,1
t4_dev_000035,t4_act_000006,cross_device_weak_guest,0
t4_dev_000927,t4_act_000412,persistent_card_problem_hard,2
t4_dev_007577,t4_act_005484,new_customer_onboarding,0
t4_dev_005597,t4_act_003855,genuine_wallet_cycling,4
t4_dev_007576,t4_act_005483,normal_guest_checkout,3
t4_dev_005660,t4_act_003911,cvv_and_expiry_mistakes,4
t4_dev_003461,t4_act_002210,genuine_wallet_cycling,0
t4_dev_000036,t4_act_000006,cross_device_weak_guest,0
t4_dev_006401,t4_act_004506,cvv_and_expiry_mistakes,3
t4_dev_007729,t4_act_005599,session_recreation_flaky_net,4
t4_dev_006032,t4_act_004222,multi_device_customer_v4,2
t4_dev_002294,t4_act_001372,burst_pause_burst_v4,0
t4_dev_006654,t4_act_004740,network_retry_storm_hard,4
t4_dev_006065,t4_act_004253,normal_guest_checkout,2
t4_dev_006649,t4_act_004735,persistent_card_problem_hard,1
t4_dev_000037,t4_act_000006,cross_device_weak_guest,0
t4_dev_000947,t4_act_000432,persistent_card_problem_hard,2
t4_dev_000310,t4_act_000061,cross_device_partial,2
t4_dev_005219,t4_act_003534,persistent_card_problem_hard,3
t4_dev_002233,t4_act_001324,success_camouflage_v4,3
t4_dev_001129,t4_act_000614,network_retry_storm_hard,4
t4_dev_000817,t4_act_000302,persistent_card_problem_hard,3
t4_dev_007554,t4_act_005463,network_retry_storm_hard,0
t4_dev_003550,t4_act_002263,multi_device_customer_v4,3
t4_dev_004784,t4_act_003214,fast_burst_v4,4
t4_dev_007069,t4_act_005078,session_recreation_flaky_net,0
t4_dev_001075,t4_act_000560,network_retry_storm_hard,4
t4_dev_005436,t4_act_003725,persistent_card_problem_hard,4
t4_dev_007914,t4_act_005758,new_customer_onboarding,2
t4_dev_007750,t4_act_005619,normal_returning_customer,3
t4_dev_001057,t4_act_000542,network_retry_storm_hard,0
t4_dev_002818,t4_act_001779,cross_device_weak_guest,1
t4_dev_004613,t4_act_003093,multi_device_customer_v4,3
t4_dev_006800,t4_act_004853,genuine_wallet_cycling,4
t4_dev_007356,t4_act_005303,session_recreation_flaky_net,0
t4_dev_000038,t4_act_000006,cross_device_weak_guest,0
t4_dev_003877,t4_act_002522,persistent_card_problem_hard,4
t4_dev_002155,t4_act_001269,normal_returning_customer,0
t4_dev_000811,t4_act_000296,persistent_card_problem_hard,4
t4_dev_009070,t4_act_006745,session_recreation_flaky_net,2
t4_dev_005461,t4_act_003750,session_recreation_flaky_net,0
t4_dev_000879,t4_act_000364,persistent_card_problem_hard,4
t4_dev_005767,t4_act_004006,persistent_card_problem_hard,0
t4_dev_006579,t4_act_004670,network_retry_storm_hard,1
t4_dev_007012,t4_act_005033,session_recreation_flaky_net,0
t4_dev_004111,t4_act_002718,fast_burst_v4,0
t4_dev_008186,t4_act_005987,network_retry_storm_hard,3
t4_dev_008452,t4_act_006200,session_recreation_flaky_net,0
t4_dev_004486,t4_act_002996,fast_burst_v4,2
t4_dev_008171,t4_act_005972,network_retry_storm_hard,2
t4_dev_000039,t4_act_000006,cross_device_weak_guest,0
t4_dev_006824,t4_act_004873,cvv_and_expiry_mistakes,2
t4_dev_002045,t4_act_001202,persistent_card_problem_hard,1
t4_dev_000988,t4_act_000473,persistent_card_problem_hard,2
t4_dev_000861,t4_act_000346,persistent_card_problem_hard,2
t4_dev_007367,t4_act_005311,normal_guest_checkout,0
t4_dev_002759,t4_act_001733,sparse_multiday_v4,1
t4_dev_002506,t4_act_001545,new_customer_onboarding,4
t4_dev_002819,t4_act_001779,cross_device_weak_guest,1
t4_dev_005626,t4_act_003882,persistent_card_problem_hard,2
t4_dev_000960,t4_act_000445,persistent_card_problem_hard,3
t4_dev_007746,t4_act_005615,persistent_card_problem_hard,1
t4_dev_004717,t4_act_003170,normal_returning_customer,4
t4_dev_002463,t4_act_001508,multi_device_customer_v4,4
t4_dev_002636,t4_act_001630,merchant_normal_amount_attack_v4,3
t4_dev_008766,t4_act_006480,persistent_card_problem_hard,3
t4_dev_004611,t4_act_003091,multi_device_customer_v4,0
t4_dev_007171,t4_act_005168,normal_guest_checkout,2
t4_dev_002820,t4_act_001779,cross_device_weak_guest,1
t4_dev_006282,t4_act_004410,session_recreation_flaky_net,4
t4_dev_002177,t4_act_001283,new_customer_onboarding,1
t4_dev_000040,t4_act_000006,cross_device_weak_guest,0
t4_dev_004920,t4_act_003303,persistent_card_problem_hard,1
t4_dev_005332,t4_act_003631,normal_guest_checkout,0
t4_dev_003129,t4_act_001933,new_customer_onboarding,1
t4_dev_001660,t4_act_000937,merchant_normal_amount_attack_v4,3
t4_dev_000311,t4_act_000061,cross_device_partial,2
t4_dev_007886,t4_act_005735,persistent_card_problem_hard,1
t4_dev_005537,t4_act_003804,multi_device_customer_v4,4
t4_dev_002821,t4_act_001779,cross_device_weak_guest,1
t4_dev_008826,t4_act_006536,session_recreation_flaky_net,4
t4_dev_008590,t4_act_006320,network_retry_storm_hard,1
t4_dev_006388,t4_act_004494,persistent_card_problem_hard,0
t4_dev_006148,t4_act_004311,multi_device_customer_v4,0
t4_dev_004601,t4_act_003083,normal_returning_customer,1
t4_dev_006067,t4_act_004255,normal_guest_checkout,0
t4_dev_008632,t4_act_006361,session_recreation_flaky_net,1
t4_dev_004460,t4_act_002973,new_customer_onboarding,1
t4_dev_008497,t4_act_006242,network_retry_storm_hard,1
t4_dev_004949,t4_act_003326,persistent_card_problem_hard,0
t4_dev_004754,t4_act_003200,session_churn_v4,3
t4_dev_004239,t4_act_002814,session_recreation_flaky_net,0
t4_dev_008618,t4_act_006347,new_customer_onboarding,0
t4_dev_000951,t4_act_000436,persistent_card_problem_hard,1
t4_dev_007941,t4_act_005782,normal_returning_customer,1
t4_dev_002822,t4_act_001779,cross_device_weak_guest,1
t4_dev_006218,t4_act_004353,normal_guest_checkout,3
t4_dev_005736,t4_act_003980,cvv_and_expiry_mistakes,0
t4_dev_002279,t4_act_001361,multi_device_customer_v4,2
t4_dev_007402,t4_act_005341,persistent_card_problem_hard,4
t4_dev_001862,t4_act_001061,network_retry_storm_hard,1
t4_dev_006537,t4_act_004630,normal_guest_checkout,3
t4_dev_004828,t4_act_003247,normal_guest_checkout,0
t4_dev_003566,t4_act_002272,persistent_card_problem_hard,0
t4_dev_000201,t4_act_000036,cross_device_partial,3
t4_dev_005589,t4_act_003848,normal_returning_customer,0
t4_dev_008418,t4_act_006168,normal_returning_customer,0
t4_dev_002058,t4_act_001212,new_customer_onboarding,1
t4_dev_006596,t4_act_004685,network_retry_storm_hard,3
t4_dev_007815,t4_act_005676,normal_guest_checkout,2
t4_dev_002823,t4_act_001779,cross_device_weak_guest,1
t4_dev_004272,t4_act_002841,network_retry_storm_hard,4
t4_dev_005074,t4_act_003425,ultra_patient_v4,4
t4_dev_008247,t4_act_006041,persistent_card_problem_hard,4
t4_dev_005594,t4_act_003852,cvv_and_expiry_mistakes,4
t4_dev_006808,t4_act_004860,session_recreation_flaky_net,0
t4_dev_003421,t4_act_002174,network_retry_storm_hard,0
t4_dev_006546,t4_act_004639,multi_device_customer_v4,0
t4_dev_001972,t4_act_001145,normal_guest_checkout,0
t4_dev_006527,t4_act_004621,network_retry_storm_hard,1
t4_dev_005560,t4_act_003823,persistent_card_problem_hard,4
t4_dev_008940,t4_act_006643,normal_guest_checkout,3
t4_dev_005122,t4_act_003462,normal_returning_customer,0
