event_id,request_id,timestamp,device_id,session_id,prior_attempts_5m,prior_attempts_1h,prior_attempts_24h,prior_attempts_7d,prospective_requests_10s,prospective_requests_60s,distinct_cards_5m,distinct_cards_1h,distinct_cards_24h,distinct_cards_7d,distinct_bins_5m,distinct_bins_24h,cross_session_cards_24h,cross_session_cards_7d,prior_decline_streak,prior_decline_ratio_5m,prior_decline_ratio_24h,attempts_before_first_approval,attempts_after_first_approval,seconds_since_previous_authorization,device_age_seconds,session_age_seconds,seconds_since_previous_session,sessions_24h,sessions_7d,ip_changes_24h,devices_per_ip_5m,requests_per_ip_5m,same_card_retry_ratio_24h,card_switches_after_decline_24h,current_amount,amount_delta_from_previous,amount_variation_24h,near_minimum_ratio_24h,prior_successful_checkouts,seconds_since_successful_checkout,campaign_active,prior_attempts_14d,distinct_cards_14d,amount_continuity_score_30d,amount_continuity_history_available,ip_rotation_ratio_24h,checkout_completion_lag_seconds,checkout_completion_lag_available,label,population,attack_subtype,scenario_tag
evt_0049752,req_0020906,2026-01-23T13:02:15+00:00,dev_0009254,dev_0009254_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,48,48,48,0,1,1,0,1,2,1,0,14.89,7.36,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0058324,req_0025047,2026-01-23T13:02:43+00:00,dev_0009775,dev_0009775_s4,0,0,0,7,1,1,1,1,1,3,1,1,1,3,4,0,0,2,4,258764,518540,0,259361,1,4,0,1,1,0,0,3.45,-9.71,0,0,0,0,0,7,3,-1.35807836285,1,0.5,0,0,1,attack,patient,attack_patient
evt_0021875,req_0008195,2026-01-23T13:03:06+00:00,dev_0006179,dev_0006179_s1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,2,0,56,88,88,0,1,1,0,1,3,0.5,1,24.92,15.23,1.045,0,0,0,0,2,2,13.5741626794,1,0.333333333333,0,0,0,normal,,normal_bad_luck
evt_0048589,req_0020342,2026-01-23T13:03:16+00:00,dev_0009183,dev_0009183_s2,3,3,3,10,1,1,2,2,2,3,2,2,1,2,0,0.333333333333,0.333333333333,0,9,95,259277,142,259277,1,2,0,1,4,0.333333333333,1,2.1,-5.71,1.85050143355,0,0,0,0,10,3,-0.869494835422,1,1,0,0,1,attack,evasive,attack_evasive
evt_0049754,req_0020907,2026-01-23T13:04:18+00:00,dev_0009254,dev_0009254_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,123,171,171,0,1,1,0,1,3,1,0,2.45,-12.44,3.68,0,0,0,0,2,1,-2.38043478261,1,1,0,0,1,attack,evasive,attack_evasive
evt_0059473,req_0025601,2026-01-23T13:05:26+00:00,dev_0009848,dev_0009848_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,22.17,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,patient,attack_patient
evt_0048591,req_0020343,2026-01-23T13:05:27+00:00,dev_0009183,dev_0009183_s2,4,4,4,11,1,1,2,2,2,3,2,2,1,3,0,0.25,0.25,0,10,131,259408,273,259408,1,2,0,1,5,0.5,1,10.18,8.08,2.08956185599,0,0,0,0,11,3,1.13332857828,1,1,0,0,1,attack,evasive,attack_evasive
evt_0049756,req_0020908,2026-01-23T13:05:36+00:00,dev_0009254,dev_0009254_s1,3,3,3,3,1,1,2,2,2,2,1,1,1,1,1,0.333333333333,0.333333333333,0,2,78,249,249,0,1,1,0,1,4,0,0,7.52,5.07,5.10696256758,0,0,0,0,3,2,-0.15077455333,1,1,0,0,1,attack,evasive,attack_evasive
evt_0049758,req_0020909,2026-01-23T13:05:59+00:00,dev_0009254,dev_0009254_s1,4,4,4,4,1,2,2,2,2,2,1,1,1,1,0,0.25,0.25,0,3,23,272,272,0,1,1,0,1,5,0.25,1,2.49,-5.03,4.43530931841,0,0,0,0,4,2,-1.26428611793,1,1,0,0,1,attack,evasive,attack_evasive
evt_0048593,req_0020344,2026-01-23T13:07:01+00:00,dev_0009183,dev_0009183_s2,2,5,5,12,1,1,2,2,2,3,2,2,1,3,1,0.5,0.4,0,11,94,259502,367,259502,1,2,1,1,1,0.6,1,2.33,-7.85,2.96594403184,0,0,0,0,12,3,-0.835136577804,1,0.666666666667,0,0,1,attack,evasive,attack_evasive
evt_0048595,req_0020345,2026-01-23T13:08:21+00:00,dev_0009183,dev_0009183_s2,2,6,6,13,1,1,1,2,2,3,1,2,1,3,0,0.5,0.333333333333,0,12,80,259582,447,259582,1,2,1,1,2,0.666666666667,1,1.72,-0.61,2.96517940248,0,0,0,1,13,3,-0.928741728182,1,0.666666666667,0,0,1,attack,evasive,attack_evasive
evt_0049760,req_0020910,2026-01-23T13:08:49+00:00,dev_0009254,dev_0009254_s1,3,5,5,5,1,1,2,2,2,2,1,1,1,1,0,0.333333333333,0.2,0,4,170,442,442,0,1,1,1,1,1,0.4,1,9.43,6.94,4.55726058066,0,0,0,0,5,2,0.538481387353,1,2,0,0,1,attack,evasive,attack_evasive
evt_0048597,req_0020346,2026-01-23T13:09:57+00:00,dev_0009183,dev_0009183_s2,3,7,7,14,1,1,1,2,2,3,1,2,1,3,0,0.333333333333,0.285714285714,0,13,96,259678,543,259678,1,2,1,1,3,0.714285714286,1,8.62,6.9,2.98001917539,0.142857142857,0,0,1,14,3,0.806854439298,1,0.666666666667,0,0,1,attack,evasive,attack_evasive
evt_0012192,req_0004496,2026-01-23T13:10:35+00:00,dev_0003579,dev_0003579_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.36,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0059475,req_0025602,2026-01-23T13:11:00+00:00,dev_0009848,dev_0009848_s1,0,1,1,1,1,1,1,2,2,2,1,1,1,1,0,0,0,0,0,334,334,334,0,1,1,0,1,1,0,0,6.8,-15.37,0,0,0,0,0,1,2,0,0,1,0,0,1,attack,patient,attack_patient
evt_0049762,req_0020911,2026-01-23T13:11:08+00:00,dev_0009254,dev_0009254_s1,1,6,6,6,1,1,1,2,2,2,1,1,1,1,1,1,0.333333333333,0,5,139,581,581,0,1,1,1,1,2,0.5,1,2.94,-6.49,4.25952951236,0,0,0,0,6,2,-1.04354248212,1,2,0,0,1,attack,evasive,attack_evasive
evt_0005582,req_0002072,2026-01-23T13:11:22+00:00,dev_0001642,dev_0001642_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.8,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0048599,req_0020347,2026-01-23T13:12:19+00:00,dev_0009183,dev_0009183_s2,2,8,8,15,1,1,2,3,3,3,2,2,1,2,0,0,0.25,0,14,142,259820,685,259820,1,2,1,1,3,0,1,35.24,26.62,3.09408205289,0.125,0,0,0,15,3,7.31320606876,1,0.666666666667,0,0,1,attack,evasive,attack_evasive
evt_0059477,req_0025603,2026-01-23T13:19:09+00:00,dev_0009848,dev_0009848_s1,0,2,2,2,1,1,1,2,2,2,1,1,1,1,1,0,0.5,0,1,489,823,823,0,1,1,0,1,1,0.5,0,39.12,32.32,7.685,0,0,0,0,2,2,3.20559531555,1,1,0,0,1,attack,patient,attack_patient
evt_0017348,req_0006395,2026-01-23T13:19:40+00:00,dev_0005088,dev_0005088_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,21.3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0058326,req_0025048,2026-01-23T13:22:11+00:00,dev_0009775,dev_0009775_s4,0,1,1,8,1,1,1,1,1,3,1,1,1,3,5,0,1,2,5,1168,519708,1168,260529,1,4,0,1,1,1,0,1.84,-1.61,0,0,0,0,0,8,3,-1.35675804018,1,0.5,0,0,1,attack,patient,attack_patient
evt_0058328,req_0025049,2026-01-23T13:26:02+00:00,dev_0009775,dev_0009775_s4,1,2,2,9,1,1,1,1,1,3,1,1,1,3,0,0,0.5,2,6,231,519939,1399,260760,1,4,0,1,2,1,0,3.47,1.63,0.805,0.5,0,0,0,9,3,-0.958513979317,1,0.5,0,0,1,attack,patient,attack_patient
evt_0018063,req_0006662,2026-01-23T13:27:01+00:00,dev_0005292,dev_0005292_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.92,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0018065,req_0006663,2026-01-23T13:28:12+00:00,dev_0005292,dev_0005292_s1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,71,71,71,0,1,1,0,1,2,0,0,25.83,20.91,0,0,0,0,0,1,2,0,0,1,0,0,0,normal,,normal_standard
evt_0008997,req_0003325,2026-01-23T13:29:31+00:00,dev_0002642,dev_0002642_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0029087,req_0011065,2026-01-23T13:32:06+00:00,dev_0007829,dev_0007829_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.81,0,0,0,0,0,1,0,1,0,0,0.333333333333,0,0,0,flash_sale,,flash_standard
evt_0001725,req_0000645,2026-01-23T13:37:08+00:00,dev_0000509,dev_0000509_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.53,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0032122,req_0012381,2026-01-23T13:38:37+00:00,dev_0008298,dev_0008298_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.79,0,0,0,0,0,1,0,1,0,0,0.25,0,0,0,flash_sale,,flash_hard_retry
evt_0029106,req_0011072,2026-01-23T13:38:44+00:00,dev_0007836,dev_0007836_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.13,0,0,0,0,0,1,0,1,0,0,0.333333333333,0,0,0,flash_sale,,flash_standard
evt_0032124,req_0012382,2026-01-23T13:39:19+00:00,dev_0008298,dev_0008298_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,42,42,42,0,1,1,0,1,2,1,0,4.79,0,0,0,0,0,1,1,1,0,0,0.25,0,0,0,flash_sale,,flash_hard_retry
evt_0032126,req_0012383,2026-01-23T13:40:24+00:00,dev_0008298,dev_0008298_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,65,107,107,0,1,1,0,1,3,1,0,4.79,0,0,0,0,0,1,2,1,0,0,0.25,0,0,0,flash_sale,,flash_hard_retry
evt_0004902,req_0001821,2026-01-23T13:54:22+00:00,dev_0001440,dev_0001440_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,19.38,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0001074,req_0000397,2026-01-23T13:58:42+00:00,dev_0000313,dev_0000313_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0017358,req_0006399,2026-01-23T14:01:46+00:00,dev_0005092,dev_0005092_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.59,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0051882,req_0021936,2026-01-23T14:04:09+00:00,dev_0009376,dev_0009376_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.04,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0006766,req_0002505,2026-01-23T14:04:56+00:00,dev_0001993,dev_0001993_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,31.39,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0051884,req_0021937,2026-01-23T14:05:28+00:00,dev_0009376,dev_0009376_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,79,79,79,0,1,1,0,1,2,1,0,5.26,-4.78,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,evasive,attack_evasive
evt_0006768,req_0002506,2026-01-23T14:05:33+00:00,dev_0001993,dev_0001993_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,37,37,37,0,1,1,0,1,2,1,0,5.15,-26.24,0,0,0,0,0,1,1,0,0,1,0,0,0,normal,,normal_standard
evt_0051886,req_0021938,2026-01-23T14:06:59+00:00,dev_0009376,dev_0009376_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0.5,0.5,1,0,91,170,170,0,1,1,0,1,3,1,0,1.36,-3.9,2.39,0,0,0,0,2,1,-2.63179916318,1,1,0,0,1,attack,evasive,attack_evasive
evt_0051888,req_0021939,2026-01-23T14:08:13+00:00,dev_0009376,dev_0009376_s1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,0,0.333333333333,0.333333333333,1,1,74,244,244,0,1,1,0,1,4,1,0,12.32,10.96,3.54966039064,0.333333333333,0,0,0,3,1,1.90628565045,1,1,0,0,1,attack,evasive,attack_evasive
evt_0051890,req_0021940,2026-01-23T14:08:50+00:00,dev_0009376,dev_0009376_s1,4,4,4,4,1,2,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,37,281,281,0,1,1,1,1,1,1,0,13.72,1.4,4.24679585099,0.25,0,0,0,4,1,1.52467889373,1,2,0,0,1,attack,evasive,attack_evasive
evt_0051892,req_0021941,2026-01-23T14:11:36+00:00,dev_0009376,dev_0009376_s1,3,5,5,5,1,1,1,1,1,1,1,1,1,1,2,0.666666666667,0.6,1,3,166,447,447,0,1,1,1,1,2,1,0,33.78,20.06,4.59742536644,0.2,0,0,0,5,1,5.49002930732,1,2,0,0,1,attack,evasive,attack_evasive
evt_0025268,req_0009657,2026-01-23T14:20:32+00:00,dev_0006715,dev_0006715_s2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,172856,172856,0,172856,1,2,0,1,1,0,0,9.04,4.76,0,0,1,172787,1,1,1,0,0,0.5,69,1,0,flash_sale,,flash_standard
evt_0014050,req_0005181,2026-01-23T14:20:49+00:00,dev_0004120,dev_0004120_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,10.94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0033849,req_0013153,2026-01-23T14:29:03+00:00,dev_0008505,dev_0008505_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,15.46,0,0,0,0,0,0,0,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0033851,req_0013154,2026-01-23T14:29:05+00:00,dev_0008505,dev_0008505_s1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,2,2,2,0,1,1,0,1,2,1,0,1.45,-14.01,0,0,0,0,0,1,1,0,0,1,0,0,1,attack,burst,attack_burst
evt_0033853,req_0013155,2026-01-23T14:29:08+00:00,dev_0008505,dev_0008505_s1,2,2,2,2,3,3,1,1,1,1,1,1,1,1,1,0.5,0.5,0,1,3,5,5,0,1,1,0,1,3,1,0,4.94,3.49,7.005,0.5,0,0,0,2,1,-0.501784439686,1,1,0,0,1,attack,burst,attack_burst
evt_0033855,req_0013156,2026-01-23T14:29:10+00:00,dev_0008505,dev_0008505_s1,2,2,2,2,4,4,2,2,2,2,1,1,1,1,1,0.5,0.5,0,1,5,7,7,0,1,1,0,1,4,0,0,3.8,2.35,7.005,0.5,0,0,0,2,2,-0.664525339044,1,1,0,0,1,attack,burst,attack_burst
evt_0033857,req_0013157,2026-01-23T14:29:14+00:00,dev_0008505,dev_0008505_s1,4,4,4,4,4,5,2,2,2,2,1,1,1,1,3,0.75,0.75,0,3,4,11,11,0,1,1,0,1,5,0.25,1,21.1,17.3,5.37301300482,0.25,0,0,0,4,2,2.73356866749,1,1,0,0,1,attack,burst,attack_burst
evt_0016571,req_0006108,2026-01-23T14:29:16+00:00,dev_0004853,dev_0004853_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.45,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0033859,req_0013158,2026-01-23T14:29:16+00:00,dev_0008505,dev_0008505_s1,4,4,4,4,4,6,2,2,2,2,1,1,1,1,3,0.75,0.75,0,3,6,13,13,0,1,1,1,1,1,0.25,1,3.64,-0.16,5.37301300482,0.25,0,0,0,4,2,-0.516004706765,1,1,0,0,1,attack,burst,attack_burst
evt_0033861,req_0013159,2026-01-23T14:29:18+00:00,dev_0008505,dev_0008505_s1,6,6,6,6,5,7,3,3,3,3,2,2,1,1,0,0.5,0.5,0,5,2,15,15,0,1,1,1,1,2,0,1,15.22,11.58,7.24827891449,0.166666666667,0,0,0,6,3,0.941142959197,1,1,0,0,1,attack,burst,attack_burst
evt_0033863,req_0013160,2026-01-23T14:29:19+00:00,dev_0008505,dev_0008505_s1,6,6,6,6,5,8,2,2,2,2,1,1,1,1,0,0.5,0.5,0,5,3,16,16,0,1,1,1,1,3,0.5,1,8.13,4.49,7.24827891449,0.166666666667,0,0,0,6,2,-0.0370202825387,1,1,0,0,1,attack,burst,attack_burst
evt_0033865,req_0013161,2026-01-23T14:29:22+00:00,dev_0008505,dev_0008505_s1,8,8,8,8,5,9,4,4,4,4,2,2,1,1,2,0.625,0.625,0,7,3,19,19,0,1,1,1,1,4,0,2,7.58,-0.55,6.67517930471,0.125,0,0,0,8,4,-0.245311762464,1,1,0,0,1,attack,burst,attack_burst
evt_0018520,req_0006831,2026-01-23T14:32:53+00:00,dev_0005434,dev_0005434_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.04,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0005748,req_0002133,2026-01-23T14:37:46+00:00,dev_0001693,dev_0001693_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0055923,req_0023889,2026-01-23T14:39:15+00:00,dev_0009624,dev_0009624_s2,0,0,3,3,1,1,1,1,2,2,1,2,2,2,3,0,1,3,0,84363,85837,0,85837,2,2,0,1,1,0,0,15.55,9.5,4.145281119,0,0,0,0,3,2,1.94840022541,1,1,0,0,1,attack,patient,attack_patient
evt_0009906,req_0003660,2026-01-23T14:40:27+00:00,dev_0002908,dev_0002908_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.05,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0004458,req_0001656,2026-01-23T14:42:38+00:00,dev_0001315,dev_0001315_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,5.36,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0055925,req_0023890,2026-01-23T14:49:18+00:00,dev_0009624,dev_0009624_s2,0,1,3,4,1,1,1,2,3,3,1,2,2,2,4,0,1,4,0,603,86440,603,86440,1,2,0,1,1,0,1,5.69,-9.86,4.02833298855,0,0,0,0,4,3,-0.758702203859,1,1,0,0,1,attack,patient,attack_patient
evt_0019194,req_0007085,2026-01-23T14:52:33+00:00,dev_0005639,dev_0005639_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,17.52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0033234,req_0012878,2026-01-23T15:00:29+00:00,dev_0008435,dev_0008435_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,7.97,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0033236,req_0012879,2026-01-23T15:01:39+00:00,dev_0008435,dev_0008435_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,70,70,70,0,1,1,0,1,2,1,0,16.06,8.09,0,0,0,0,1,1,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0033238,req_0012880,2026-01-23T15:02:44+00:00,dev_0008435,dev_0008435_s1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,0,65,135,135,0,1,1,0,1,3,1,0,16.06,0,4.045,0,0,0,1,2,1,1,1,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0055927,req_0023891,2026-01-23T15:02:53+00:00,dev_0009624,dev_0009624_s2,0,2,3,5,1,1,1,3,3,3,1,2,1,1,5,0,1,5,0,815,87255,1418,87255,1,2,0,1,1,0.333333333333,2,9.67,3.98,4.56556191017,0,0,0,0,5,3,0.198151805774,1,1,0,0,1,attack,patient,attack_patient
evt_0029360,req_0011163,2026-01-23T15:05:57+00:00,dev_0007914,dev_0007914_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.02,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_standard
evt_0032095,req_0012369,2026-01-23T15:13:39+00:00,dev_0008295,dev_0008295_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,8.46,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0017339,req_0006392,2026-01-23T15:14:26+00:00,dev_0005085,dev_0005085_s3,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,259209,518388,0,259209,1,3,0,1,1,0,0,7.8,2.22,0,0,2,259173,0,2,1,0.414012738854,1,1,36,1,0,normal,,normal_standard
evt_0032097,req_0012370,2026-01-23T15:15:15+00:00,dev_0008295,dev_0008295_s1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,96,96,96,0,1,1,0,1,2,1,0,8.46,0,0,0,0,0,1,1,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0032099,req_0012371,2026-01-23T15:15:38+00:00,dev_0008295,dev_0008295_s1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,0,23,119,119,0,1,1,0,1,3,1,0,8.46,0,0,0,0,0,1,2,1,0,0,0.5,0,0,0,flash_sale,,flash_hard_retry
evt_0019210,req_0007091,2026-01-23T15:17:39+00:00,dev_0005644,dev_0005644_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.77,0,0,0,0,0,0,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0027036,req_0010313,2026-01-23T15:19:14+00:00,dev_0007228,dev_0007228_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,6.94,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,flash_sale,,flash_standard
evt_0013545,req_0004995,2026-01-23T15:23:05+00:00,dev_0003965,dev_0003965_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4.17,0,0,0,0,0,1,0,1,0,0,0.5,0,0,0,normal,,normal_standard
evt_0026474,req_0010104,2026-01-23T15:25:41+00:00,dev_0007061,dev_0007061_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,16.64,0,0,0,0,0,1,0,1,0,0,0.25,0,0,0,flash_sale,,flash_standard
evt_0037525,req_0014944,2026-01-23T15:26:22+00:00,dev_0008669,dev_0008669_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1.42,0,0,0,0,0,0,0,1,0,0,0.5,0,0,1,attack,burst,attack_burst
evt_0013776,req_0005081,2026-01-23T15:26:25+00:00,dev_0004035,dev_0004035_s1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,17.03,0,0,0,0,0,1,0,1,0,0,1,0,0,0,normal,,normal_standard
evt_0037527,req_0014945,2026-01-23T15:26:38+00:00,dev_0008669,dev_0008669_s1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,16,16,16,0,1,1,0,1,2,1,0,17.28,15.86,0,1,0,0,0,1,1,0,0,0.5,0,0,1,attack,burst,attack_burst
evt_0037529,req_0014946,2026-01-23T15:26:48+00:00,dev_0008669,dev_0008669_s1,2,2,2,2,2,3,1,1,1,1,1,1,1,1,0,0.5,0.5,1,0,10,26,26,0,1,1,0,1,3,1,0,3.9,-13.38,7.93,0.5,0,0,0,2,1,-0.687263556116,1,0.5,0,0,1,attack,burst,attack_burst
evt_0037531,req_0014947,2026-01-23T15:26:56+00:00,dev_0008669,dev_0008669_s1,3,3,3,3,2,4,1,1,1,1,1,1,1,1,1,0.666666666667,0.666666666667,1,1,8,34,34,0,1,1,0,1,4,1,0,16.91,13.01,6.9659042645,0.333333333333,0,0,1,3,1,1.34608032362,1,0.5,0,0,1,attack,burst,attack_burst
evt_0037533,req_0014948,2026-01-23T15:27:08+00:00,dev_0008669,dev_0008669_s1,4,4,4,4,1,5,2,2,2,2,1,1,1,1,2,0.75,0.75,1,2,12,46,46,0,1,1,0,1,5,0,0,1.87,-15.04,7.27174110857,0.25,0,0,0,4,2,-1.10118056741,1,0.5,0,0,1,attack,burst,attack_burst
evt_0037535,req_0014949,2026-01-23T15:27:20+00:00,dev_0008669,dev_0008669_s1,5,5,5,5,1,6,3,3,3,3,2,2,1,1,0,0.6,0.6,1,3,12,58,58,0,1,1,1,1,1,0,1,10.01,8.14,7.24995062052,0.4,0,0,0,5,3,0.239174042799,1,1,0,0,1,attack,burst,attack_burst
evt_0037537,req_0014950,2026-01-23T15:27:33+00:00,dev_0008669,dev_0008669_s1,6,6,6,6,1,6,4,4,4,4,2,2,1,1,0,0.5,0.5,1,4,13,71,71,0,1,1,1,1,2,0,1,2.8,-7.21,6.6497437294,0.333333333333,0,0,0,6,4,-0.866950702854,1,1,0,0,1,attack,burst,attack_burst
evt_0037539,req_0014951,2026-01-23T15:27:41+00:00,dev_0008669,dev_0008669_s1,7,7,7,7,2,6,4,4,4,4,2,2,1,1,0,0.428571428571,0.428571428571,1,5,8,79,79,0,1,1,1,1,3,0.571428571429,1,21.91,19.11,6.47855678058,0.285714285714,0,0,0,7,4,2.18699502195,1,1,0,0,1,attack,burst,attack_burst
